,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
411,300204,舒泰神,0.1877,0.0253,1.1409,0.1592,18.569
412,600305,恒顺醋业,0.1873,0.0266,4.0445,0.0363,3.7384
413,600561,江西长运,0.1857,0.0303,2.5378,0.0491,6.8347
414,002467,二六三,0.1856,0.0197,0.8738,0.1231,12.5945
415,002250,联化科技,0.1854,0.0317,1.29,0.0786,12.2279
416,000883,湖北能源,0.1848,0.011,4.2228,0.0194,3.2548
417,600997,开滦股份,0.1846,0.0311,9.8196,0.0535,9.0479
418,002135,东南网架,0.1845,0.0184,6.4174,0.026,2.6077
419,002299,圣农发展,0.1844,0.028,,0.0464,5.3816
420,300257,开山股份,0.1843,0.0232,1.022,0.121,12.182
421,601018,宁波港,0.1841,0.0118,0.7089,0.0445,8.6702
422,002327,富安娜,0.1835,0.0348,0.8251,0.1738,18.0013
423,002092,中泰化学,0.1835,0.016,4.3756,0.0238,6.9665
424,000553,沙隆达A,0.1834,0.0488,1.1146,0.1103,15.3199
425,600252,中恒集团,0.1821,0.0266,0.8024,0.0695,8.5834
426,600824,益民集团,0.182,0.0585,2.8055,0.1893,18.9647
427,300357,我武生物,0.1819,0.0198,0.7077,0.5186,51.8574
428,600232,金鹰股份,0.1818,0.0229,11.8497,0.0667,6.7297
429,002004,华邦健康,0.1816,0.0257,2.6767,0.054,5.9159
430,002182,云海金属,0.1812,0.0547,,0.0956,10.2676
431,600207,安彩高科,0.1806,0.0311,,0.0513,10.277
432,600987,航民股份,0.1799,0.0331,1.5779,0.1053,24.5028
433,300193,佳士科技,0.1784,0.011,1.8349,0.1117,11.7223
434,600660,福耀玻璃,0.1781,0.0341,1.0949,0.0657,7.8168
435,002051,中工国际,0.1771,0.0191,1.7812,0.0283,2.8866
436,600462,九有股份,0.1763,0.0233,1.9131,0.0728,7.9253
437,600828,茂业商业,0.1759,0.0496,2.1922,0.1002,13.7956
438,601006,大秦铁路,0.1755,0.0213,0.6432,0.088,12.2209
439,300015,爱尔眼科,0.1748,0.0415,1.4235,0.2396,24.0876
440,000531,穗恒运A,0.1745,0.0217,1.2414,0.0337,5.2481
441,002696,百洋股份,0.1737,0.0279,7.9615,0.0993,10.3813
442,300262,巴安水务,0.1733,0.0101,2.1213,0.0201,2.4315
443,002162,悦心健康,0.1731,0.013,,0.0205,2.4129
444,603168,莎普爱思,0.1722,0.0499,0.9497,0.1158,15.5376
445,300295,三六五网,0.1721,0.0208,0.4051,0.2507,25.0719
446,600740,山西焦化,0.1712,0.0236,36.099,0.034,3.8927
447,600456,宝钛股份,0.1706,0.0149,61.7314,0.0373,4.063
448,000587,金洲慈航,0.1705,0.1297,9.6288,0.2441,24.4341
449,300359,全通教育,0.1704,0.0178,0.8716,0.3277,35.6777
450,002770,科迪乳业,0.1703,,1.463,,
451,000156,华数传媒,0.1696,0.0193,1.1199,0.0314,4.6951
452,000693,ST华泽,0.1689,0.0383,,0.0542,5.4437
453,000009,中国宝安,0.1688,0.0093,1.0821,0.0145,1.9129
454,002098,浔兴股份,0.1681,0.0236,5.3106,0.0466,4.6794
455,600247,ST成城,0.1677,0.0007,,0.0011,0.112
456,603116,红蜻蜓,0.1676,,2.1108,,
457,300441,鲍斯股份,0.1674,,1.4282,,
458,600090,同济堂,0.1668,0.033,3.1547,0.126,12.8347
459,601808,中海油服,0.1665,0.0132,0.7926,0.027,9.2334
460,300229,拓尔思,0.1662,0.0054,3.7931,0.0588,7.5684
461,600276,恒瑞医药,0.1654,0.0371,0.7121,0.4534,46.0782
462,000096,广聚能源,0.1649,0.0171,2.02,0.1823,21.1755
463,603299,井神股份,0.164,0.0211,2.5136,0.0333,5.3488
464,002108,沧州明珠,0.1633,0.0277,2.6773,0.0632,7.7686
465,000403,ST生化,0.1631,0.0116,0.1391,0.0185,2.2294
466,002618,丹邦科技,0.1626,0.0054,1.7053,0.0206,4.6275
467,600882,广泽股份,0.1623,0.0298,0.6631,0.1658,21.6049
468,002156,通富微电,0.1619,0.0197,3.3993,0.052,6.7196
469,300341,麦迪电气,0.1615,0.0197,1.2156,0.1952,20.8531
470,300208,恒顺众昇,0.1614,0.0087,2.1508,0.0215,5.6217
471,002328,新朋股份,0.1603,0.0331,3.3137,0.1061,14.6186
472,002553,南方轴承,0.1602,0.0184,0.6684,0.2382,23.8153
473,000538,云南白药,0.1602,0.0486,1.3205,0.1649,17.3095
474,002027,分众传媒,0.1601,0.0218,,0.1172,11.7198
475,002286,保龄宝,0.1598,0.0205,2.5296,0.1479,17.3696
476,002158,汉钟精机,0.1595,0.025,1.0023,0.1082,11.2855
477,600708,光明地产,0.1592,0.0271,3.9735,0.0445,4.4733
478,002239,奥特佳,0.1591,0.02,69.7288,0.1101,11.0135
479,600026,中海发展,0.1591,0.0083,7.7685,0.0132,4.4811
480,000599,青岛双星,0.158,0.0382,22.3758,0.0576,7.3398
481,300383,光环新网,0.1563,0.0211,0.8632,0.1334,13.7352
482,300266,兴源环境,0.1557,0.0094,1.5215,0.033,4.4815
483,000488,晨鸣纸业,0.1549,0.0131,8.6741,0.0187,3.1247
484,601666,平煤股份,0.1546,0.025,9.6845,0.047,7.8901
485,300154,瑞凌股份,0.1545,0.0173,0.9871,0.1194,12.1761
486,002064,华峰氨纶,0.1545,0.0295,0.8933,0.0957,14.8297
487,000661,长春高新,0.1544,0.0238,0.703,0.0593,6.54
488,000582,北部湾港,0.1544,0.0175,1.1909,0.0321,8.1745
489,000985,大庆华科,0.1533,0.0788,4.6073,0.3376,46.0455
490,601111,中国国航,0.1528,0.0181,40.2332,0.0253,5.8821
491,002291,星期六,0.1522,0.0244,4.3155,0.0585,6.7607
492,600605,汇通能源,0.1513,0.091,33.8961,0.1974,29.9425
493,600220,江苏阳光,0.1513,0.0166,7.4183,0.032,3.2314
494,002084,海鸥卫浴,0.151,0.0337,49.1046,0.0657,8.009
495,000752,西藏发展,0.1502,0.0104,0.8004,0.0698,7.1702
496,300094,国联水产,0.1501,0.0328,4.7396,0.11,11.8351
497,601258,庞大集团,0.1501,0.0375,32.0276,0.0436,4.7032
498,600113,浙江东日,0.1497,0.0085,42.2313,0.0241,2.7904
499,000690,宝新能源,0.1497,0.0204,0.637,0.0383,16.7521
500,600386,北巴传媒,0.1493,0.0388,3.6204,0.114,13.5541
501,000860,顺鑫农业,0.1487,0.0317,2.5954,0.0407,4.6193
502,002012,凯恩股份,0.1486,0.0181,2.3048,0.0688,7.3697
503,002212,南洋股份,0.1485,0.0183,5.8466,0.0445,14.2697
504,600801,华新水泥,0.1481,0.0177,2.7741,0.0291,5.2776
505,300078,思创医惠,0.148,0.0118,0.7729,0.1315,13.8518
506,002605,姚记扑克,0.1479,0.0283,0.8103,0.1495,15.9355
507,000669,金鸿能源,0.147,0.0105,0.8515,0.0173,2.6578
508,600809,山西汾酒,0.147,0.0383,0.6507,0.1307,13.0689
509,600868,梅雁吉祥,0.1462,0.0033,,0.0159,6.2132
510,600965,福成股份,0.1461,0.0334,2.108,0.1664,16.6501
511,000915,山大华特,0.1459,0.0276,0.5082,0.117,13.0265
512,600331,宏达股份,0.1453,0.0112,,0.0136,1.5001
513,000807,云铝股份,0.1451,0.0256,,0.0328,5.1975
514,002022,科华生物,0.145,0.0292,0.5828,0.2515,26.5141
515,002071,长城影视,0.1448,0.0166,,0.029,3.0316
516,603997,继峰股份,0.1448,,0.6357,,
517,600896,中海海盛,0.1442,0.0061,,0.0091,2.0539
518,603199,九华旅游,0.1442,,0.9826,,
519,600488,天药股份,0.1441,0.0163,2.5129,0.0692,7.1325
520,300087,荃银高科,0.1439,0.0118,1.7792,0.0417,4.4345
521,002344,海宁皮城,0.1438,0.0104,0.2936,0.0224,2.5654
522,300104,乐视网,0.1431,0.0247,3.5042,0.0387,4.3705
523,600573,惠泉啤酒,0.1424,0.0188,,0.2247,22.4723
524,600308,华泰股份,0.1421,0.0198,12.7975,0.0333,5.248
525,600436,片仔癀,0.1419,0.0161,0.4681,0.0814,18.3311
526,300261,雅本化学,0.1417,0.0152,1.3655,0.0412,4.9801
527,002061,*ST江化,0.1414,0.022,,0.0387,6.6185
528,000030,富奥股份,0.1412,0.0243,1.0787,0.0626,8.0726
529,600820,隧道股份,0.1412,0.0103,2.2211,0.0133,2.3279
530,000989,九芝堂,0.1405,0.0217,1.0198,0.1099,12.3626
531,601005,重庆钢铁,0.1404,0.0084,,0.0104,1.4862
532,600190,锦州港,0.1394,0.0068,1.0356,0.014,2.7335
533,002493,荣盛石化,0.1392,0.0318,,0.0438,4.6195
534,600103,青山纸业,0.1387,0.0157,4.7262,0.0257,4.6845
535,000683,远兴能源,0.1387,0.0074,,0.0112,2.0862
536,000513,丽珠集团,0.1385,0.0238,1.1413,0.0512,6.3118
537,601208,东材科技,0.138,0.0166,1.2589,0.1075,12.716
538,600081,东风科技,0.1378,0.0409,1.6454,0.0626,6.3788
539,002543,万和电气,0.1378,0.0418,1.8307,0.1475,15.5755
540,600883,博闻科技,0.1375,0.0012,,0.0164,6.4096
541,002612,朗姿股份,0.1375,0.0179,0.7431,0.2628,26.278
542,300143,星河生物,0.1375,0.0104,2.9173,0.0278,4.473
543,002381,双箭股份,0.1374,0.0214,0.9807,0.1031,10.3142
544,600508,上海能源,0.1372,0.0162,8.3014,0.0432,4.9546
545,002748,世龙实业,0.1366,,1.2707,,
546,002610,爱康科技,0.1362,0.0112,5.4414,0.015,2.1635
547,600803,新奥股份,0.1361,0.0192,0.8084,0.0389,7.1563
548,300029,天龙光电,0.1358,0.0089,,0.0218,2.1945
549,600858,银座股份,0.1352,0.0437,4.0024,0.0593,7.8118
550,600821,津劝业,0.1346,0.0166,11.7159,0.0249,2.492
551,300241,瑞丰光电,0.1344,0.0238,3.1051,0.0702,7.5502
552,600066,宇通客车,0.1343,0.0356,2.0813,0.0782,8.2607
553,600780,通宝能源,0.1343,0.029,1.1946,0.0595,9.6267
554,300163,先锋新材,0.1337,0.011,1.1867,0.1796,28.1137
555,600557,康缘药业,0.1334,0.0222,1.0843,0.0513,5.927
556,300457,赢合科技,0.1332,,0.4624,,
557,600300,维维股份,0.1324,0.0199,2.703,0.0351,3.766
558,600969,郴电国际,0.1313,0.0137,2.7073,0.0209,5.443
559,300031,宝通科技,0.1312,0.0153,0.6988,0.1034,10.9982
560,002735,王子新材,0.1311,,3.0441,,
561,300321,同大股份,0.1309,0.0183,2.3554,0.0617,7.8297
562,000062,深圳华强,0.1306,0.0133,0.4802,0.0242,3.0995
563,300301,长方集团,0.1305,0.0188,3.2654,0.0414,4.8726
564,002345,潮宏基,0.1291,0.0268,1.1533,0.0866,10.6701
565,600959,江苏有线,0.1287,0.009,0.5706,0.0232,2.396
566,002478,常宝股份,0.1286,0.0325,2.1069,0.131,13.364
567,300330,华虹计通,0.1285,0.0107,1.9367,0.0398,4.1231
568,002643,万润股份,0.1269,0.016,1.5082,0.1235,13.0761
569,002625,龙生股份,0.1268,0.0156,1.397,0.0835,8.4883
570,603669,灵康药业,0.1266,,0.4952,,
571,002656,摩登大道,0.1264,0.0134,0.7708,0.0381,5.5548
572,002763,汇洁股份,0.1259,,0.7952,,
573,000008,神州高铁,0.1257,0.0142,1.8574,0.1513,15.1321
574,002701,奥瑞金,0.1249,0.0277,0.8354,0.0667,7.086
575,300284,苏交科,0.1236,0.0107,1.0379,0.0235,2.4429
576,300308,中际装备,0.1234,0.0065,1.0209,0.0241,6.6761
577,300459,金科娱乐,0.1233,,5.3888,,
578,601888,中国国旅,0.1232,0.0399,0.9382,0.1632,16.335
579,601766,中国中车,0.1231,0.0177,2.26,0.028,3.1186
580,002240,威华股份,0.1231,0.0148,,0.0337,4.6772
581,603309,维力医疗,0.1229,,0.8952,,
582,600725,*ST云维,0.1228,0.0135,,0.0154,2.0608
583,600995,文山电力,0.1222,0.0221,0.9543,0.0463,9.9341
584,002706,良信电器,0.1216,0.0189,1.1852,0.0806,9.1769
585,600395,盘江股份,0.1212,0.0118,2.6306,0.0275,3.7607
586,002374,丽鹏股份,0.121,0.0153,2.0009,0.0477,4.9879
587,002486,嘉麟杰,0.1208,0.0177,2.1354,0.0505,10.9045
588,000005,世纪星源,0.1207,0.0012,,0.0025,0.2543
589,002400,省广股份,0.1204,0.0484,2.226,0.1105,12.2332
590,601101,昊华能源,0.1199,0.0128,2.4238,0.0367,6.2814
591,600350,山东高速,0.1197,0.0037,0.4898,0.0078,2.1443
592,300052,中青宝,0.1196,0.0085,1.4056,0.029,4.7666
593,002119,康强电子,0.1196,0.0207,,0.0395,4.1872
594,300432,富临精工,0.1195,0.0299,0.5501,0.0564,6.0011
595,002426,胜利精密,0.1191,0.0202,1.6886,0.0409,4.092
596,600423,柳化股份,0.1191,0.0182,,0.0261,3.244
597,600720,祁连山,0.119,0.0075,,0.0126,1.8693
598,000796,凯撒旅游,0.1187,0.0136,1.0912,0.0253,3.1791
599,300429,强力新材,0.1183,,0.4329,,
600,000709,河钢股份,0.1181,0.0186,17.0444,0.0256,2.915
601,002409,雅克科技,0.1172,0.0268,2.1522,0.2264,23.7965
602,000541,佛山照明,0.1171,0.0231,1.1607,0.1479,15.2061
603,002508,老板电器,0.1168,0.0254,0.9078,0.089,8.9603
604,600428,中远航运,0.1166,0.0116,,0.0191,3.4374
605,600256,广汇能源,0.1165,0.005,0.1991,0.0075,1.2078
606,001696,宗申动力,0.1164,0.0227,1.2509,0.0588,9.4448
607,002703,浙江世宝,0.1147,0.0161,1.9853,0.0388,4.1526
608,603188,亚邦股份,0.1143,,0.4573,,
609,603021,山东华鹏,0.1139,,4.9896,,
610,600518,康美药业,0.1138,0.0198,0.8079,0.0414,5.6672
611,002333,罗普斯金,0.1138,0.0156,2.7332,0.137,13.6982
612,002579,中京电子,0.1131,0.0135,9.2031,0.0472,5.8524
613,600529,山东药玻,0.1126,0.0162,1.4691,0.0676,6.7564
614,600452,涪陵电力,0.1122,0.0401,1.5682,0.1004,10.0851
615,000401,冀东水泥,0.1121,0.0056,,0.0081,1.5899
616,603939,益丰药房,0.112,,1.7174,,
617,002522,浙江众成,0.112,0.0076,1.3927,0.0489,5.2104
618,000960,锡业股份,0.1118,0.026,6.7907,0.0385,4.4876
619,600176,中国巨石,0.1106,0.0067,5.3281,0.0084,1.2918
620,002672,东江环保,0.1106,0.0122,0.6484,0.0527,7.0412
621,600237,铜峰电子,0.1104,0.0079,,0.0247,2.5938
622,600380,健康元,0.1104,0.0168,0.9336,0.0373,5.5963
623,002424,贵州百灵,0.1102,0.0115,0.4991,0.0337,3.5042
624,600235,民丰特纸,0.1099,0.015,,0.0412,5.1265
625,600739,辽宁成大,0.1094,0.0123,0.9099,0.036,5.6059
626,000572,海马汽车,0.1092,0.021,3.0611,0.0682,7.0421
627,600101,明星电力,0.1092,0.0127,1.3195,0.0409,6.644
628,600971,恒源煤电,0.1091,0.0149,4.2021,0.0321,4.9274
629,600522,中天科技,0.1089,0.02,1.4914,0.055,5.9147
630,002563,森马服饰,0.1087,0.0164,0.9856,0.1108,13.0047
631,002323,雅百特,0.1086,0.0075,1.7564,0.0542,5.8887
632,600982,宁波热电,0.1084,0.0082,0.4359,0.0244,5.375
633,601799,星宇股份,0.1084,0.016,0.885,0.0484,4.9806
634,000650,仁和药业,0.1082,0.0191,0.8112,0.1285,13.5409
635,601633,长城汽车,0.1071,0.0307,0.7872,0.0737,8.0166
636,300100,双林股份,0.1071,0.0188,1.1524,0.0406,4.1381
637,600141,兴发集团,0.107,0.0151,9.735,0.0203,3.0361
638,002284,亚太股份,0.1066,0.0308,2.1942,0.0574,6.1017
639,603158,腾龙股份,0.1065,,0.6192,,
640,300116,坚瑞消防,0.1063,0.008,,0.0237,2.4216
641,002185,华天科技,0.1056,0.019,1.4313,0.0461,9.143
642,000418,小天鹅A,0.1056,0.0296,1.449,0.0609,6.1141
643,603399,新华龙,0.1054,0.0234,8.0822,0.044,4.7916
644,300246,宝莱特,0.1052,0.0136,0.8573,0.0862,10.1279
645,601890,亚星锚链,0.1049,0.0106,1.4011,0.045,4.8622
646,002145,中核钛白,0.1049,0.012,,0.0194,2.1158
647,002469,三维工程,0.1048,0.0101,0.5871,0.0706,7.0646
648,000932,华菱钢铁,0.1047,0.0209,,0.0255,2.8829
649,300115,长盈精密,0.1044,0.0176,0.6972,0.0721,7.3864
650,601139,深圳燃气,0.1043,0.019,1.5188,0.0346,4.7485
651,600802,福建水泥,0.1041,0.009,,0.0147,1.6967
652,000830,鲁西化工,0.1035,0.0169,3.6467,0.0248,3.5004
653,300491,通合科技,0.1032,,1.5182,,
654,002567,唐人神,0.1027,0.0569,11.6235,0.1177,11.9004
655,600595,中孚实业,0.1026,0.0111,,0.0144,2.0982
656,000739,普洛药业,0.1024,0.0218,0.7853,0.0378,4.2172
657,300017,网宿科技,0.1024,0.0295,0.533,0.1813,20.1097
658,000759,中百集团,0.1021,0.0537,5.531,0.0806,9.4025
659,300403,地尔汉宇,0.1021,,0.5371,,
660,002611,东方精工,0.1019,0.0045,0.5013,0.0083,0.8796
661,600877,中国嘉陵,0.1018,0.014,39.1809,0.015,1.5105
662,600182,S佳通,0.1018,0.027,0.8178,0.0603,7.0844
663,000949,新乡化纤,0.1018,0.018,4.4051,0.0313,3.7765
664,002078,太阳纸业,0.1016,0.0164,2.1467,0.0253,3.4678
665,300298,三诺生物,0.1015,0.0096,0.3387,0.0674,7.549
666,600552,凯盛科技,0.101,0.0102,0.9103,0.0456,5.5994
667,002386,天原集团,0.1009,0.0121,76.7485,0.0176,2.4899
668,000507,珠海港,0.0998,0.0076,,0.0211,8.8897
669,000550,江铃汽车,0.0998,0.0361,1.0317,0.0843,8.7855
670,600062,华润双鹤,0.0996,0.0163,0.6915,0.1146,13.1135
671,601088,中国神华,0.099,0.0114,0.4777,0.0325,4.2567
672,000019,深深宝A,0.0988,0.0047,,0.0184,1.9418
673,600979,广安爱众,0.0986,0.0073,2.6479,0.0124,2.3532
674,002210,飞马国际,0.0984,0.0404,13.358,0.0424,4.2384
675,600079,人福医药,0.0982,0.0157,1.1544,0.0321,4.3133
676,600735,新华锦,0.0974,0.0294,2.0075,0.1004,10.4427
677,000897,津滨发展,0.0973,0.0106,1.5262,0.0152,1.841
678,600231,凌钢股份,0.0973,0.0211,,0.0284,3.356
679,002515,金字火腿,0.0972,0.0067,0.7069,0.0292,2.9989
680,300051,三五互联,0.0971,0.009,,0.0417,4.6278
681,600717,天津港,0.097,0.0163,1.441,0.0384,7.4121
682,002562,兄弟科技,0.096,0.0158,23.3067,0.0579,5.7912
683,002243,通产丽星,0.0959,0.0129,6.6488,0.0549,6.0868
684,000848,承德露露,0.0958,0.0706,0.5029,0.2666,28.4761
685,600401,海润光伏,0.0958,0.0087,,0.0106,1.476
686,600719,大连热电,0.0957,0.0262,0.812,0.0618,6.1781
687,000417,合肥百货,0.0952,0.0374,1.8986,0.0696,7.3907
688,002517,恺英网络,0.0952,0.0084,,0.0374,4.2319
689,600107,美尔雅,0.095,0.0049,,0.0067,0.722
690,600335,国机汽车,0.095,0.1016,15.954,0.1252,12.5923
691,600085,同仁堂,0.0949,0.0226,0.7885,0.0669,9.0723
692,000017,深中华A,0.0947,0.0149,5.7721,0.0157,1.5657
693,000695,滨海能源,0.0944,0.0212,3.4897,0.0292,3.6143
694,000537,广宇发展,0.0943,0.0085,0.3395,0.0177,1.7697
695,300151,昌红科技,0.0942,0.0134,1.0115,0.0656,6.5625
696,002681,奋达科技,0.0941,0.0126,0.6843,0.0975,10.074
697,002403,爱仕达,0.0941,0.0176,2.7664,0.0474,7.2226
698,600636,三爱富,0.0937,0.0186,1.3692,0.0466,4.7491
699,002511,中顺洁柔,0.0935,0.0116,2.366,0.0247,7.2692
700,601933,永辉超市,0.0933,0.0647,2.8492,0.1203,12.2243
701,002300,太阳电缆,0.0932,0.0255,4.8826,0.0493,4.9694
702,600983,惠而浦,0.0932,0.0228,1.0802,0.0353,3.6482
703,601801,皖新传媒,0.0931,0.0185,0.6201,0.0638,6.3881
704,300475,聚隆科技,0.093,,0.2599,,
705,002088,鲁阳节能,0.0925,0.0111,1.6782,0.0564,5.7817
706,600258,首旅酒店,0.0919,0.0289,1.5755,0.0774,10.0367
707,000887,中鼎股份,0.0913,0.0226,0.7094,0.0523,6.8608
708,002283,天润曲轴,0.0911,0.0088,1.0258,0.0262,2.6705
709,300414,中光防雷,0.0911,,0.4245,,
710,002573,清新环境,0.0906,0.0045,0.3479,0.0117,1.8008
711,300003,乐普医疗,0.0903,0.0101,0.3463,0.1247,13.2459
712,002574,明牌珠宝,0.0903,0.0459,2.8262,0.0979,16.7996
713,300434,金石东方,0.09,0.0163,0.518,0.0532,5.3645
714,601515,东风股份,0.0895,0.0148,0.2412,0.064,6.3996
715,002391,长青股份,0.0889,0.0146,0.768,0.0893,13.4705
716,300318,博晖创新,0.0889,0.0022,0.2803,0.034,4.0494
717,002203,海亮股份,0.0885,0.031,2.2443,0.0513,6.3812
718,600535,天士力,0.0884,0.0236,0.7741,0.0386,4.5846
719,600172,黄河旋风,0.0883,0.0076,0.5879,0.0146,2.1768
720,300254,仟源医药,0.0883,0.0112,1.4404,0.0402,7.1377
721,300395,菲利华,0.0882,,0.3651,,
722,601000,唐山港,0.0882,0.0078,0.4063,0.0173,3.3327
723,603883,老百姓,0.0879,,1.2395,,
724,000548,湖南投资,0.0873,0.0024,0.7705,0.0105,1.1901
725,002019,亿帆鑫富,0.0871,0.0154,0.4584,0.0307,3.1639
726,000702,正虹科技,0.087,0.0389,8.6622,0.0811,8.5789
727,002688,金河生物,0.087,0.0142,0.682,0.1471,17.6158
728,600197,伊力特,0.0866,0.016,0.3799,0.0556,5.714
729,002348,高乐股份,0.0863,0.0083,0.5439,0.9392,115.9569
730,600004,白云机场,0.0857,0.0108,0.4151,0.0564,6.2346
731,300285,国瓷材料,0.0857,0.0055,0.4138,0.0537,6.206
732,000404,华意压缩,0.0856,0.0264,2.0575,0.0429,4.3316
733,002513,*ST蓝丰,0.0856,0.01,10.9551,0.0183,2.0298
734,002274,华昌化工,0.0855,0.0165,,0.0251,2.6739
735,300238,冠昊生物,0.0849,0.0056,0.3837,0.0483,14.8082
736,300258,精锻科技,0.0849,0.0083,0.4203,0.0335,4.353
737,603968,醋化股份,0.0849,,1.341,,
738,600009,上海机场,0.0848,0.0054,0.2116,0.0339,12.7112
739,002450,康得新,0.0847,0.0128,0.497,0.0261,4.3008
740,002228,合兴包装,0.0847,0.0223,2.529,0.0399,5.2521
741,002041,登海种业,0.0845,0.0102,0.2235,0.0451,4.9411
742,002725,跃岭股份,0.0843,0.0152,0.589,0.0881,8.8102
743,000903,云内动力,0.0841,0.01,0.938,0.0199,3.2412
744,000333,美的集团,0.0841,0.0283,1.1269,0.0447,4.6064
745,600371,万向德农,0.0837,0.0106,,0.018,1.8235
746,600156,华升股份,0.0836,0.0155,,0.0454,5.0341
747,002437,誉衡药业,0.0833,0.007,0.3764,0.0231,2.3918
748,300180,华峰超纤,0.0831,0.0111,0.7112,0.1713,21.3054
749,300250,初灵信息,0.0826,0.0065,0.5918,0.0648,6.4773
750,000581,威孚高科,0.0824,0.01,0.3132,0.0404,4.4517
751,300207,欣旺达,0.0823,0.0178,3.3837,0.0325,3.4262
752,601127,小康股份,0.0814,0.0184,1.8652,0.0243,2.6015
753,600628,新世界,0.0811,0.0142,1.3986,0.0272,2.7296
754,600572,康恩贝,0.081,0.0127,0.406,0.0306,5.2671
755,002032,苏泊尔,0.0805,0.037,1.0071,0.122,12.3125
756,600017,日照港,0.0804,0.0062,0.5035,0.0161,4.2851
757,600295,鄂尔多斯,0.0802,0.0063,1.1688,0.0091,1.5316
758,600789,鲁抗医药,0.08,0.0111,,0.0181,2.6568
759,600690,青岛海尔,0.08,0.0273,1.5182,0.0419,4.587
760,600833,第一医药,0.08,0.0336,3.0309,0.0811,9.6137
761,000928,中钢国际,0.0798,0.0121,,0.0139,1.4008
762,600581,*ST八钢,0.0797,0.0161,,0.0189,2.1837
763,002662,京威股份,0.0795,0.0108,0.4849,0.1603,16.0292
764,601678,滨化股份,0.0793,0.0171,0.7985,0.0479,7.9932
765,300166,东方国信,0.0791,0.0063,0.3558,0.0468,4.6896
766,002420,毅昌股份,0.079,0.015,,0.0288,3.8538
767,600781,辅仁药业,0.0786,0.0074,0.8917,0.0118,1.6722
768,600173,卧龙地产,0.0786,0.0045,0.7775,0.0074,1.7035
769,000510,金路集团,0.0784,0.0201,,0.0388,4.4779
770,300028,金亚科技,0.0776,0.0075,2.4173,0.015,2.4494
771,002633,申科股份,0.0776,0.0055,,0.0137,1.4543
772,300066,三川智慧,0.0773,0.0074,0.5701,0.0697,8.2037
773,002479,富春环保,0.0769,0.017,1.2595,0.0497,7.7027
774,601177,杭齿前进,0.0768,0.0092,5.5402,0.0184,2.0757
775,000589,黔轮胎A,0.0765,0.0128,2.1095,0.0219,2.8485
776,300134,大富科技,0.0764,0.0137,0.1572,0.0546,5.8116
777,000635,英力特,0.0762,0.0092,1.1482,0.0469,5.0079
778,002520,日发精机,0.0762,0.0072,0.4851,0.0211,2.2276
779,002223,鱼跃医疗,0.0756,0.0179,0.3709,0.1021,11.1751
780,000821,京山轻机,0.0752,0.0084,21.0819,0.022,2.5356
781,300032,金龙机电,0.0752,0.0066,,0.0193,2.393
782,603025,大豪科技,0.0751,,0.2215,,
783,600673,东阳光科,0.075,0.008,3.8816,0.0133,2.4431
784,603268,松发股份,0.075,,0.4649,,
785,002370,亚太药业,0.0747,0.0093,0.5166,0.1257,12.651
786,600389,江山股份,0.0747,0.0202,0.6699,0.0341,3.5158
787,002709,天赐材料,0.0747,0.0102,0.9021,0.0647,6.7248
788,002316,键桥通讯,0.0742,0.0051,3.1714,0.0092,1.1295
789,002557,洽洽食品,0.074,0.0119,0.8169,0.0388,4.0632
790,002454,松芝股份,0.0737,0.0111,0.5165,0.035,3.8286
791,600150,中国船舶,0.0736,0.0082,,0.0131,2.0621
792,000760,斯太尔,0.0731,0.0047,,0.0142,1.4848
793,002055,得润电子,0.0731,0.0127,1.8066,0.0249,2.5281
794,600179,*ST黑化,0.0727,0.0069,,0.0077,0.8307
795,600985,雷鸣科化,0.0723,0.0111,0.4874,0.0601,6.6255
796,002757,南兴装备,0.0723,,0.6246,,
797,600131,岷江水电,0.072,0.0052,0.6727,0.0073,1.3963
798,600192,长城电工,0.0719,0.0095,1.3099,0.0186,2.347
799,002779,中坚科技,0.0718,,0.9097,,
800,300184,力源信息,0.0718,0.0131,2.1283,0.108,11.0018
801,601699,潞安环能,0.0715,0.0049,1.3076,0.008,1.2388
802,002644,佛慈制药,0.0707,0.0069,1.3504,0.021,4.8594
803,000983,西山煤电,0.0706,0.0097,1.6282,0.0165,2.3968
804,600115,东方航空,0.0704,0.0107,,0.0131,2.9703
805,002496,辉丰股份,0.0701,0.0083,0.609,0.0174,1.7734
806,002160,常铝股份,0.07,0.0165,6.6537,0.0217,2.423
807,000707,双环科技,0.0697,0.0077,7.5866,0.0091,1.0613
808,600874,创业环保,0.0697,0.0025,0.4605,0.004,1.3728
809,000100,TCL集团,0.0692,0.0186,1.578,0.025,3.9735
810,600361,华联综超,0.0678,0.0213,30.6214,0.0289,3.6567
811,600761,安徽合力,0.0676,0.0206,0.5036,0.0638,6.7658
812,600976,健民集团,0.0676,0.0212,1.1007,0.0604,6.2072
813,603885,吉祥航空,0.0676,,1.1117,,
814,600532,宏达矿业,0.0675,0.0051,0.6162,0.0107,1.193
815,002702,海欣食品,0.0675,0.0148,1.3284,0.0936,9.426
816,600827,百联股份,0.0671,0.0255,1.8748,0.0435,4.5155
817,002211,宏达新材,0.067,0.0084,6.5806,0.0215,2.2682
818,300012,华测检测,0.0669,0.0098,0.9879,0.0693,9.4659
