,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
768,600834,申通地铁,0.07,-26.97,,2.26,,3117.11,-26.97,,08-28
769,600802,福建水泥,-0.33,-1357.69,,-9.51,,-12471.64,-1335.96,,08-28
770,002260,德奥通航,-0.07,-25.41,,-5.66,,-1930.44,26.73,,08-28
771,600297,广汇汽车,0.29,552.18,,6.21,,90393.5,5625.54,10转5,08-28
772,300289,利德曼,0.32,10.34,6.4,4.95,0.57,4887.7,10.95,10转15,08-28
773,000068,华控赛格,-0.02,-31.03,,-4.25,,-2171.47,-24.03,,08-28
774,002678,珠江钢琴,0.1,11.11,,4.83,,9102.76,2.06,,08-28
775,000833,贵糖股份,0.01,-120.0,,0.41,,348.5,-122.31,,08-28
776,600120,浙江东方,0.59,1.72,,5.88,,29740.3,1.75,,08-28
777,000897,津滨发展,-0.05,-540.0,,-5.37,,-7476.24,-540.41,,08-28
778,002770,科迪乳业,0.2,-9.09,,6.59,,4089.41,-9.17,,08-28
779,000785,武汉中商,0.09,-25.0,,2.84,,2360.92,-20.32,,08-28
780,000550,江铃汽车,1.25,-7.41,,9.71,,108153.23,-7.11,,08-28
781,601001,大同煤业,-0.42,-185.71,,-10.26,,-71116.96,-187.07,,08-28
782,600215,长春经开,-0.06,-38.29,,-1.25,,-2992.02,-38.27,,08-28
783,002354,天神娱乐,0.64,-1014.29,,19.78,,14273.04,-2283.42,,08-28
784,002032,苏泊尔,0.62,19.35,,10.03,,39508.14,19.2,,08-28
785,300179,四方达,0.05,-37.25,1.51,3.1,-0.04,2232.87,37.95,,08-28
786,002142,宁波银行,0.91,-14.95,9.75,9.85,9.82,355170.0,15.09,,08-28
787,002621,三垒股份,0.11,-26.67,,2.24,,2457.29,-25.7,,08-28
788,600101,明星电力,0.14,-13.33,,2.52,,4631.62,-13.67,,08-28
789,000573,粤宏远A,-0.04,-233.44,,-1.57,,-2485.61,-233.3,,08-28
790,600501,航天晨光,0.07,0.0,,2.17,,2742.0,-2.22,,08-28
791,002571,德力股份,0.01,-84.99,,0.33,,519.78,-85.03,,08-28
792,002690,美亚光电,0.17,-47.14,,6.43,,11288.21,5.71,,08-28
793,002772,众兴菌业,0.33,6.45,,6.62,,3879.29,11.63,,08-28
794,000541,佛山照明,0.08,-59.19,,3.48,,10025.88,-46.94,,08-28
795,600185,格力地产,1.59,591.3,,27.2,,91809.83,584.17,,08-28
796,603308,应流股份,0.13,-35.0,,2.72,,5035.58,-34.41,,08-28
797,600969,郴电国际,0.27,-9.82,,2.82,,7180.57,13.35,,08-28
798,601288,农业银行,0.32,0.0,3.2,9.98,1.6,10431500.0,0.27,,08-28
799,000603,盛达矿业,0.27,58.82,,17.58,,13492.27,58.82,,08-28
800,000611,*ST天首,-0.07,77.17,,-4.08,,-2172.93,77.28,,08-28
801,603518,维格娜丝,0.5,-27.54,,5.25,,7374.02,-3.46,,08-28
802,600387,海越股份,0.11,0.0,,3.14,,4099.13,-1.29,,08-28
803,603799,华友钴业,0.03,-83.13,,0.56,,1420.75,-79.74,,08-28
804,002634,棒杰股份,0.13,-27.78,,2.59,,1680.62,-6.6,,08-28
805,600491,龙元建设,0.1,7.82,,2.77,,9278.27,7.88,,08-28
806,002059,云南旅游,0.02,47.57,,0.69,,1107.28,244.61,,08-28
807,600226,升华拜克,0.23,91.67,,6.3,,9270.91,82.93,10派2.5送10转7,08-28
808,002053,云南能投,0.12,750.0,,2.4,,2214.6,778.6,,08-28
809,000021,深科技,0.09,-1696.61,,2.76,,13861.42,-1699.63,,08-28
810,000862,银星能源,0.02,-130.09,,0.56,,951.26,-157.43,,08-28
811,600410,华胜天成,0.09,-13.85,,2.34,,5466.13,-14.45,,08-28
812,600613,神奇制药,0.21,5.0,,4.68,,9426.74,7.42,,08-28
813,601339,百隆东方,0.18,-43.75,,4.01,,26732.78,11.0,,08-28
814,601866,中海集运,0.0,-96.95,,0.06,,1433.55,-96.89,,08-28
815,600217,秦岭水泥,0.1,-151.81,,10.76,,7963.32,-162.46,,08-28
816,000869,张裕A,1.09,17.2,,10.34,,74606.02,16.93,,08-28
817,000534,万泽股份,0.08,-18.9,,3.14,,4002.76,-19.41,,08-28
818,002543,万和电气,0.46,20.39,,7.49,,20087.18,20.39,,08-28
819,601919,中国远洋,0.19,-186.36,,7.5,,189666.77,-183.31,,08-28
820,000403,ST生化,0.2,-45.95,,11.02,,5348.43,-47.19,,08-28
821,002078,太阳纸业,0.1,11.11,,4.44,,25176.75,17.83,,08-28
822,600876,洛阳玻璃,-0.23,-453.8,,,,-11408.39,-453.55,,08-28
823,002296,辉煌科技,0.08,-22.85,,2.21,,3102.03,31.09,,08-27
824,002097,山河智能,0.01,-82.16,,0.13,,305.38,-78.32,,08-27
825,600090,同济堂,0.08,2.5,,6.43,,2999.18,1.81,,08-27
826,002266,浙富控股,0.01,-53.33,,1.0,,2867.32,-26.27,,08-27
827,002077,大港股份,-0.1,-211.11,,-2.4,,-2930.16,-224.82,,08-27
828,000901,航天科技,0.05,-28.55,,1.16,,1563.9,-7.65,,08-27
829,600429,三元股份,0.04,-81.07,,1.17,,4957.75,-72.31,,08-27
830,002199,*ST东晶,-0.23,28.55,,-8.19,,-5644.89,65.22,,08-27
831,601628,中国人寿,1.11,70.77,11.0,10.45,0.88,3148900.0,71.07,,08-27
832,600796,钱江生化,0.04,-60.0,,2.16,,1190.85,-59.93,,08-27
833,002255,海陆重工,0.1,-43.89,,3.31,,5203.51,12.1,,08-27
834,002595,豪迈科技,0.39,-65.76,,12.04,,31515.94,36.97,,08-27
835,002746,仙坛股份,0.06,-45.45,,1.04,,859.39,-34.76,,08-27
836,600661,新南洋,0.12,410.73,,3.7,,3075.57,659.75,,08-27
837,002573,清新环境,0.19,-24.0,,8.34,,20752.09,55.81,,08-27
838,601886,江河集团,0.17,13.33,,3.79,,20053.04,13.23,,08-27
839,600247,ST成城,-0.02,-64.71,,-14.59,,-622.0,-63.47,,08-27
840,000796,凯撒旅游,0.06,48.11,,2.16,,1448.54,48.04,,08-27
841,002583,海能达,-0.0,-98.64,,-0.1,,-196.72,-96.74,10转12,08-27
842,002554,惠博普,0.14,16.67,,3.92,,6904.76,26.22,,08-27
843,002154,报喜鸟,0.13,18.18,,2.73,,7519.93,12.08,,08-27
844,000979,中弘股份,0.16,-44.83,,12.28,,73339.49,31.47,,08-27
845,002491,通鼎互联,0.07,-76.98,,3.25,,7951.21,-23.9,,08-27
846,002422,科伦药业,0.57,-49.11,,3.75,,40925.22,-23.77,,08-27
847,600291,西水股份,0.96,154.95,,10.7,,36878.83,154.93,,08-27
848,002046,轴研科技,-0.07,-246.0,,-1.83,,-2482.73,-273.16,,08-27
849,000669,金鸿能源,0.29,-27.02,,3.49,,14277.23,-12.12,,08-27
850,002319,乐通股份,0.01,-56.0,,0.4,,222.57,-56.15,,08-27
851,600316,洪都航空,0.02,7.11,,0.3,,1509.57,6.89,,08-27
852,002073,软控股份,0.16,6.67,,3.42,,12092.21,11.11,,08-27
853,600028,中国石化,0.2,-24.91,,3.81,,2442700.0,-22.28,10派0.9,08-27
854,002465,海格通信,0.17,26.39,,3.36,,16892.2,25.87,10转10,08-27
855,002410,广联达,0.05,-86.16,,1.99,,5543.84,-79.21,,08-27
856,000826,启迪桑德,0.45,21.02,,7.04,,37943.07,21.32,,08-27
857,002307,北新路桥,0.03,-27.81,,1.09,,1504.75,-27.9,,08-27
858,002118,紫鑫药业,0.01,-120.0,,0.15,,293.57,-112.58,,08-27
859,002092,中泰化学,0.01,-92.25,,0.17,,1443.62,-91.96,,08-27
860,600299,安迪苏,-1.4,47.37,,-116.42,,-73360.8,47.3,,08-27
861,002066,瑞泰科技,0.02,-48.16,,0.87,,390.94,-48.05,,08-27
862,002013,中航机电,0.02,-92.0,,0.43,,1988.95,-89.09,,08-27
863,600691,阳煤化工,0.02,-106.85,,0.87,,3976.46,-108.32,,08-27
864,002526,山东矿机,0.02,-30.22,,0.58,,1195.46,-30.19,,08-27
865,002695,煌上煌,0.3,-33.33,,2.49,,3723.05,-34.28,,08-27
866,600766,园城黄金,0.01,-80.0,,5.24,,187.71,-81.84,,08-27
867,002216,三全食品,0.08,-52.94,,3.27,,6157.89,-7.38,,08-27
868,002335,科华恒盛,0.07,-68.18,,1.44,,1645.68,-66.71,,08-27
869,002641,永高股份,0.14,-36.36,,5.29,,11965.03,23.16,,08-27
870,600721,*ST百花,-0.48,145.83,,-17.45,,-11865.7,127.28,,08-27
871,600584,长电科技,0.13,116.67,,3.23,,12364.72,151.51,,08-27
872,600618,氯碱化工,-0.04,-1.17,,-2.27,,-4863.83,-1.38,,08-27
873,002725,跃岭股份,0.21,-63.16,,3.77,,3296.15,-39.55,,08-27
874,600439,瑞贝卡,0.09,0.56,,3.66,,8403.33,0.5,,08-27
875,600372,中航电子,0.09,-43.37,,2.94,,15317.26,-43.4,,08-27
876,002099,海翔药业,0.45,2150.0,,9.96,,33190.11,4489.59,,08-27
877,002112,三变科技,0.03,-25.0,,1.2,,575.13,-18.66,,08-27
878,002542,中化岩土,0.07,-22.22,,4.41,,7535.53,102.34,,08-27
879,601177,杭齿前进,0.02,-59.96,,0.47,,819.58,-59.99,,08-27
880,000528,柳工,0.08,-45.86,,0.95,,8670.33,-45.88,,08-27
881,601607,上海医药,0.57,16.38,,5.38,,153402.06,16.39,,08-27
882,002115,三维通信,0.02,-124.31,,0.75,,690.62,-124.33,,08-27
883,000605,渤海股份,0.06,-7.55,,1.14,,1102.86,3.65,,08-27
884,002179,中航光电,0.42,47.17,,8.59,,25565.44,91.32,,08-27
885,002418,康盛股份,0.05,-183.33,,1.01,,1647.33,-224.42,,08-27
886,002748,世龙实业,0.21,-67.19,,3.07,,2214.27,-61.7,,08-27
887,600109,国金证券,0.43,46.76,,10.92,,123343.48,225.7,,08-27
888,002539,新都化工,0.27,50.0,,3.82,,9005.64,49.43,10转15,08-27
889,603108,润达医疗,0.48,26.32,,6.42,,3537.93,32.12,,08-27
890,601677,明泰铝业,0.23,76.92,,3.42,,9471.52,87.21,,08-27
891,600744,华银电力,0.03,-111.98,,1.8,,2321.85,-111.99,,08-27
892,002773,康弘药业,0.32,48.33,,7.83,,12802.63,48.34,,08-27
893,002440,闰土股份,0.78,-10.34,,10.34,,59997.41,-9.98,,08-27
894,002403,爱仕达,0.24,50.0,,3.43,,5760.51,49.71,10派2转3,08-27
895,600307,酒钢宏兴,-0.25,376.65,2.38,-9.81,,-153425.63,376.69,,08-27
896,600774,汉商集团,0.05,43.75,,1.41,,796.8,42.84,,08-27
897,002617,露笑科技,0.18,500.0,,3.68,,3181.16,589.12,10派0.1转10,08-27
898,002167,东方锆业,-0.07,16.67,,-3.3,,-4288.27,70.45,,08-27
899,002640,跨境通,0.36,300.0,,4.07,,7592.65,566.26,10转20,08-27
900,600712,南宁百货,0.0,-82.14,,0.13,,135.17,-82.28,,08-27
901,002461,珠江啤酒,0.06,50.0,,1.15,,3834.94,27.81,,08-27
902,601006,大秦铁路,0.49,2.08,,8.51,,734128.17,2.16,,08-27
903,000038,深大通,-0.01,-92.04,,-1.0,,-89.58,-91.79,,08-27
904,002343,慈文传媒,0.25,55.36,,4.05,,4937.55,55.41,,08-27
905,601369,陕鼓动力,0.12,9.09,,3.17,,19243.07,2.29,,08-27
906,600757,长江传媒,0.21,23.53,,5.18,,25204.22,20.69,,08-27
907,000726,鲁泰A,0.36,-28.0,,5.1,,34452.15,-27.76,,08-27
908,600262,北方股份,-0.06,-123.43,,-0.8,,-958.61,-123.43,,08-27
909,601699,潞安环能,0.04,-80.95,,0.61,,11370.33,-76.1,,08-27
910,002206,海利得,0.26,30.0,,5.65,,11564.26,26.57,,08-27
911,300485,赛升药业,1.17,5.41,14.9,15.1,0.54,10539.5,5.93,,08-27
912,002126,银轮股份,0.3,20.0,,5.95,,10445.38,27.79,,08-27
913,000837,秦川机床,-0.09,97.45,,-1.99,,-5914.8,292.73,,08-27
914,600596,新安股份,-0.05,-137.67,,-0.8,,-3399.58,-137.63,,08-27
915,600662,强生控股,0.09,45.07,,2.85,,8989.16,45.17,,08-27
916,600685,中船防务,-0.39,46.94,,-5.71,,-52499.36,93.64,,08-27
917,000698,沈阳化工,-0.07,6.25,,-1.45,,-4489.09,6.81,,08-27
918,600673,东阳光科,0.04,-33.33,,2.0,,4936.34,-3.66,,08-27
919,000513,丽珠集团,1.14,16.33,,8.56,,34084.34,17.15,,08-27
920,002397,梦洁股份,0.08,-53.39,,4.29,,5634.83,5.44,,08-27
921,600785,新华百货,0.55,-41.33,,6.94,,12353.9,-39.71,,08-27
922,600022,山东钢铁,0.0,-100.97,,0.06,,745.44,-100.93,,08-27
923,603600,永艺股份,0.49,96.0,,10.03,,4669.31,152.15,,08-27
924,600634,中技控股,0.07,-12.5,,1.62,,3854.87,-13.92,,08-27
925,000686,东北证券,0.93,447.06,,19.02,,182937.69,451.49,,08-27
926,002110,三钢闽光,-0.5,520.99,,-10.95,,-26914.48,524.05,,08-27
927,002749,国光股份,1.37,-21.71,,14.92,,9275.32,-11.86,,08-27
928,600549,厦门钨业,0.03,-84.66,,0.46,,3402.51,-75.7,,08-27
929,600062,华润双鹤,0.58,5.24,,5.68,,33180.73,5.23,,08-27
930,600800,天津磁卡,-0.0,-94.18,,-1.16,,-128.46,-94.18,,08-27
931,002199,*ST东晶,-0.23,28.55,,-8.19,,-5644.89,65.22,,08-27
932,601628,中国人寿,1.11,70.77,11.0,10.45,0.88,3148900.0,71.07,,08-27
933,002296,辉煌科技,0.08,-22.85,,2.21,,3102.03,31.09,,08-27
934,002097,山河智能,0.01,-82.16,,0.13,,305.38,-78.32,,08-27
935,600090,同济堂,0.08,2.5,,6.43,,2999.18,1.81,,08-27
936,002266,浙富控股,0.01,-53.33,,1.0,,2867.32,-26.27,,08-27
937,002077,大港股份,-0.1,-211.11,,-2.4,,-2930.16,-224.82,,08-27
938,000901,航天科技,0.05,-28.55,,1.16,,1563.9,-7.65,,08-27
939,600429,三元股份,0.04,-81.07,,1.17,,4957.75,-72.31,,08-27
940,600247,ST成城,-0.02,-64.71,,-14.59,,-622.0,-63.47,,08-27
941,601333,广深铁路,0.07,40.0,,1.73,,46473.82,41.38,,08-27
942,000595,宝塔实业,-0.13,-0.0,,-7.86,,-4443.16,33.84,,08-27
943,600796,钱江生化,0.04,-60.0,,2.16,,1190.85,-59.93,,08-27
944,002255,海陆重工,0.1,-43.89,,3.31,,5203.51,12.1,,08-27
945,002595,豪迈科技,0.39,-65.76,,12.04,,31515.94,36.97,,08-27
946,002746,仙坛股份,0.06,-45.45,,1.04,,859.39,-34.76,,08-27
947,600661,新南洋,0.12,410.73,,3.7,,3075.57,659.75,,08-27
948,002573,清新环境,0.19,-24.0,,8.34,,20752.09,55.81,,08-27
949,601886,江河集团,0.17,13.33,,3.79,,20053.04,13.23,,08-27
950,002244,滨江集团,0.19,-42.42,,6.33,,51830.08,15.06,,08-27
951,002365,永安药业,0.07,-30.0,,1.1,,1230.06,-35.8,,08-27
952,002338,奥普光电,0.26,4.0,,4.35,,3159.39,4.38,,08-27
953,600805,悦达投资,0.33,-43.1,,4.36,,28079.64,-42.92,,08-27
954,002272,川润股份,0.01,-7.38,,0.39,,475.88,-7.32,,08-27
955,002157,正邦科技,0.01,-102.94,,0.32,,639.95,-104.4,,08-27
956,002408,齐翔腾达,0.23,-28.13,,3.23,,12707.33,-28.68,,08-27
957,002061,*ST江化,-0.14,-9.43,,-6.33,,-6524.35,-9.65,,08-27
958,002056,横店东磁,0.36,-12.2,,4.48,,14817.13,-13.03,,08-27
959,603000,人民网,0.11,-35.29,,1.92,,5827.96,-39.42,,08-27
960,601006,大秦铁路,0.49,2.08,,8.51,,734128.17,2.16,,08-27
961,000038,深大通,-0.01,-92.04,,-1.0,,-89.58,-91.79,,08-27
962,002343,慈文传媒,0.25,55.36,,4.05,,4937.55,55.41,,08-27
963,601369,陕鼓动力,0.12,9.09,,3.17,,19243.07,2.29,,08-27
964,600757,长江传媒,0.21,23.53,,5.18,,25204.22,20.69,,08-27
965,000726,鲁泰A,0.36,-28.0,,5.1,,34452.15,-27.76,,08-27
966,600262,北方股份,-0.06,-123.43,,-0.8,,-958.61,-123.43,,08-27
967,601699,潞安环能,0.04,-80.95,,0.61,,11370.33,-76.1,,08-27
968,002206,海利得,0.26,30.0,,5.65,,11564.26,26.57,,08-27
969,300485,赛升药业,1.17,5.41,14.9,15.1,0.54,10539.5,5.93,,08-27
970,600462,九有股份,-0.05,-1418.42,,-8.72,,-2676.81,-1422.16,,08-26
971,002729,好利来,0.19,-45.71,,3.36,,1258.94,-27.8,,08-26
972,000688,建新矿业,0.08,1.09,,7.58,,9503.07,0.98,,08-26
973,300408,三环集团,0.45,-40.0,4.41,10.22,0.2,38494.55,34.8,,08-26
974,002223,鱼跃医疗,0.43,19.44,,13.43,,25192.29,31.12,,08-26
975,002588,史丹利,0.56,-39.13,,10.12,,32706.51,25.13,,08-26
976,002180,艾派克,0.29,-1006.25,,19.92,,12466.31,-2821.35,,08-26
977,000150,宜华健康,0.0,-88.26,,0.07,,113.15,-83.59,,08-26
978,002039,黔源电力,0.3,-407.21,,4.82,,9240.92,-407.11,,08-26
979,000668,荣丰控股,-0.02,-85.71,,-0.5,,-308.74,-85.15,,08-26
980,300158,振东制药,0.11,2.01,6.81,1.63,-0.08,3212.61,2.05,,08-26
981,600021,上海电力,0.33,35.02,,7.32,,71447.08,35.01,,08-26
982,300099,尤洛卡,-0.03,-127.27,3.73,-0.72,0.01,-593.07,-125.47,,08-26
983,601777,力帆股份,0.17,-28.88,,2.85,,20412.77,-14.33,,08-26
984,600981,汇鸿集团,0.06,150.22,,3.07,,2985.13,150.59,,08-26
985,600986,科达股份,0.04,7.5,,1.87,,1444.43,17.24,,08-26
986,300163,先锋新材,0.04,-60.0,4.13,0.96,0.08,640.79,-59.52,10转20,08-26
987,002134,天津普林,-0.08,-233.33,,-3.41,,-1915.62,-235.68,,08-26
988,600580,卧龙电气,0.18,34.34,,5.12,,19770.41,34.33,,08-26
989,300087,荃银高科,-0.01,-51.91,1.8,-0.63,-0.02,-358.73,-3.62,,08-26
990,300283,温州宏丰,0.03,-70.0,1.98,1.33,0.04,739.83,-48.15,,08-26
991,300319,麦捷科技,0.08,-65.22,2.54,3.29,0.08,1120.57,-8.79,,08-26
992,300456,耐威科技,0.29,19.78,6.54,6.3,-0.27,1941.05,26.45,,08-26
993,000912,泸天化,-0.03,-91.79,,-2.36,,-1765.75,-91.74,,08-26
994,002559,亚威股份,0.15,-50.0,,4.13,,5335.07,0.64,,08-26
995,000677,恒天海龙,-0.21,-6.88,,-146.92,,-17892.27,-6.9,,08-26
996,002220,天宝股份,0.17,6.25,,4.31,,7732.01,3.9,,08-26
997,601038,一拖股份,0.15,32.24,,3.21,,14864.4,32.21,,08-26
998,600223,鲁商置业,0.04,-20.0,,2.18,,4453.94,-2.56,,08-26
999,300358,楚天科技,0.21,-65.0,3.62,5.82,-0.07,4884.22,-29.46,,08-26
1000,002462,嘉事堂,0.37,-44.58,,6.74,,8974.03,-43.99,,08-26
1001,300133,华策影视,0.22,-33.33,3.77,6.17,-0.42,21839.02,7.55,,08-26
1002,600753,东方银星,-0.01,-9.09,,-1.26,,-125.68,-10.18,,08-26
1003,300405,科隆精化,0.03,-95.18,9.02,0.33,-1.8,204.72,-93.57,,08-26
1004,600780,通宝能源,0.18,-29.32,,4.83,,21081.25,-29.33,,08-26
1005,300044,赛为智能,0.04,-54.99,2.93,1.49,-0.28,977.51,-55.21,,08-26
1006,000823,超声电子,0.11,-32.2,,1.99,,5674.53,-25.54,,08-26
1007,300278,华昌达,0.11,175.0,2.64,4.29,-0.17,6042.78,801.58,,08-26
1008,300218,安利股份,0.12,-20.08,4.37,2.76,-0.21,2608.7,-18.16,,08-26
1009,300427,红相电力,0.13,30.0,5.86,2.41,-0.64,1088.16,57.79,,08-26
1010,300297,蓝盾股份,0.07,250.0,2.4,3.85,-0.36,3079.12,918.78,10送1派0.25转9,08-26
1011,300137,先河环保,0.1,53.85,3.85,2.7,-0.31,3589.95,71.0,,08-26
1012,300067,安诺其,0.15,-1.94,1.79,8.4,-0.06,7702.52,57.78,,08-26
1013,603599,广信股份,0.59,-1.67,,5.62,,8720.6,2.38,,08-26
1014,600069,银鸽投资,-0.09,-50.0,,-9.25,,-7776.57,-47.38,,08-26
1015,300161,华中数控,-0.18,-655.56,5.12,-3.37,-1.05,-2848.06,-642.88,,08-26
1016,300337,银邦股份,-0.08,-172.73,4.5,-1.76,-0.72,-3019.94,-174.38,10转12,08-26
1017,002762,金发拉比,0.64,-16.88,,8.14,,3268.35,-16.88,,08-26
1018,000709,河钢股份,0.03,9.68,,0.83,,35699.55,7.23,,08-26
1019,002512,达华智能,0.04,-26.06,,0.96,,1375.11,-28.25,10转15,08-26
1020,300353,东土科技,0.08,789.53,2.52,3.06,-0.02,1309.53,787.57,10派0.5送4转6,08-26
1021,300111,向日葵,0.0,-110.0,1.06,0.17,0.17,198.61,-109.2,,08-26
1022,601618,中国中冶,0.11,22.22,,4.44,,217226.5,20.06,,08-26
1023,002515,金字火腿,0.06,-60.0,3.75,1.82,,2166.14,-0.09,,08-26
1024,601579,会稽山,0.17,-24.35,,4.73,,6948.08,0.21,,08-26
1025,000676,智度股份,-0.07,25.33,,-15.97,,-2099.88,25.26,,08-26
1026,300182,捷成股份,0.23,50.16,3.72,6.13,0.12,10807.12,51.62,10转15,08-26
1027,300407,凯发电气,0.26,-61.19,5.57,4.79,-0.32,3583.4,4.86,,08-26
1028,002472,双环传动,0.22,22.22,,3.89,,6153.75,21.86,,08-26
1029,002350,北京科锐,0.06,-40.0,,1.15,,1237.32,-44.7,,08-26
1030,002217,合力泰,0.09,-8.7,,5.26,,9871.44,18.54,,08-26
1031,002072,凯瑞德,-0.32,178.76,,-34.77,,-5551.31,179.93,,08-26
1032,600011,华能国际,0.63,31.25,,12.58,,905857.59,35.15,,08-26
1033,300098,高新兴,0.14,-24.11,3.31,4.33,-0.52,4121.14,21.31,10转14送2,08-26
1034,300465,高伟达,0.13,-23.53,5.38,2.53,-0.82,1355.27,-18.91,,08-26
1035,300348,长亮科技,0.02,298.25,3.42,0.66,-0.48,319.56,980.05,,08-26
1036,600742,一汽富维,0.92,-19.3,,5.21,,19445.1,-19.67,,08-26
1037,300236,上海新阳,0.21,-22.22,4.79,2.75,-0.04,2385.83,-22.1,,08-26
1038,300035,中科电气,0.07,0.0,3.61,1.92,0.07,1648.01,6.29,,08-26
1039,002219,恒康医疗,0.13,-51.01,,5.41,,8100.89,-49.16,10转15,08-26
1040,002604,龙力生物,0.1,-64.29,,1.89,,3524.01,-51.12,,08-26
1041,002330,得利斯,0.05,-19.67,,1.87,,2456.61,-20.37,,08-26
1042,000795,英洛华,-0.13,303.03,,-6.1,,-4577.49,407.31,,08-26
1043,300254,仟源医药,0.12,-19.93,3.66,3.0,0.04,1901.85,-3.93,,08-26
1044,002183,怡亚通,0.23,53.33,,6.25,,23163.28,52.2,,08-26
1045,300151,昌红科技,0.03,-76.92,1.56,2.1,0.02,1645.82,-37.2,,08-26
1046,002087,新野纺织,0.08,5.16,,2.18,,4237.22,5.18,,08-26
1047,000025,特力A,0.03,21.31,,1.49,,765.04,42.19,,08-26
1048,300320,海达股份,0.15,-53.07,2.54,6.05,0.07,4464.19,3.25,,08-26
1049,600639,浦东金桥,0.25,7.31,,3.3,,23309.47,7.31,,08-26
1050,000792,盐湖股份,0.23,-15.93,,2.02,,36099.38,-15.95,,08-26
1051,300335,迪森股份,0.1,4.2,2.56,4.13,0.2,3293.1,5.06,,08-26
1052,600666,奥瑞德,0.25,177.78,,11.93,,11119.47,325.75,,08-26
1053,000670,*ST盈方,-0.04,-960.98,,-6.0,,-2882.19,-4136.83,,08-26
1054,000875,吉电股份,0.05,-189.29,,2.07,,7826.7,-195.67,,08-26
1055,000807,云铝股份,-0.05,-76.32,,-1.79,,-7524.9,-74.51,,08-26
1056,002498,汉缆股份,0.17,70.0,,3.91,,17919.7,70.2,10派3送11转10,08-26
1057,601008,连云港,0.03,-37.25,,1.01,,3252.59,-37.39,,08-26
1058,600193,创兴资源,0.04,-186.96,,4.42,,1517.74,-177.97,,08-26
1059,002436,兴森科技,0.1,-68.75,,4.55,,5009.2,-29.81,,08-26
1060,002430,杭氧股份,0.07,28.91,,1.72,,6139.92,36.95,,08-26
1061,000633,*ST合金,-0.04,-6.04,,-7.22,,-1379.78,-5.96,,08-26
1062,300150,世纪瑞尔,0.03,50.0,2.62,1.11,-0.08,1608.2,207.59,,08-26
1063,300242,明家联合,0.12,497.01,5.72,2.26,0.04,1057.25,602.19,10转15,08-26
1064,300198,纳川股份,0.06,-72.06,2.72,2.12,-0.25,2379.86,-44.35,,08-26
1065,600393,粤泰股份,0.07,423.08,,2.06,,2037.2,421.6,,08-26
1066,300003,乐普医疗,0.35,36.58,4.08,8.81,0.11,28803.72,36.61,,08-26
1067,603015,弘讯科技,0.26,-29.73,,5.35,,4696.58,-14.24,,08-26
1068,300219,鸿利智汇,0.23,79.41,3.93,6.09,0.22,5703.35,80.89,10转15,08-26
1069,300426,唐德影视,0.74,80.49,10.24,8.34,-0.22,5445.92,121.18,10派1.2转10,08-26
1070,000650,仁和药业,0.13,5.78,,7.82,,16545.21,32.27,,08-26
1071,603021,山东华鹏,0.32,-13.51,,5.08,,2813.52,-4.73,,08-26
1072,300287,飞利信,0.07,-22.22,2.62,2.96,-0.27,3755.33,70.23,10转10,08-26
1073,603123,翠微股份,0.14,-30.5,,2.59,,7305.91,19.23,,08-26
1074,000999,华润三九,0.64,1.59,,8.87,,62709.1,1.66,,08-26
1075,300326,凯利泰,0.24,20.94,3.18,7.63,0.0,8280.25,177.07,,08-26
1076,002761,多喜爱,0.1,-44.44,,2.25,,930.56,-43.35,,08-26
1077,000710,天兴仪表,-0.03,4.82,,-3.79,,-483.45,4.98,,08-26
1078,600118,中国卫星,0.14,7.69,,3.83,,16769.05,5.12,,08-26
1079,002151,北斗星通,-0.12,200.0,,-2.41,,-2763.76,224.06,,08-26
1080,300238,冠昊生物,0.07,-46.15,2.17,3.18,0.11,1705.61,6.42,,08-26
1081,002517,恺英网络,0.03,-133.33,,0.76,,458.0,-130.16,,08-26
1082,300351,永贵电器,0.17,-51.4,3.01,5.46,-0.05,5622.87,6.91,,08-26
1083,300096,易联众,0.03,-73.4,1.63,1.66,-0.18,1143.27,-32.04,,08-26
1084,600232,金鹰股份,0.03,0.0,,0.9,,1054.38,0.61,,08-26
1085,603188,亚邦股份,0.76,-58.28,,15.22,,43897.98,11.25,,08-26
1086,000555,神州信息,0.24,-2.21,,3.73,,11148.26,4.06,10转10,08-26
1087,600370,三房巷,0.06,9.31,,1.59,,1908.61,9.21,,08-26
1088,002227,奥特迅,-0.04,-193.15,,-1.18,,-895.73,-193.58,,08-26
1089,300008,天海防务,0.08,-5.68,3.4,2.47,-0.34,2077.47,3.96,,08-26
1090,002511,中顺洁柔,0.09,4.56,,1.93,,4579.15,26.65,,08-26
1091,002367,康力电梯,0.27,30.84,,9.68,,20026.54,30.74,,08-26
1092,002743,富煌钢构,0.14,-39.13,,2.38,,1595.88,-24.26,,08-26
1093,002655,共达电声,0.03,50.0,,1.46,,907.87,10.87,,08-26
1094,002098,浔兴股份,0.15,-57.31,,6.38,,4528.53,-14.61,,08-26
1095,300308,中际装备,-0.02,-0.0,2.5,-0.94,0.09,-510.49,70.53,,08-26
1096,300056,三维丝,0.21,111.06,4.01,6.64,-0.17,3132.12,110.22,10转10,08-26
1097,600036,招商银行,1.31,8.26,13.17,10.2,12.74,3297600.0,8.26,,08-26
