,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
401,601100,恒立液压,0.221,0.0271,3.0307,0.1236,18.6929
402,603066,音飞储存,0.2209,0.0525,1.8312,0.2647,27.9284
403,300482,万孚生物,0.2187,0.0562,0.7163,0.4955,56.2435
404,600570,恒生电子,0.2184,0.0619,0.8462,0.2342,25.4017
405,002007,华兰生物,0.2178,0.0375,0.4651,0.6344,63.4434
406,002095,生意宝,0.2177,0.0268,0.9133,0.1829,19.0885
407,002233,塔牌集团,0.2171,0.0742,2.1563,0.3337,38.3615
408,000915,山大华特,0.2161,0.0594,1.0851,0.3116,32.2406
409,300304,云意电气,0.216,0.0409,1.0495,0.3106,37.8825
410,600731,湖南海利,0.2157,0.0762,8.8158,0.1479,15.554
411,002770,科迪乳业,0.2155,0.0343,1.6038,0.075,8.6188
412,300491,通合科技,0.2154,0.0506,0.8061,0.1858,46.2959
413,600370,三房巷,0.2149,0.0719,3.9118,0.8185,81.8476
414,300064,豫金刚石,0.2144,0.0247,1.4323,0.0579,6.8613
415,000025,特力A,0.2137,0.0296,4.6332,0.1126,12.8209
416,603456,九洲药业,0.2131,0.0534,1.3418,0.1309,14.6064
417,002245,澳洋顺昌,0.2131,0.0637,1.0485,0.2204,34.3852
418,600885,宏发股份,0.2129,0.0884,1.2169,0.2931,30.2274
419,603069,海汽集团,0.2128,,2.7746,,
420,300086,康芝药业,0.2127,0.0151,1.667,0.2995,33.8911
421,603399,新华龙,0.2123,0.0889,,0.1683,18.2319
422,600803,新奥股份,0.2123,0.0525,1.8946,0.0897,16.1227
423,002083,孚日股份,0.212,0.0674,2.9077,0.1151,13.6319
424,002630,华西能源,0.2111,0.0436,3.2534,0.0669,7.9681
425,600029,南方航空,0.2107,0.0597,2.7423,0.0808,20.6181
426,600573,惠泉啤酒,0.2104,0.0697,8.6722,0.6626,67.9416
427,002173,*ST创疗,0.2103,0.0159,,0.0292,2.9434
428,600112,天成控股,0.2102,0.0216,17.3955,0.0399,4.1557
429,000861,海印股份,0.2099,0.0271,1.9091,0.0504,11.8553
430,300046,台基股份,0.2099,0.0219,1.1598,0.3308,36.827
431,002040,南京港,0.2097,0.015,1.4074,0.0402,24.0568
432,002376,新北洋,0.2096,0.034,1.2859,0.108,13.2012
433,600295,鄂尔多斯,0.2094,0.0343,4.5783,0.0491,6.8851
434,002730,电光科技,0.2093,0.0374,1.1769,0.1198,12.2082
435,600750,江中药业,0.2086,0.0857,1.9479,0.2688,27.2208
436,603669,灵康药业,0.2084,0.0398,0.7155,0.2106,22.6605
437,000605,渤海股份,0.2077,0.0293,6.8411,0.0551,11.2433
438,300196,长海股份,0.2076,0.0607,1.4435,0.1532,17.5118
439,000088,盐田港,0.2075,0.0034,0.15,0.0155,10.3368
440,000156,华数传媒,0.2068,0.0217,1.0535,0.0831,13.1334
441,002795,永和智控,0.2059,,1.6099,,
442,002195,二三四五,0.2058,0.031,0.7617,0.4897,49.0971
443,300473,德尔股份,0.2057,0.0439,0.9498,0.215,27.2087
444,002562,兄弟科技,0.2055,0.0733,2.4202,0.2797,28.6634
445,002080,中材科技,0.2054,0.0631,2.5226,0.0974,11.0462
446,000900,现代投资,0.2048,0.031,2.3544,0.0493,11.075
447,002174,游族网络,0.2046,0.0733,0.628,0.1878,36.1446
448,000421,南京公用,0.2042,0.0671,3.2522,0.1532,16.538
449,600887,伊利股份,0.2042,0.1554,2.2796,0.3014,33.3119
450,600452,涪陵电力,0.2039,0.1181,0.9065,0.3,30.0835
451,000538,云南白药,0.2035,0.1098,1.551,0.3776,47.9366
452,000582,北部湾港,0.203,0.0259,1.2436,0.0514,10.3164
453,002250,联化科技,0.203,0.065,1.2727,0.1952,30.5232
454,600356,恒丰纸业,0.202,0.0481,4.328,0.1764,17.9248
455,600969,郴电国际,0.2019,0.0295,2.4036,0.0468,15.0289
456,600350,山东高速,0.2014,0.0136,0.6444,0.0285,7.4001
457,600182,S佳通,0.2014,0.1149,1.5953,0.3653,59.1565
458,601929,吉视传媒,0.201,0.0223,1.0309,0.0552,14.983
459,002382,蓝帆医疗,0.2009,0.1041,1.8765,0.4061,54.3613
460,002631,德尔未来,0.2004,0.0425,0.892,0.3718,37.1798
461,300497,富祥股份,0.2003,0.0813,1.3573,0.1464,19.5978
462,300262,巴安水务,0.1999,0.0438,1.548,0.08,9.304
463,600831,广电网络,0.1995,0.0467,2.7062,0.0733,9.3091
464,002762,金发拉比,0.1994,0.0392,1.0568,0.4169,41.685
465,600052,浙江广厦,0.1988,0.008,,0.01,1.179
466,600107,美尔雅,0.1986,0.0374,23.625,0.0659,7.8162
467,600660,福耀玻璃,0.1984,0.0563,1.0735,0.1594,18.5514
468,600508,上海能源,0.1983,0.0356,305.2799,0.0908,13.5029
469,600987,航民股份,0.1982,0.0776,1.165,0.3012,45.7474
470,300132,青松股份,0.1981,0.054,7.863,0.1272,12.9084
471,000973,佛塑科技,0.198,0.0504,5.7175,0.0868,15.9956
472,600808,马钢股份,0.1974,0.0677,,0.1056,14.368
473,600318,新力金融,0.1972,0.0136,3.9275,0.0201,3.6495
474,300294,博雅生物,0.1967,0.0404,0.5773,0.3157,33.0984
475,600862,中航高科,0.1966,0.0307,,0.0373,4.8843
476,600529,山东药玻,0.1962,0.0602,2.4128,0.2337,23.387
477,601633,长城汽车,0.1961,0.1186,1.5426,0.2846,30.4004
478,603518,维格娜丝,0.196,0.0602,1.1688,0.9122,92.3713
479,600419,天润乳业,0.1958,0.0843,2.095,0.1846,28.9872
480,002722,金轮股份,0.1954,0.0537,1.4443,0.2129,21.5332
481,600721,*ST百花,0.195,0.0171,,0.0215,2.758
482,002314,南山控股,0.1948,0.0214,,0.036,5.2787
483,601919,中国远洋,0.1948,0.0376,2.2855,0.0532,15.6193
484,002776,柏堡龙,0.1947,0.0502,0.9966,0.2264,23.0284
485,000625,长安汽车,0.1947,0.0806,1.2725,0.1272,14.5516
486,603025,大豪科技,0.1934,0.0454,0.6679,0.6662,68.2357
487,002393,力生制药,0.1933,0.0269,0.8419,0.2446,32.4497
488,600309,万华化学,0.193,0.0437,1.3882,0.0637,12.1174
489,002363,隆基机械,0.193,0.0575,3.832,0.1394,14.5231
490,600258,首旅酒店,0.1926,0.0306,3.1877,0.0467,7.2378
491,002062,宏润建设,0.1923,0.0483,7.4588,0.0593,6.6479
492,002242,九阳股份,0.1922,0.1305,1.8147,0.3679,37.5721
493,600305,恒顺醋业,0.192,0.0567,0.6785,0.1802,19.2474
494,000428,华天酒店,0.1917,0.0109,3.9435,0.0137,2.2692
495,603369,今世缘,0.1915,0.0528,0.5916,0.1967,19.6733
496,002604,龙力生物,0.1912,0.0276,2.0303,0.1021,12.4575
497,000709,河钢股份,0.1911,0.0473,26.9042,0.0643,7.2029
498,002266,浙富控股,0.1902,0.0104,1.8324,0.0243,3.1615
499,600586,金晶科技,0.1894,0.0316,,0.0541,6.488
500,300017,网宿科技,0.1886,0.0919,0.7246,0.3873,42.1208
501,300299,富春通信,0.1885,0.0169,1.0536,0.1069,11.3001
502,002802,洪汇新材,0.1885,0.0852,1.3136,0.4239,53.6905
503,002467,二六三,0.1879,0.0363,1.0191,0.2296,23.6002
504,002453,天马精化,0.1871,0.0498,3.7808,0.1233,12.3731
505,002806,华锋股份,0.187,0.0628,2.3917,0.1265,16.5737
506,300306,远方光电,0.1865,0.0142,0.5667,0.2749,28.7106
507,600624,复旦复华,0.1862,0.0394,3.176,0.114,22.4075
508,002790,瑞尔特,0.1846,,1.0447,,
509,002049,紫光国芯,0.1844,0.0278,0.7754,0.1022,21.9825
510,300517,海波重科,0.1837,,1.4979,,
511,603016,新宏泰,0.183,0.0672,1.0793,0.3508,35.0817
512,600732,*ST新梅,0.1828,0.009,,0.0187,2.4313
513,600505,西昌电力,0.1819,0.0366,97.1345,0.0831,14.4002
514,000659,珠海中富,0.1819,0.0545,43.8785,0.081,10.9182
515,300459,金科娱乐,0.1806,0.0573,1.8211,0.3047,31.3385
516,002763,汇洁股份,0.1803,0.0748,1.3159,0.2175,23.1921
517,002022,科华生物,0.18,0.0571,0.8397,0.4385,45.0891
518,002223,鱼跃医疗,0.1792,0.065,0.7746,0.1974,36.2943
519,600066,宇通客车,0.1792,0.0817,1.927,0.1495,15.6418
520,300127,银河磁体,0.1787,0.0296,0.8576,0.4109,42.9874
521,603338,浙江鼎力,0.1781,0.0402,0.6478,0.3005,33.7575
522,600743,华远地产,0.1779,0.0188,3.1904,0.0234,3.2068
523,300035,中科电气,0.1778,0.016,0.9945,0.1033,14.2624
524,600148,长春一东,0.1775,0.0536,3.9277,0.1055,12.4706
525,002555,三七互娱,0.1773,0.0929,0.9775,0.4467,44.9427
526,300121,阳谷华泰,0.1773,0.0554,3.866,0.0888,10.6152
527,002440,闰土股份,0.177,0.0523,0.7003,0.2165,22.3295
528,600077,宋都股份,0.1769,0.0176,17.584,0.0244,3.2725
529,002579,中京电子,0.1766,0.0389,4.2547,0.0886,10.542
530,600811,东方集团,0.1763,0.0225,1.2383,0.0444,6.0033
531,002027,分众传媒,0.1763,0.0583,138.2373,0.3362,33.6222
532,002670,国盛金控,0.1763,0.0825,3.6333,0.2115,21.2304
533,000999,华润三九,0.1762,0.0587,1.0085,0.189,26.8397
534,600566,济川药业,0.1757,0.0956,0.9984,0.3006,30.8052
535,300286,安科瑞,0.1755,0.0391,0.7524,0.2188,23.3469
536,601877,正泰电器,0.1752,0.0764,1.153,0.1646,22.3669
537,300421,力星股份,0.1749,0.06,1.6499,0.2814,35.2423
538,600978,宜华生活,0.1749,0.031,1.0591,0.0721,7.6212
539,002378,章源钨业,0.1749,0.0399,,0.1105,17.372
540,600986,科达股份,0.1748,0.016,3.5073,0.019,2.1056
541,603868,飞科电器,0.1748,,0.9563,,
542,002395,双象股份,0.1745,0.0681,14.4223,0.2472,25.2993
543,600428,中远航运,0.1744,0.0365,1.6301,0.0611,16.544
544,600328,兰太实业,0.1743,0.0304,,0.0379,5.3476
545,002662,京威股份,0.1735,0.0626,1.2481,0.5061,52.0421
546,002801,微光股份,0.1732,,0.8992,,
547,601113,华鼎股份,0.1731,0.04,,0.0734,8.6997
548,002651,利君股份,0.1729,0.0179,0.6367,0.091,9.4226
549,600585,海螺水泥,0.1728,0.0398,0.883,0.1239,18.308
550,002226,江南化工,0.1728,0.0251,1.5005,0.1092,14.9125
551,600108,亚盛集团,0.1727,0.021,1.7544,0.0596,13.9936
552,002391,长青股份,0.1726,0.0505,1.2506,0.3885,54.7711
553,600063,皖维高新,0.1724,0.0331,5.6796,0.0683,8.1935
554,002360,同德化工,0.1722,0.039,1.0202,0.1727,23.593
555,002633,申科股份,0.172,0.0246,,0.0714,7.7857
556,002737,葵花药业,0.1713,0.0829,1.3244,0.3756,58.4691
557,600398,海澜之家,0.1708,0.0722,0.8132,0.1158,15.1926
558,002422,科伦药业,0.17,0.0302,1.6093,0.0631,9.6522
559,002317,众生药业,0.1694,0.0395,0.8745,0.105,11.0795
560,600780,通宝能源,0.1693,0.0542,2.3322,0.1091,26.6767
561,600584,长电科技,0.1693,0.0402,4.0983,0.0664,8.9957
562,000525,红太阳,0.1693,0.068,3.1653,0.1291,13.2644
563,002010,传化股份,0.1692,0.0837,2.6887,0.1692,26.3702
564,002158,汉钟精机,0.1691,0.0328,0.9166,0.1756,18.4368
565,002084,海鸥卫浴,0.169,0.083,9.1358,0.1636,19.0525
566,600936,广西广电,0.169,,0.7091,,
567,601107,四川成渝,0.1689,0.017,0.89,0.0297,12.2625
568,002725,跃岭股份,0.1676,0.0569,1.704,0.4614,47.237
569,600796,钱江生化,0.1676,0.0313,2.3689,0.065,9.3548
570,002319,乐通股份,0.1665,0.0353,9.3392,0.0786,9.4605
571,002001,新和成,0.1657,0.0358,1.7253,0.1518,17.2403
572,002597,金禾实业,0.1654,0.0748,2.3968,0.1958,29.4566
573,300298,三诺生物,0.1653,0.0406,0.6987,0.3947,50.8522
574,300009,安科生物,0.1653,0.0536,0.8344,0.4799,49.8679
575,000683,远兴能源,0.1651,0.0304,5.2771,0.0556,7.7873
576,600763,通策医疗,0.1649,0.066,0.8092,0.5954,61.023
577,000732,泰禾集团,0.1648,0.0096,1.2601,0.0107,1.8154
578,600469,风神股份,0.1647,0.0752,3.7091,0.1249,15.1374
579,603029,天鹅股份,0.1647,,2.5726,,
580,002143,印纪传媒,0.1641,0.0571,0.6182,0.1485,15.0126
581,000018,神州长城,0.1637,0.0053,,0.0206,2.7157
582,600054,黄山旅游,0.1636,0.0314,0.8556,0.1004,10.9128
583,601018,宁波港,0.1636,0.0301,0.8674,0.1015,13.5616
584,300521,爱司凯,0.1635,,0.8666,,
585,300109,新开源,0.163,0.0432,0.7989,0.3213,36.4511
586,600395,盘江股份,0.163,0.0304,15.2474,0.0721,11.1408
587,000050,深天马A,0.1629,0.0468,3.245,0.0911,16.4795
588,002002,鸿达兴业,0.1623,0.0242,1.3033,0.0328,4.5377
589,002128,露天煤业,0.1623,0.0307,1.0753,0.0832,11.065
590,601021,春秋航空,0.1623,0.0485,1.0358,0.0867,17.7223
591,002611,东方精工,0.1623,0.0397,2.9131,0.0851,15.0929
592,300496,中科创达,0.1611,0.0895,0.6383,0.3843,43.8307
593,600965,福成股份,0.1609,0.0713,2.1619,0.2667,26.6735
594,300522,世名科技,0.16,,0.7211,,
595,002553,南方轴承,0.1598,0.0356,0.615,0.4562,45.619
596,000533,万家乐,0.1594,0.0754,2.7651,0.1629,20.1178
597,002241,歌尔股份,0.1591,0.051,1.6722,0.1079,20.06
598,300194,福安药业,0.1589,0.019,1.6976,0.1256,15.9593
599,603866,桃李面包,0.1589,0.1325,1.2469,0.694,69.3987
600,002243,通产丽星,0.1589,0.0412,,0.2042,23.0022
601,601179,中国西电,0.1586,0.0289,2.2591,0.072,8.0531
602,603919,金徽酒,0.1586,,1.1883,,
603,300301,长方集团,0.158,0.0329,2.0863,0.065,7.6775
604,002185,华天科技,0.1577,0.0577,1.5778,0.133,20.0973
605,002160,常铝股份,0.1576,0.0426,4.1398,0.0838,8.6249
606,600114,东睦股份,0.1574,0.05,1.1869,0.1844,20.9621
607,300539,横河模具,0.1573,0.061,2.1394,0.1062,12.8808
608,600759,洲际油气,0.157,0.0081,6.2387,0.0146,2.1782
609,600647,同达创业,0.1569,0.0181,0.1531,0.0398,4.0019
610,600983,惠而浦,0.1564,0.057,2.1396,0.1296,13.416
611,002321,华英农业,0.1563,0.0319,6.4884,0.0483,4.933
612,000096,广聚能源,0.1563,0.0355,0.442,0.2882,31.7042
613,600561,江西长运,0.1562,0.0405,3.5954,0.0603,7.955
614,600467,好当家,0.1562,0.0146,2.2689,0.0363,3.8687
615,002749,国光股份,0.1557,0.0663,0.6171,0.7911,83.6802
616,600868,梅雁吉祥,0.1556,0.0073,,0.034,9.9482
617,002366,台海核电,0.1554,0.045,3.6494,0.2256,22.7718
618,002766,索菱股份,0.155,0.0422,1.7255,0.1185,13.8332
619,002056,横店东磁,0.1546,0.0577,1.8766,0.1872,32.8405
620,002085,万丰奥威,0.1546,0.0781,1.3826,0.1547,22.0796
621,300327,中颖电子,0.1546,0.0478,1.5275,0.3596,36.3701
622,600096,云天化,0.1539,0.0598,55.8068,0.0668,8.4624
623,002681,奋达科技,0.1538,0.0378,1.076,0.1834,24.2614
624,600569,安阳钢铁,0.1535,0.0507,,0.0653,7.8744
625,603968,醋化股份,0.1534,0.0606,1.5883,0.1547,20.3645
626,603822,嘉澳环保,0.1534,,2.1153,,
627,300414,中光防雷,0.1533,0.0379,0.6863,0.2631,31.4131
628,600977,中国电影,0.1532,,1.2169,,
629,002102,冠福股份,0.1525,0.0283,4.6597,0.0658,8.6276
630,601388,怡球资源,0.1524,0.0771,7.3797,0.1843,19.8688
631,601258,庞大集团,0.1522,0.0593,114.9377,0.0721,7.6772
632,002541,鸿路钢构,0.1514,0.0315,2.4741,0.0475,4.8445
633,600308,华泰股份,0.1513,0.0436,14.6324,0.0714,9.7805
634,601880,大连港,0.1512,0.0218,1.9439,0.0467,14.732
635,601333,广深铁路,0.151,0.0364,2.4058,0.2987,31.2077
636,603696,安记食品,0.1498,0.047,0.7677,0.8627,86.2727
637,600754,锦江股份,0.1495,0.0139,1.261,0.0204,5.0914
638,600559,老白干酒,0.1494,0.0581,7.7631,0.0811,8.2015
639,002519,银河电子,0.1493,0.0369,0.925,0.1969,20.0361
640,300134,大富科技,0.1493,0.0372,2.8878,0.1024,10.7954
641,300322,硕贝德,0.1488,0.0464,,0.1165,12.5176
642,300082,奥克股份,0.1485,0.0377,44.2816,0.0904,15.6963
643,603998,方盛制药,0.1481,0.0348,0.6469,0.3577,61.1456
644,603989,艾华集团,0.1476,0.0431,0.9796,0.4047,40.4691
645,000995,*ST皇台,0.1474,0.0083,,0.0106,1.0561
646,600531,豫光金铅,0.1472,0.0997,123.3783,0.1197,12.9183
647,300078,思创医惠,0.147,0.0205,1.0054,0.0473,4.7336
648,300228,富瑞特装,0.1467,0.0359,2.0914,0.0629,7.0622
649,600819,耀皮玻璃,0.1465,0.0213,,0.0381,4.7314
650,300015,爱尔眼科,0.1465,0.0761,1.0114,0.3807,38.1988
651,600661,新南洋,0.1465,0.0452,12.0644,0.0966,9.749
652,002369,卓翼科技,0.1464,0.0909,,0.1733,17.6408
653,000718,苏宁环球,0.1463,0.0275,1.7201,0.0362,4.2238
654,002051,中工国际,0.1462,0.0225,1.274,0.0336,3.4171
655,601966,玲珑轮胎,0.1459,,16.4551,,
656,300235,方直科技,0.1458,0.017,0.5499,0.3782,57.3407
657,002206,海利得,0.1456,0.0392,1.2939,0.0835,8.6038
658,600351,亚宝药业,0.1455,0.0462,1.1309,0.0991,11.2114
659,300408,三环集团,0.1454,0.0396,0.451,0.2968,55.375
660,600283,钱江水利,0.1454,0.0112,,0.0186,3.0857
661,000889,茂业通信,0.1453,0.0565,1.8465,0.2158,21.7959
662,000835,长城动漫,0.1452,0.0169,10.799,0.0214,2.5689
663,600622,嘉宝集团,0.145,0.0168,0.7834,0.0272,4.1429
664,000619,海螺型材,0.1448,0.056,4.7499,0.1498,34.6349
665,002398,建研集团,0.1448,0.038,0.8479,0.1775,20.2737
666,600645,中源协和,0.1444,0.0163,0.1626,0.0392,4.1284
667,600436,片仔癀,0.1441,0.0312,0.4645,0.1787,46.2175
668,002088,鲁阳节能,0.1441,0.0356,5.418,0.1568,16.2473
669,603026,石大胜华,0.1441,0.0931,5.5804,0.2161,21.7506
670,002119,康强电子,0.1437,0.0497,,0.0958,10.1491
671,002282,博深工具,0.1437,0.034,2.2268,0.144,14.4616
672,600917,重庆燃气,0.1436,0.0572,1.9954,0.1094,22.3317
673,000929,兰州黄河,0.1433,0.0333,0.3176,0.1314,13.6608
674,600499,科达洁能,0.1431,0.0395,1.1187,0.0843,9.9936
675,000707,双环科技,0.1431,0.0254,33.9192,0.0296,3.3653
676,300107,建新股份,0.1427,0.0323,2.7629,0.5949,67.3217
677,603779,威龙股份,0.1427,,4.5864,,
678,300443,金雷风电,0.1425,0.0434,0.7277,0.1952,19.5429
679,600352,浙江龙盛,0.1424,0.0415,0.5348,0.0898,12.1742
680,300016,北陆药业,0.1423,0.0406,0.6514,0.1643,21.3627
681,002799,环球印务,0.1417,,1.5071,,
682,603899,晨光文具,0.1417,0.1026,1.3026,0.4647,48.403
683,000786,北新建材,0.1416,0.0365,0.9742,0.0932,11.3591
684,300460,惠伦晶体,0.1411,0.0308,1.2007,0.1025,11.999
685,002765,蓝黛传动,0.1411,0.0386,1.5523,0.107,16.5642
686,603299,井神股份,0.141,0.0346,4.0456,0.0563,9.4993
687,000989,九芝堂,0.1408,0.0473,1.3112,0.1995,21.5677
688,000980,金马股份,0.1406,0.0305,3.5663,0.0928,9.3897
689,600575,皖江物流,0.1393,0.0428,2.6013,0.0885,16.45
690,002455,百川股份,0.1386,0.0782,6.0536,0.1232,12.9622
691,300303,聚飞光电,0.1382,0.0398,0.8603,0.158,17.2036
692,300342,天银机电,0.1378,0.0389,0.5863,0.2498,26.9664
693,300400,劲拓股份,0.1377,0.0389,0.9974,0.1743,20.1242
694,600557,康缘药业,0.1376,0.0468,1.0242,0.1308,14.5805
695,601599,鹿港文化,0.1372,0.0492,2.5367,0.0892,10.3372
696,300062,中能电气,0.1369,0.0286,1.5857,0.1652,17.5799
697,600231,凌钢股份,0.1369,0.0558,,0.0693,8.2551
698,300452,山河药辅,0.1368,0.0417,0.8852,0.1931,27.8401
699,300507,苏奥传感,0.1367,,0.7912,,
700,603077,和邦生物,0.1366,0.018,1.358,0.0451,5.9287
701,002273,水晶光电,0.1365,0.0372,0.8694,0.1406,19.6835
702,300481,濮阳惠成,0.1364,0.0544,0.8872,0.41,64.9556
703,600623,华谊集团,0.1363,0.0594,,0.0918,10.7226
704,603806,福斯特,0.1361,0.0476,0.7667,0.462,48.3929
705,600880,博瑞传播,0.1359,0.018,1.0103,0.1216,19.6009
706,600516,方大炭素,0.1357,0.0173,6.6003,0.049,9.3662
707,600177,雅戈尔,0.1357,0.0257,0.4069,0.0441,4.8686
708,002370,亚太药业,0.1356,0.0301,0.8574,0.1977,19.9875
709,002605,姚记扑克,0.1349,0.0394,0.8706,0.1357,13.985
710,002303,美盈森,0.1346,0.0379,0.8102,0.1586,16.2198
711,300057,万顺股份,0.1346,0.03,2.7591,0.0636,7.0752
712,002345,潮宏基,0.1343,0.0429,1.3239,0.0994,9.998
713,000019,深深宝A,0.1341,0.0198,8.6793,0.2084,24.535
714,601717,郑煤机,0.1329,0.0253,7.3656,0.1191,12.1127
715,600635,大众公用,0.1329,0.0242,0.8752,0.0442,7.4886
716,600662,强生控股,0.1327,0.0422,2.6019,0.0873,8.9172
717,300375,鹏翎股份,0.1326,0.0554,1.1075,0.2497,38.9692
718,002405,四维图新,0.1326,0.0275,1.2896,0.1578,17.1007
719,002716,金贵银业,0.1322,0.0596,4.7683,0.0891,11.7485
720,000838,财信发展,0.132,0.0212,0.9935,0.0254,3.4529
721,603969,银龙股份,0.132,0.0612,1.3656,0.5186,58.3487
722,603126,中材节能,0.1318,0.0274,1.7599,0.0552,6.4111
723,600131,岷江水电,0.1312,0.0245,0.7667,0.0385,10.6849
724,600386,北巴传媒,0.1311,0.0687,1.8633,0.228,27.3707
725,600515,海航基础,0.1309,0.0246,4.7445,0.0324,11.0587
726,300189,神农基因,0.1309,0.0173,,0.1255,20.1361
727,002735,王子新材,0.1304,0.0528,2.362,0.3935,39.3504
728,000662,天夏智慧,0.1302,0.0394,,0.1748,17.4807
729,300192,科斯伍德,0.1302,0.0387,2.2847,0.2116,21.1647
730,300398,飞凯材料,0.1301,0.0305,0.5502,0.1129,12.1935
731,000581,威孚高科,0.1293,0.0284,0.4096,0.1289,15.2646
732,600801,华新水泥,0.129,0.0315,5.6925,0.0538,10.4902
733,002186,全聚德,0.129,0.0663,1.5806,0.3295,34.1553
734,601928,凤凰传媒,0.1287,0.0362,0.9419,0.1039,12.87
735,300321,同大股份,0.1287,0.0455,1.4467,0.19,22.5729
736,603021,山东华鹏,0.1284,0.0273,1.5857,0.0488,5.4232
737,300450,先导智能,0.1283,0.0194,0.5339,0.0392,4.0353
738,002690,美亚光电,0.1283,0.0211,0.3626,0.234,33.8482
739,603699,纽威股份,0.1283,0.0376,0.6811,0.0865,8.8614
740,600359,新农开发,0.1281,0.0152,0.8381,0.0238,2.6675
741,002211,宏达新材,0.1281,0.0362,,0.1179,12.0648
742,600642,申能股份,0.1276,0.0431,1.0654,0.1285,18.3401
743,600237,铜峰电子,0.1276,0.0206,30.5441,0.0642,6.6788
744,000507,珠海港,0.1275,0.0229,2.3821,0.0444,10.744
745,002120,新海股份,0.1272,0.0682,1.578,0.2834,28.3374
746,603936,博敏电子,0.127,0.0445,2.0311,0.072,8.3092
747,600161,天坛生物,0.1269,0.0181,0.9307,0.0297,5.7309
748,002389,南洋科技,0.1269,0.0173,1.0301,0.0653,6.7357
749,002686,亿利达,0.1268,0.0365,0.8829,0.1424,15.2148
750,601857,中国石油,0.1264,0.0465,3.8804,0.1044,19.7775
751,002099,海翔药业,0.1263,0.0388,0.4904,0.2052,25.9933
752,300066,三川智慧,0.1262,0.0278,0.5975,0.2373,26.9774
753,002427,尤夫股份,0.126,0.0372,1.8985,0.0953,10.4508
754,600809,山西汾酒,0.1257,0.046,0.9681,0.1494,14.9596
755,000830,鲁西化工,0.1251,0.0416,3.107,0.0595,7.8714
756,601515,东风股份,0.1249,0.0335,0.3666,0.1579,15.9121
757,600261,阳光照明,0.1247,0.0513,1.2972,0.1355,14.2087
758,002507,涪陵榨菜,0.124,0.0403,0.6486,0.2317,36.3814
759,601000,唐山港,0.1239,0.0182,0.5128,0.0494,8.81
760,000596,古井贡酒,0.1239,0.0478,0.8836,0.1335,13.6962
761,300252,金信诺,0.1236,0.0407,1.0441,0.0675,7.0599
762,002472,双环传动,0.1233,0.0342,1.3872,0.0943,10.9234
763,002256,彩虹精化,0.1232,0.0245,0.9506,0.0436,4.3696
764,603222,济民制药,0.1232,0.0356,1.2315,0.3293,39.2147
765,000726,鲁泰A,0.1232,0.0422,1.0489,0.2116,23.2964
766,601811,新华文轩,0.1228,0.0303,0.9466,0.0908,9.455
767,002054,德美化工,0.1228,0.0451,0.4528,0.1798,22.4094
768,002796,世嘉科技,0.1222,,1.1407,,
769,002029,七匹狼,0.1221,0.0195,1.2205,0.0639,6.5708
770,600896,中海海盛,0.1221,0.0088,0.4558,0.0143,2.0421
771,000788,北大医药,0.1221,0.0264,,0.0344,4.3464
772,600212,*ST江泉,0.122,0.0251,,0.2335,23.3536
773,603701,德宏股份,0.1219,,0.9242,,
774,002388,新亚制程,0.1219,0.0372,18.0785,0.1285,13.2003
775,600321,国栋建设,0.1219,0.0104,1.9861,0.0453,4.7642
776,600332,白云山,0.1216,0.0772,1.6068,0.1564,16.1263
777,000584,友利控股,0.1212,0.0254,2.0621,0.0751,8.1919
778,600273,嘉化能源,0.1211,0.0329,0.6076,0.0702,8.2777
779,601996,丰林集团,0.121,0.0304,1.5814,0.2499,30.0363
780,300258,精锻科技,0.121,0.0241,0.623,0.0804,11.4829
781,002656,摩登大道,0.1209,0.0179,2.0794,0.0371,8.2151
782,603737,三棵树,0.1208,0.0792,2.1916,0.1665,16.9721
783,300347,泰格医药,0.1206,0.0448,0.6026,0.2612,36.2664
784,600335,国机汽车,0.1203,0.1413,10.3235,0.1741,17.6861
785,000903,云内动力,0.1201,0.0257,1.8347,0.0554,8.3934
786,002311,海大集团,0.12,0.1291,3.8855,0.2717,34.634
787,002341,新纶科技,0.1199,0.0186,3.4179,0.0343,4.3668
788,600438,通威股份,0.1197,0.1122,7.9362,0.1702,21.2389
789,300346,南大光电,0.1197,0.0056,0.3471,0.0668,10.3661
790,600663,陆家嘴,0.1194,0.0061,0.3998,0.0089,1.3103
791,002444,巨星科技,0.1193,0.0282,0.7652,0.1015,11.1281
792,603766,隆鑫通用,0.1187,0.0598,1.0185,0.1928,20.5482
793,002622,永大集团,0.1186,0.0041,0.1584,0.0178,1.7962
794,002556,辉隆股份,0.1186,0.1029,5.7907,0.1624,16.5559
795,300054,鼎龙股份,0.1185,0.0367,0.6731,0.2531,26.5004
796,300114,中航电测,0.1183,0.0333,0.88,0.1371,14.883
797,600824,益民集团,0.1183,0.0807,1.8045,0.2569,25.9488
798,601808,中海油服,0.1183,0.0169,1.5854,0.0362,7.7906
799,603009,北特科技,0.1183,0.0399,1.6941,0.0732,8.0094
800,300119,瑞普生物,0.1182,0.0171,0.8176,0.0799,9.5956
801,300032,金龙机电,0.1178,0.0451,0.8636,0.1088,11.7508
802,002644,佛慈制药,0.1177,0.0126,1.0067,0.0612,16.2995
803,000529,广弘控股,0.1174,0.0757,2.8974,0.2417,24.3089
