,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
728,000150,宜华健康,0.02,-36.04,,0.83,,689.7,-36.17,,08-27
729,600509,天富能源,0.21,9.57,,4.22,,18622.61,26.81,,08-27
730,002064,华峰氨纶,0.29,163.64,,10.78,,21053.69,162.47,,08-27
731,000426,兴业矿业,0.23,92.56,,4.82,,13449.01,138.67,,08-27
732,000993,闽东电力,0.13,-13.33,,2.97,,4865.8,-11.45,,08-27
733,000882,华联股份,0.02,-43.92,,0.62,,3695.24,16.41,,08-27
734,002690,美亚光电,0.32,17.0,,6.82,,10678.91,49.56,,08-27
735,300477,合纵科技,0.33,6.45,4.49,7.27,,2705.48,5.43,,08-27
736,000698,沈阳化工,-0.06,-65.41,,-1.37,,-4202.7,-65.72,,08-27
737,601288,农业银行,0.32,14.29,2.79,11.52,1.48,10403200.0,12.65,,08-27
738,002281,光迅科技,0.52,4.0,,5.69,,9650.12,4.72,,08-27
739,600462,九有股份,0.0,-98.55,,0.63,,202.46,-98.55,,08-27
740,002239,奥特佳,0.03,-93.33,,0.83,,513.94,-94.36,,08-27
741,002311,海大集团,0.19,35.71,,5.01,,20275.15,48.65,10派1,08-27
742,600491,龙元建设,0.09,-1.2,,2.73,,8600.61,-1.28,,08-27
743,002059,云南旅游,0.01,-75.12,,0.3,,321.32,-63.9,,08-27
744,002053,云南能投,0.01,-111.29,,0.29,,252.06,-110.95,,08-27
745,601985,中国核电,0.09,,,,,99103.23,-14.39,,08-27
746,000869,张裕A,0.93,-13.89,,9.77,,63804.13,-13.85,,08-27
747,601038,一拖股份,0.11,-41.71,,2.49,,11242.78,-41.71,,08-27
748,000513,丽珠集团,0.98,11.36,,8.34,,29093.41,12.2,,08-27
749,002078,太阳纸业,0.09,-30.77,,4.12,,21366.49,51.9,,08-27
750,002374,丽鹏股份,0.08,-20.0,,1.83,,1486.19,-21.57,,08-27
751,600090,同济堂,0.08,-60.59,,5.3,,2945.95,-60.59,,08-27
752,600069,银鸽投资,-0.18,80.0,,-9.84,,-14779.32,75.39,,08-27
753,000709,河钢股份,0.03,342.86,,0.78,,33293.04,334.6,,08-27
754,002512,达华智能,0.05,-26.89,,1.34,,1916.6,-18.69,,08-27
755,000970,中科三环,0.15,-10.59,,4.54,,16193.36,-10.1,,08-27
756,600288,大恒科技,0.01,-74.9,,0.2,,275.45,-74.87,,08-27
757,002196,方正电机,0.02,-51.89,,0.43,,265.89,-38.21,,08-27
758,002054,德美化工,0.14,-22.22,,3.0,,4674.31,-21.65,,08-27
759,000996,中国中期,0.03,-6.02,,1.15,,647.17,-5.77,,08-27
760,002573,清新环境,0.25,56.25,,5.9,,13318.88,60.69,,08-27
761,002386,天原集团,-0.08,-162.72,,-0.96,,-3785.01,-162.7,,08-27
762,600684,珠江实业,0.34,-56.41,,8.45,,16158.12,-34.66,,08-27
763,600153,建发股份,0.41,-12.77,,7.28,,100356.31,-5.34,10派2,08-27
764,000525,红太阳,0.57,75.67,,8.14,,28778.95,75.76,,08-27
765,000920,南方汇通,0.05,-0.97,,1.99,,2171.18,-0.12,,08-27
766,600748,上实发展,0.63,133.33,,12.87,,68379.9,134.77,,08-27
767,002157,正邦科技,-0.34,-3500.0,,-16.15,,-14538.85,-3177.62,,08-27
768,002408,齐翔腾达,0.32,-5.88,,5.27,,17816.71,-6.94,,08-27
769,002061,*ST江化,-0.16,-333.82,,-6.02,,-7221.13,-417.35,,08-27
770,000913,*ST钱江,-0.12,-500.0,,-2.52,,-5567.34,-564.84,,08-27
771,600279,重庆港九,0.14,29.89,,2.29,,4860.48,29.84,,08-27
772,002338,奥普光电,0.25,3.35,,4.34,,3026.86,4.25,,08-27
773,002467,二六三,0.15,-42.31,,5.19,,7034.54,10.76,,08-27
774,600781,辅仁药业,0.08,18.72,,4.86,,1385.58,18.84,,08-27
775,601515,东风股份,0.33,-46.77,,14.13,,36238.24,4.43,,08-27
776,000650,仁和药业,0.13,-16.58,,6.62,,12508.77,-16.63,,08-27
777,002140,东华科技,0.22,8.3,,5.88,,9662.76,8.96,,08-27
778,002661,克明面业,0.56,11.18,,6.4,,4618.3,11.1,,08-27
779,002204,大连重工,0.02,-75.0,,0.33,,2136.37,-73.1,,08-27
780,000564,西安民生,0.08,-4.04,,2.15,,3603.01,-3.96,,08-27
781,000800,一汽轿车,0.19,-49.64,,3.61,,31579.0,-49.63,,08-27
782,600138,中青旅,0.45,50.22,,5.96,,19190.87,54.29,10派1.5转5,08-27
783,002423,*ST中特,-0.02,-69.12,,-0.54,,-964.56,-69.48,,08-27
784,002348,高乐股份,0.08,-34.55,,3.03,,3563.72,-34.54,,08-27
785,002351,漫步者,0.16,-5.88,,2.93,,4823.13,-4.02,,08-27
786,000886,海南高速,0.04,-44.16,,1.54,,4204.3,-45.11,,08-27
787,600372,中航电子,0.15,-17.97,,5.37,,27064.15,6.66,,08-27
788,002150,通润装备,0.12,20.0,,5.19,,2894.81,18.51,,08-27
789,002700,新疆浩源,0.21,-62.5,,7.32,,5000.49,22.7,,08-27
790,600250,南纺股份,-0.24,-10.99,,-17.94,,-6243.63,-10.99,,08-27
791,002115,三维通信,-0.07,-370.98,,-3.21,,-2838.89,-371.43,,08-27
792,600320,振华重工,0.01,0.0,,0.4,,5780.98,35.34,,08-27
793,002250,联化科技,0.3,-18.92,,8.41,,24104.88,24.27,,08-27
794,002179,中航光电,0.29,14.09,,5.06,,13362.52,22.12,,08-27
795,002063,远光软件,0.25,-15.36,,6.96,,11763.05,-14.97,,08-27
796,600239,云南城投,0.11,-234.7,,2.34,,8891.82,-234.68,,08-27
797,601238,广汽集团,0.27,42.11,,5.06,,172515.2,41.61,10派0.8,08-27
798,000976,春晖股份,-0.1,26.1,,-13.99,,-5700.46,22.48,,08-27
799,300343,联创互联,0.08,-84.27,5.84,1.36,-1.14,644.4,-68.56,,08-27
800,000816,智慧农业,0.03,-51.09,,1.8,,4050.67,-46.15,,08-27
801,600129,太极集团,0.06,12.17,,2.13,,2362.24,12.29,,08-27
802,002440,闰土股份,0.87,29.85,,13.22,,66648.07,160.75,,08-27
803,002603,以岭药业,0.36,33.33,,4.61,,20112.79,32.61,,08-27
804,002336,*ST人乐,0.03,16.54,,0.36,,1183.55,16.7,,08-27
805,002149,西部材料,0.01,-145.76,,0.22,,188.35,-145.69,,08-27
806,000951,中国重汽,0.68,54.55,,6.89,,28364.48,53.4,,08-27
807,600463,空港股份,0.12,-33.33,,3.67,,2903.69,-34.78,,08-27
808,600522,中天科技,0.52,58.46,,6.77,,36279.76,58.63,,08-27
809,002665,首航节能,0.32,3.23,,4.66,,8528.3,3.53,,08-27
810,000861,海印股份,0.22,-29.1,,8.4,,11186.02,-26.72,10转10,08-27
811,600727,鲁北化工,0.02,-33.33,,0.63,,646.18,-46.26,,08-27
812,600863,内蒙华电,0.14,-30.0,,7.26,,81889.42,7.43,,08-27
813,002152,广电运通,0.36,-2.7,,8.97,,32505.57,16.66,,08-27
814,002261,拓维信息,0.09,28.57,,4.02,,3479.08,84.81,,08-27
815,002100,天康生物,0.19,5.56,,4.77,,8231.17,16.74,,08-27
816,002487,大金重工,0.07,75.0,,1.55,,2349.91,53.91,,08-27
817,601288,农业银行,0.32,14.29,2.79,11.52,1.48,10403200.0,12.65,,08-27
818,002281,光迅科技,0.52,4.0,,5.69,,9650.12,4.72,,08-27
819,600462,九有股份,0.0,-98.55,,0.63,,202.46,-98.55,,08-27
820,600819,耀皮玻璃,0.03,-66.67,,0.96,,3083.42,-52.75,,08-27
821,600755,厦门国贸,0.35,59.09,,8.17,,46568.74,62.73,,08-27
822,002180,艾派克,-0.03,-180.0,,-1.24,,-458.09,-192.21,,08-27
823,000150,宜华健康,0.02,-36.04,,0.83,,689.7,-36.17,,08-27
824,600509,天富能源,0.21,9.57,,4.22,,18622.61,26.81,,08-27
825,002064,华峰氨纶,0.29,163.64,,10.78,,21053.69,162.47,,08-27
826,000426,兴业矿业,0.23,92.56,,4.82,,13449.01,138.67,,08-27
827,000993,闽东电力,0.13,-13.33,,2.97,,4865.8,-11.45,,08-27
828,000882,华联股份,0.02,-43.92,,0.62,,3695.24,16.41,,08-27
829,002690,美亚光电,0.32,17.0,,6.82,,10678.91,49.56,,08-27
830,300477,合纵科技,0.33,6.45,4.49,7.27,,2705.48,5.43,,08-27
831,000698,沈阳化工,-0.06,-65.41,,-1.37,,-4202.7,-65.72,,08-27
832,000513,丽珠集团,0.98,11.36,,8.34,,29093.41,12.2,,08-27
833,002078,太阳纸业,0.09,-30.77,,4.12,,21366.49,51.9,,08-27
834,002239,奥特佳,0.03,-93.33,,0.83,,513.94,-94.36,,08-27
835,002311,海大集团,0.19,35.71,,5.01,,20275.15,48.65,10派1,08-27
836,600491,龙元建设,0.09,-1.2,,2.73,,8600.61,-1.28,,08-27
837,002059,云南旅游,0.01,-75.12,,0.3,,321.32,-63.9,,08-27
838,002053,云南能投,0.01,-111.29,,0.29,,252.06,-110.95,,08-27
839,601985,中国核电,0.09,,,,,99103.23,-14.39,,08-27
840,002065,东华软件,0.24,-45.12,,8.32,,35357.1,15.39,,08-27
841,600199,金种子酒,0.09,-81.92,,2.24,,4912.87,-81.92,,08-27
842,601992,金隅股份,0.3,0.0,,4.86,,138064.91,6.27,,08-27
843,000917,电广传媒,0.16,-40.74,,2.43,,23338.93,-14.86,,08-27
844,002563,森马服饰,0.51,21.43,,4.28,,34375.58,20.97,,08-27
845,601111,中国国航,0.04,-55.56,,0.88,,47438.1,-57.6,,08-27
846,600873,梅花生物,0.04,-50.0,,1.66,,13240.85,-39.86,,08-27
847,601336,新华保险,1.2,71.43,13.88,9.04,9.37,374800.0,71.38,,08-27
848,600959,江苏有线,0.16,6.67,,,,37818.79,4.48,,08-27
849,002154,报喜鸟,0.11,-21.43,,2.54,,6709.52,-18.01,,08-27
850,002045,国光电器,0.05,-37.5,,1.68,,2084.71,-39.46,,08-27
851,002298,中电鑫龙,0.02,-88.18,,0.58,,746.01,-88.04,,08-27
852,600973,宝胜股份,0.1,-28.57,,2.13,,4313.13,3.44,,08-27
853,002175,东方网络,0.08,14.99,,1.65,,946.41,54.76,,08-27
854,603168,莎普爱思,1.31,42.39,,17.47,,6398.83,42.01,,08-27
855,600316,洪都航空,0.02,20.86,,0.3,,1412.26,20.65,,08-27
856,600479,千金药业,0.13,-15.35,,3.66,,3949.31,-15.38,,08-27
857,002235,安妮股份,0.03,-25.0,,1.52,,680.31,-12.98,,08-27
858,002655,共达电声,0.02,-81.82,,1.4,,818.83,-47.57,,08-27
859,002109,*ST兴化,-0.11,-200.0,,-3.11,,-4022.3,-200.57,,08-27
860,002027,分众传媒,0.0,-103.21,,0.14,,69.85,-103.22,,08-27
861,000931,中关村,-0.06,61.18,,-7.41,,-4229.76,61.12,,08-27
862,002070,众和股份,0.07,-14.57,,3.34,,4135.86,11.13,,08-27
863,600992,贵绳股份,0.04,-19.31,,0.77,,1024.33,20.25,,08-27
864,002410,广联达,0.35,1.14,,10.39,,26668.07,42.87,,08-27
865,002276,万马股份,0.1,5.62,,3.79,,9693.87,6.65,,08-27
866,002104,恒宝股份,0.23,43.75,,9.88,,10028.9,40.43,,08-27
867,000828,东莞控股,0.25,26.91,,6.9,,26079.15,26.9,,08-27
868,600196,复星医药,0.44,-6.38,,6.54,,100201.46,-4.85,,08-27
869,000031,中粮地产,0.08,33.33,,2.53,,13715.69,26.63,,08-27
870,601808,中海油服,0.93,30.99,,10.3,,442402.2,39.11,,08-27
871,000800,一汽轿车,0.19,-49.64,,3.61,,31579.0,-49.63,,08-27
872,600138,中青旅,0.45,50.22,,5.96,,19190.87,54.29,10派1.5转5,08-27
873,002390,信邦制药,0.11,10.0,,2.78,,4634.39,157.92,,08-27
874,000600,建投能源,0.67,147.6,,15.8,,95751.45,286.55,,08-27
875,002081,金螳螂,0.46,-9.68,,13.75,,81273.48,36.01,,08-27
876,000564,西安民生,0.08,-4.04,,2.15,,3603.01,-3.96,,08-27
877,601177,杭齿前进,0.05,37.27,,1.18,,2048.32,37.43,,08-26
878,300362,天翔环境,0.12,,5.96,2.67,-0.95,1257.68,-20.76,,08-26
879,002326,永太科技,0.13,43.33,,2.93,,3112.96,50.94,,08-26
880,002228,合兴包装,0.19,35.71,,6.59,,6527.98,38.07,,08-26
881,300010,立思辰,0.04,22.38,3.17,1.1,-0.15,920.6,23.49,,08-26
882,600439,瑞贝卡,0.09,-7.32,,3.74,,8361.32,-7.32,,08-26
883,600731,湖南海利,0.01,-28.14,,0.59,,468.81,-8.01,,08-26
884,300290,荣科科技,0.14,-8.01,2.9,4.74,-0.4,1876.09,-7.98,,08-26
885,300169,天晟新材,0.01,-38.0,3.1,0.4,-0.06,348.16,-38.57,,08-26
886,600158,中体产业,0.07,56.39,,3.96,,5780.19,56.39,,08-26
887,002011,盾安环境,0.12,-62.61,,2.95,,10093.73,-62.46,,08-26
888,300104,乐视网,0.19,25.8,3.58,8.07,0.55,15189.28,30.16,,08-26
889,002679,福建金森,0.03,8.66,,0.65,,432.54,15.85,,08-26
890,300022,吉峰农机,-0.16,-1346.15,1.15,-13.19,0.17,-5788.57,-1342.6,,08-26
891,002112,三变科技,0.04,33.33,,1.52,,707.06,4.39,,08-26
892,300329,海伦钢琴,0.11,-15.38,3.94,2.68,-0.21,1410.97,-19.7,,08-26
893,002578,闽发铝业,0.1,-28.57,,1.86,,1783.25,-23.67,,08-26
894,600121,郑州煤电,-0.05,-353.47,,-1.37,,-5195.71,-371.88,,08-26
895,601011,宝泰隆,0.09,782.18,,1.22,,3448.27,786.12,,08-26
896,600967,北方创业,0.26,-26.48,,9.31,,21439.86,31.95,,08-26
897,300069,金利华电,0.14,-6.67,4.19,3.34,-0.37,1627.33,-9.69,,08-26
898,000829,天音控股,0.2,-481.13,,8.39,,19135.47,-481.09,,08-26
899,600777,新潮能源,-0.03,-142.86,1.92,-1.31,,-1585.35,-135.21,,08-26
900,300275,梅安森,0.13,-51.85,4.03,3.34,-0.11,2270.66,-48.57,,08-26
901,000782,美达股份,-0.09,-550.0,,-3.63,,-3569.5,-576.32,,08-26
902,300190,维尔利,0.16,77.78,6.22,2.5,-0.05,2428.51,70.9,,08-26
903,002110,三钢闽光,-0.08,39.66,,-1.56,,-4312.84,39.15,,08-26
904,600792,云煤能源,0.01,-90.27,,0.17,,544.55,-87.93,10转10,08-26
905,300118,东方日升,0.04,-29.07,3.63,1.08,-0.49,2172.55,-29.07,,08-26
906,600617,国新能源,0.38,-1575.38,,13.72,,22557.26,-5272.54,,08-26
907,300087,荃银高科,-0.02,-73.89,3.53,-0.65,0.05,-372.19,-62.59,,08-26
908,600410,华胜天成,0.1,15.67,,2.72,,6389.08,15.21,,08-26
909,600523,贵航股份,0.16,-11.11,,2.67,,4677.55,-10.64,,08-26
910,600062,华润双鹤,0.55,-7.48,,5.78,,31531.85,-7.48,,08-26
911,600085,同仁堂,0.33,13.64,,8.13,,42598.86,14.35,,08-26
912,300336,新文化,0.3,-42.83,4.87,6.2,-0.32,5818.22,14.8,,08-26
913,600667,太极实业,0.0,300.0,,0.34,,529.06,364.77,,08-26
914,600113,浙江东日,0.04,-20.0,,2.08,,1210.42,-28.07,,08-26
915,002614,蒙发利,0.15,25.0,,2.64,,5523.74,92.51,,08-26
916,600133,东湖高新,0.09,-108.33,,4.93,,6008.54,-109.25,,08-26
917,300270,中威电子,0.16,0.0,4.25,3.92,-0.08,1964.88,2.7,,08-26
918,002385,大北农,0.17,-15.0,,5.53,,28497.66,-11.01,,08-26
919,600267,海正药业,0.2,5.76,,3.41,,16960.65,5.69,,08-26
920,600311,荣华实业,0.0,-81.48,,0.07,,65.88,-81.65,,08-26
921,000597,东北制药,0.24,-339.8,,5.08,,7838.14,-339.67,,08-26
922,002453,天马精化,0.05,-58.33,,2.54,,2985.35,3.34,,08-26
923,300030,阳普医疗,0.06,-25.0,2.35,2.75,-0.09,1900.71,51.47,,08-26
924,002535,林州重机,0.14,-33.33,,3.27,,7276.57,-35.76,,08-26
925,002153,石基信息,0.55,14.58,,10.08,,16943.35,15.29,,08-26
926,600728,佳都科技,0.03,-278.72,,1.54,,1680.76,-345.92,,08-26
927,002266,浙富控股,0.03,-66.67,,1.71,,3888.82,-32.79,10派0.1,08-26
928,002136,安纳达,-0.08,-22.49,,-2.94,,-1711.74,-22.51,,08-26
929,300297,蓝盾股份,0.02,-50.0,3.49,0.44,-0.35,302.24,-63.45,,08-26
930,300137,先河环保,0.07,-27.78,4.85,2.15,-0.6,2099.34,20.82,,08-26
931,002211,宏达新材,0.01,-102.56,,0.4,,323.64,-101.9,,08-26
932,300327,中颖电子,0.09,-24.85,4.09,2.07,0.1,1205.08,-17.33,,08-26
933,600650,锦江投资,0.19,8.14,,4.67,,10252.63,7.81,,08-26
934,600704,物产中大,0.31,-7.09,,5.75,,24764.83,-7.1,,08-26
935,002035,华帝股份,0.34,6.25,,9.48,,12152.81,30.48,,08-26
936,000676,智度股份,-0.05,97.41,,-8.29,,-1676.36,97.57,,08-26
937,000850,华茂股份,0.03,-84.41,,0.98,,2700.9,-84.63,,08-26
938,002413,雷科防务,0.11,37.5,,1.94,,2334.7,27.14,,08-26
939,600177,雅戈尔,0.82,90.7,,13.18,,182891.8,90.52,,08-26
940,002181,粤传媒,0.08,-59.89,,1.37,,5257.69,-59.9,,08-26
941,300208,恒顺众昇,0.05,119.18,2.51,2.16,0.11,1529.02,122.9,,08-26
942,002122,天马股份,0.02,0.0,,0.43,,2034.6,4.85,,08-26
943,000049,德赛电池,0.42,-18.88,,15.27,,8674.68,21.66,,08-26
944,300300,汉鼎宇佑,0.24,30.09,3.54,6.89,-0.63,4509.5,30.08,,08-26
945,600537,亿晶光电,0.21,2000.0,,7.94,,10331.47,1933.61,,08-26
946,300129,泰胜风能,0.16,23.08,4.55,3.51,-0.36,5146.44,20.59,,08-26
947,300332,天壕环境,0.19,26.67,4.05,4.65,-0.03,6000.99,27.89,,08-26
948,600597,光明乳业,0.17,41.56,,4.81,,20935.14,41.48,,08-26
949,300021,大禹节水,0.03,0.0,1.73,1.54,-0.43,741.03,-13.29,,08-26
950,600228,昌九生化,-0.09,-47.06,,,,-2134.8,-47.78,,08-26
951,300256,星星科技,-0.08,-68.96,6.95,-1.19,-0.55,-1729.84,-55.59,,08-26
952,002552,宝鼎科技,0.02,-60.0,,0.76,,607.79,-14.64,,08-26
953,000423,东阿阿胶,0.95,14.63,,11.68,,62142.71,14.63,,08-26
954,300080,易成新能,0.09,-631.43,6.4,1.46,-0.06,4684.48,-753.24,,08-26
955,002163,中航三鑫,-0.09,-35.71,,-7.64,,-6956.94,-39.42,,08-26
956,002172,澳洋科技,-0.08,-260.0,,-7.51,,-4553.11,-277.2,,08-26
957,000099,中信海直,0.15,-6.71,,3.4,,8373.72,3.26,,08-26
958,002001,新和成,0.5,-12.28,,8.16,,54872.37,33.46,,08-26
959,600628,新世界,0.25,-3.85,,5.39,,13297.54,-3.14,,08-26
960,600327,大东方,0.21,31.06,,7.87,,10994.11,31.05,,08-26
961,300155,安居宝,0.18,28.57,6.21,2.9,-0.37,3237.73,30.32,,08-26
962,002592,八菱科技,0.29,11.54,,7.17,,5112.09,11.59,,08-26
963,600467,好当家,0.03,-66.67,,0.74,,2149.9,-66.97,,08-26
964,300221,银禧科技,0.06,20.0,3.43,1.8,-0.11,1232.85,25.69,,08-26
965,002300,太阳电缆,0.1,-39.25,,3.85,,4538.29,-8.81,,08-26
966,000055,方大集团,0.05,0.0,,3.49,,4077.0,3.58,,08-26
967,600555,海航创新,0.01,-150.0,,0.68,,1115.23,-149.37,,08-26
968,300115,长盈精密,0.24,-32.87,3.48,7.13,0.2,12433.46,34.22,,08-26
969,300445,康斯特,0.3,7.11,4.88,6.0,,903.61,7.11,,08-26
970,600866,*ST星湖,-0.27,186.48,,-10.68,,-14930.71,186.53,,08-26
971,300268,万福生科,-0.12,-21.94,2.12,-5.33,0.09,-1554.61,-21.91,,08-26
972,300352,北信源,0.04,-60.1,2.42,1.63,-0.17,1064.07,-21.17,,08-26
973,002326,永太科技,0.13,43.33,,2.93,,3112.96,50.94,,08-26
974,002228,合兴包装,0.19,35.71,,6.59,,6527.98,38.07,,08-26
975,300010,立思辰,0.04,22.38,3.17,1.1,-0.15,920.6,23.49,,08-26
976,600439,瑞贝卡,0.09,-7.32,,3.74,,8361.32,-7.32,,08-26
977,600731,湖南海利,0.01,-28.14,,0.59,,468.81,-8.01,,08-26
978,300290,荣科科技,0.14,-8.01,2.9,4.74,-0.4,1876.09,-7.98,,08-26
979,300169,天晟新材,0.01,-38.0,3.1,0.4,-0.06,348.16,-38.57,,08-26
980,600158,中体产业,0.07,56.39,,3.96,,5780.19,56.39,,08-26
981,002011,盾安环境,0.12,-62.61,,2.95,,10093.73,-62.46,,08-26
982,300104,乐视网,0.19,25.8,3.58,8.07,0.55,15189.28,30.16,,08-26
983,002679,福建金森,0.03,8.66,,0.65,,432.54,15.85,,08-26
984,300022,吉峰农机,-0.16,-1346.15,1.15,-13.19,0.17,-5788.57,-1342.6,,08-26
985,002112,三变科技,0.04,33.33,,1.52,,707.06,4.39,,08-26
986,300329,海伦钢琴,0.11,-15.38,3.94,2.68,-0.21,1410.97,-19.7,,08-26
987,002578,闽发铝业,0.1,-28.57,,1.86,,1783.25,-23.67,,08-26
988,600121,郑州煤电,-0.05,-353.47,,-1.37,,-5195.71,-371.88,,08-26
989,601177,杭齿前进,0.05,37.27,,1.18,,2048.32,37.43,,08-26
990,300362,天翔环境,0.12,,5.96,2.67,-0.95,1257.68,-20.76,,08-26
991,600967,北方创业,0.26,-26.48,,9.31,,21439.86,31.95,,08-26
992,300069,金利华电,0.14,-6.67,4.19,3.34,-0.37,1627.33,-9.69,,08-26
993,000829,天音控股,0.2,-481.13,,8.39,,19135.47,-481.09,,08-26
994,600777,新潮能源,-0.03,-142.86,1.92,-1.31,,-1585.35,-135.21,,08-26
995,002269,美邦服饰,0.18,-18.18,,4.63,,17885.35,-19.61,,08-26
996,300233,金城医药,0.44,83.33,8.85,5.14,0.7,5344.16,87.62,,08-26
997,002120,新海股份,0.39,225.0,,11.56,,5847.19,230.68,,08-26
998,600428,中远航运,0.01,-115.22,,0.18,,1143.77,-114.66,,08-26
999,300157,恒泰艾普,0.14,-17.65,3.74,3.91,0.01,8636.66,36.29,,08-26
1000,300299,富春通信,0.04,-20.0,2.22,1.62,-0.06,642.69,4.16,,08-26
1001,600190,锦州港,0.07,27.45,,2.3,,13111.93,66.09,,08-26
1002,300048,合康变频,0.05,-61.54,4.42,1.04,0.08,1556.66,-65.57,,08-26
1003,601011,宝泰隆,0.09,782.18,,1.22,,3448.27,786.12,,08-26
1004,002434,万里扬,0.33,50.0,,5.47,,11334.44,51.27,,08-26
1005,002062,宏润建设,0.12,-14.29,,4.49,,9442.79,23.09,,08-26
1006,300214,日科化学,0.06,-64.71,2.97,1.93,0.07,2300.99,-31.77,,08-26
1007,000601,韶能股份,0.17,-1.26,,5.02,,18564.13,6.35,,08-26
1008,600868,梅雁吉祥,0.01,-22.22,,0.58,,1268.19,-24.16,,08-26
1009,002237,恒邦股份,0.3,0.0,,3.96,,13543.92,-1.37,,08-26
1010,600418,江淮汽车,0.36,-12.2,,6.59,,46015.1,-11.58,,08-26
1011,002395,双象股份,0.02,-86.92,,0.46,,363.31,-73.81,,08-26
1012,300222,科大智能,0.19,216.67,7.53,2.94,-0.13,2343.68,262.33,,08-26
1013,002133,广宇集团,0.02,-90.91,,0.7,,1391.32,-89.47,,08-26
1014,002662,京威股份,0.27,8.0,,6.17,,16427.82,9.04,,08-26
1015,300147,香雪制药,0.23,64.29,4.18,5.44,0.13,8969.56,62.39,,08-26
1016,000039,中集集团,0.39,87.41,7.87,4.89,-1.19,103502.9,87.51,,08-26
1017,300078,思创医惠,0.25,-3.85,6.69,3.6,0.16,4207.72,-2.68,,08-26
1018,002007,华兰生物,0.49,22.62,,8.87,,28560.12,23.64,,08-26
1019,600616,金枫酒业,0.13,-13.33,,3.71,,6031.94,-11.25,,08-26
1020,600642,申能股份,0.25,-8.52,,5.24,,112432.68,-9.01,,08-26
1021,600668,尖峰集团,0.49,75.0,,9.16,,16730.71,76.49,,08-26
1022,300346,南大光电,0.2,-41.18,11.36,1.75,0.01,2012.55,-41.2,,08-26
1023,000801,四川九洲,0.07,-8.51,,2.18,,3112.58,-8.57,,08-26
1024,000651,格力电器,1.9,42.86,,15.27,,571815.29,42.41,,08-26
1025,002352,鼎泰新材,0.23,-28.13,,2.45,,1760.13,-28.33,10派3,08-26
1026,601666,平煤股份,0.03,-84.63,,0.57,,6627.57,-84.64,,08-26
1027,000887,中鼎股份,0.26,4.0,,11.88,,28614.9,8.21,,08-26
1028,300142,沃森生物,-0.26,-161.9,11.42,-2.28,-0.28,-6186.11,-180.46,,08-26
1029,300040,九洲电气,0.02,-26.33,4.48,0.49,0.04,612.82,-27.2,,08-26
1030,600476,湘邮科技,-0.04,-46.35,,-2.58,,-569.61,-46.29,,08-26
1031,300217,东方电热,0.23,21.84,5.57,4.13,0.27,4577.6,23.39,10转10,08-26
1032,000060,中金岭南,0.08,33.33,,2.61,,15781.56,31.43,,08-26
1033,002135,东南网架,0.06,-14.29,,2.5,,4565.01,-8.72,,08-26
1034,002076,雪莱特,0.06,27.88,,2.63,,1064.42,27.8,,08-26
1035,002020,京新药业,0.24,75.09,,7.05,,5950.4,75.15,,08-26
1036,600565,迪马股份,0.08,280.0,,4.38,,14436.54,756.53,,08-26
1037,600262,北方股份,0.24,-44.91,,3.64,,4091.43,-44.92,,08-26
1038,600589,广东榕泰,0.06,-25.0,,1.75,,3558.82,-26.96,,08-26
1039,300355,蒙草生态,0.5,66.67,6.28,8.84,-1.25,10750.57,75.36,,08-26
1040,002454,松芝股份,0.35,-6.52,,6.44,,14204.86,21.6,,08-26
1041,300377,赢时胜,0.1,-9.09,6.97,1.43,-0.38,519.34,9.04,10转10,08-26
1042,600857,宁波中百,0.12,46.99,,4.88,,2742.23,47.85,,08-26
1043,002596,海南瑞泽,0.05,-61.54,,1.28,,1157.51,-56.72,,08-26
1044,002393,力生制药,0.52,-54.78,,3.19,,9488.08,-54.71,,08-26
1045,600764,中电广通,0.0,-86.67,,0.11,,64.75,-87.32,,08-26
1046,000778,新兴铸管,0.14,-34.85,,3.15,,50747.99,23.81,,08-26
1047,600178,东安动力,-0.03,-21.85,,-0.95,,-1603.15,-21.94,,08-26
1048,601100,恒立液压,0.1,-58.33,,1.89,,6379.43,-58.05,,08-26
1049,600403,大有能源,0.04,-88.34,,1.01,,10464.25,-88.35,,08-26
1050,002039,黔源电力,-0.1,-240.92,,-1.88,,-3008.97,-311.48,,08-26
1051,002621,三垒股份,0.15,-31.82,,3.15,,3307.41,-0.08,,08-26
1052,600369,西南证券,0.2,53.85,,3.91,,54190.59,78.06,,08-26
1053,300158,振东制药,0.11,-8.92,6.77,1.61,-0.08,3148.17,-10.58,,08-26
1054,300301,长方集团,0.12,0.59,2.87,4.23,0.19,3257.19,1.61,,08-26
1055,000026,飞亚达A,0.23,27.84,,5.58,,8828.39,27.77,,08-26
1056,300316,晶盛机电,0.08,-20.0,4.22,1.92,0.08,3234.51,24.05,,08-26
1057,600596,新安股份,0.13,-61.49,,2.07,,9034.67,-61.49,,08-26
1058,000420,吉林化纤,0.31,-203.84,,64.74,,11648.37,-203.87,,08-26
1059,002530,丰东股份,0.04,-62.99,,1.45,,942.68,-63.01,,08-26
1060,300228,富瑞特装,0.87,16.0,8.46,10.75,0.75,11778.54,16.96,,08-26
1061,600673,东阳光科,0.06,0.0,,1.73,,5123.78,5.97,,08-26
1062,600258,首旅酒店,0.27,-6.24,,5.73,,6221.16,-6.22,,08-26
