,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
1379,000751,锌业股份,48.0573,7.4911,2.4548,146.6515,2.002,179.8202
1380,002676,顺威股份,2.8049,128.3468,2.4462,147.167,0.9057,397.4826
1381,000748,长城信息,2.1498,167.4574,2.446,147.1791,0.5195,692.974
1382,300387,富邦股份,1.9027,189.2048,2.4457,147.1971,0.4947,727.7138
1383,000788,北大医药,2.0314,177.2177,2.4455,147.2092,0.7604,473.435
1384,600855,航天长峰,1.4342,251.011,2.4445,147.2694,0.3843,936.7681
1385,300184,力源信息,3.3788,106.5467,2.4406,147.5047,1.2178,295.615
1386,600219,南山铝业,14.6266,24.6127,2.437,147.7226,1.0132,355.3099
1387,002201,九鼎新材,2.1902,164.3686,2.4356,147.8075,0.7589,474.3708
1388,002749,国光股份,16.9099,21.2893,2.4321,148.0202,0.8424,427.3504
1389,300429,强力新材,6.4273,56.0111,2.4321,148.0202,0.9219,390.4979
1390,000599,青岛双星,2.856,126.0504,2.4268,148.3435,0.666,540.5405
1391,002512,达华智能,1.5347,234.5735,2.4259,148.3985,0.6143,586.0329
1392,600527,江南高纤,42.0228,8.5668,2.4251,148.4475,1.1092,324.5582
1393,002134,天津普林,2.0455,175.9961,2.4214,148.6743,0.7838,459.3008
1394,603997,继峰股份,3.0912,116.4596,2.4201,148.7542,0.984,365.8537
1395,600682,南京新百,113.7616,3.1645,2.4187,148.8403,2.0295,177.3836
1396,002518,科士达,1.785,201.6807,2.4187,148.8403,0.5847,615.7004
1397,002229,鸿博股份,2.4007,149.9563,2.4181,148.8772,0.7559,476.2535
1398,600660,福耀玻璃,4.1957,85.8021,2.4167,148.9635,1.0271,350.5014
1399,300355,蒙草生态,0.6048,595.2381,2.4147,149.0868,0.4467,805.91
1400,600760,*ST黑豹,5.0992,70.5993,2.4134,149.1672,0.9862,365.0375
1401,002088,鲁阳节能,1.428,252.1008,2.413,149.1919,0.743,484.5222
1402,600356,恒丰纸业,2.4316,148.0507,2.4118,149.2661,0.7181,501.3229
1403,002765,蓝黛传动,2.2906,157.1641,2.4111,149.3094,0.7515,479.0419
1404,002655,共达电声,2.738,131.4828,2.4088,149.452,0.9685,371.7088
1405,601028,玉龙股份,2.9904,120.3852,2.4079,149.5079,0.7464,482.3151
1406,002098,浔兴股份,3.223,111.6972,2.4005,149.9688,1.274,282.5746
1407,600089,特变电工,2.8012,128.5164,2.398,150.1251,0.7106,506.6141
1408,600378,天科股份,3.6564,98.4575,2.3979,150.1314,0.5256,684.9315
1409,300273,和佳股份,1.1103,324.2367,2.3949,150.3194,0.3756,958.4665
1410,603008,喜临门,2.7726,129.842,2.3937,150.3948,1.0416,345.6221
1411,002169,智光电气,0.9203,391.1768,2.386,150.8801,0.5731,628.1626
1412,300446,乐凯新材,2.804,128.388,2.3834,151.0447,0.7116,505.9022
1413,601799,星宇股份,6.1924,58.1358,2.381,151.197,0.7375,488.1356
1414,600062,华润双鹤,4.3937,81.9355,2.3753,151.5598,0.7609,473.1239
1415,300115,长盈精密,3.4223,105.1924,2.3707,151.8539,1.1136,323.2759
1416,002702,海欣食品,3.726,96.6184,2.3705,151.8667,0.9638,373.5215
1417,002237,恒邦股份,1249.8038,0.288,2.3696,151.9244,1.3937,258.3052
1418,000839,中信国安,3.0198,119.2132,2.366,152.1555,0.2624,1371.9512
1419,600212,*ST江泉,1.1954,301.1544,2.3642,152.2714,0.6894,522.1932
1420,002220,天宝股份,1.4864,242.1959,2.3628,152.3616,0.5438,662.0081
1421,600871,石化油服,1.677,214.6691,2.3609,152.4842,0.8257,435.9937
1422,300436,广生堂,30.3192,11.8737,2.3608,152.4907,0.8198,439.1315
1423,002471,中超控股,1.5182,237.1229,2.3587,152.6264,0.7,514.2857
1424,002689,远大智能,1.3761,261.6089,2.3584,152.6459,0.6453,557.8801
1425,603066,音飞储存,1.451,248.1048,2.357,152.7365,0.5126,702.302
1426,000032,深桑达A,6.4564,55.7586,2.3537,152.9507,0.8518,422.6344
1427,000999,华润三九,7.563,47.6002,2.3477,153.3416,1.1575,311.0151
1428,002191,劲嘉股份,4.3122,83.4841,2.3466,153.4134,1.0909,330.0028
1429,603989,艾华集团,2.9516,121.9677,2.3447,153.5378,0.8263,435.6771
1430,300302,同有科技,1.3918,258.6579,2.3431,153.6426,0.3886,926.4025
1431,600992,贵绳股份,3.85,93.5065,2.3416,153.741,0.7715,466.6235
1432,600531,豫光金铅,97.8453,3.6793,2.3413,153.7607,1.4336,251.1161
1433,000070,特发信息,2.1275,169.2127,2.3395,153.879,0.9439,381.3963
1434,000597,东北制药,3.8108,94.4684,2.3377,153.9975,0.7537,477.6436
1435,002577,雷柏科技,3.8561,93.3586,2.3355,154.1426,0.3958,909.5503
1436,002335,科华恒盛,1.38,260.8696,2.3332,154.2945,0.5949,605.1437
1437,600475,华光股份,1.925,187.013,2.3238,154.9187,0.6265,574.6209
1438,300444,双杰电气,1.0309,349.2094,2.3217,155.0588,0.4929,730.3713
1439,000798,中水渔业,5.5512,64.8508,2.321,155.1056,0.6538,550.6271
1440,002051,中工国际,1.2721,282.9966,2.3193,155.2192,0.3097,1162.4152
1441,002263,大东南,5.1085,70.4708,2.3122,155.6959,0.601,599.0017
1442,002179,中航光电,1.7234,208.8894,2.3108,155.7902,0.7042,511.2184
1443,300003,乐普医疗,2.0222,178.0239,2.3099,155.8509,0.9062,397.2633
1444,603599,广信股份,4.8148,74.7695,2.3078,155.9927,0.8249,436.4165
1445,002236,大华股份,1.8008,199.9112,2.3022,156.3722,0.816,441.1765
1446,300337,银邦股份,3.14,114.6497,2.2996,156.549,0.9602,374.9219
1447,002486,嘉麟杰,4.217,85.3687,2.2992,156.5762,0.8048,447.3161
1448,002791,坚朗五金,2.9131,123.5797,2.2977,156.6784,1.254,287.0813
1449,002595,豪迈科技,2.7622,130.3309,2.2934,156.9722,0.9952,361.7363
1450,603838,四通股份,4.1424,86.9061,2.2927,157.0201,0.9166,392.7558
1451,002127,南极电商,2.0794,173.1269,2.291,157.1366,0.4717,763.1969
1452,300028,金亚科技,0.9179,392.1996,2.2907,157.1572,0.3369,1068.5663
1453,600298,安琪酵母,7.5296,47.8113,2.2853,157.5286,1.4615,246.3223
1454,600129,太极集团,5.3877,66.8189,2.2778,158.0472,0.8691,414.2216
1455,300172,中电环保,1.1235,320.4272,2.2752,158.2278,0.3897,923.7875
1456,002779,中坚科技,4.1923,85.8717,2.2703,158.5694,1.0116,355.8719
1457,600755,厦门国贸,20.1215,17.8913,2.2702,158.5763,1.2965,277.6707
1458,600685,中船防务,16.6337,21.6428,2.2701,158.5833,0.7585,474.621
1459,300278,华昌达,2.1286,169.1252,2.2665,158.8352,0.8892,404.8583
1460,300254,仟源医药,5.1458,69.96,2.266,158.8703,1.284,280.3738
1461,603006,联明股份,4.991,72.1298,2.2618,159.1653,1.2348,291.5452
1462,002536,西泵股份,3.8454,93.6183,2.2607,159.2427,0.9778,368.1735
1463,002025,航天电器,1.5453,232.9645,2.2596,159.3202,0.5895,610.687
1464,002519,银河电子,1.6426,219.1647,2.2588,159.3767,0.7191,500.6258
1465,300146,汤臣倍健,18.5637,19.3927,2.2569,159.5108,0.6821,527.7819
1466,600326,西藏天路,3.0024,119.9041,2.2563,159.5533,0.863,417.1495
1467,300410,正业科技,1.2646,284.675,2.247,160.2136,0.5783,622.5143
1468,601965,中国汽研,2.2662,158.8562,2.2434,160.4707,0.3341,1077.5217
1469,600843,上工申贝,5.2733,68.2684,2.2407,160.6641,0.7592,474.1834
1470,300421,力星股份,2.3158,155.4538,2.2375,160.8939,1.0923,329.5798
1471,300367,东方网力,1.2846,280.2429,2.2328,161.2325,0.4397,818.7401
1472,002557,洽洽食品,25.463,14.1382,2.2304,161.406,0.9161,392.9702
1473,002662,京威股份,3.6473,98.7032,2.23,161.435,0.9819,366.6361
1474,000005,世纪星源,21.1266,17.0401,2.2273,161.6307,0.1966,1831.1292
1475,600990,四创电子,1.4208,253.3784,2.2249,161.805,0.534,674.1573
1476,002511,中顺洁柔,5.6376,63.857,2.2241,161.8632,1.0453,344.3987
1477,000790,华神集团,1.147,313.8622,2.2234,161.9142,0.5539,649.9368
1478,002334,英威腾,2.8692,125.4705,2.2233,161.9215,0.5468,658.376
1479,000565,渝三峡A,2.4715,145.6605,2.2228,161.9579,0.7173,501.8821
1480,600572,康恩贝,3.8198,94.2458,2.2215,162.0527,1.0315,349.0063
1481,002551,尚荣医疗,1.6266,221.3205,2.2215,162.0527,0.6055,594.55
1482,300057,万顺股份,2.6852,134.0682,2.219,162.2352,0.7394,486.8813
1483,002695,煌上煌,25.3876,14.1802,2.2186,162.2645,0.8075,445.8204
1484,000063,中兴通讯,2.503,143.8274,2.2147,162.5502,0.7902,455.5809
1485,600866,*ST星湖,5.3289,67.5562,2.2143,162.5796,0.6888,522.6481
1486,000949,新乡化纤,11.8719,30.3237,2.211,162.8223,1.3086,275.1032
1487,000589,黔轮胎A,2.277,158.1028,2.2103,162.8738,0.5319,676.819
1488,603618,杭电股份,2.408,149.5017,2.2072,163.1026,0.9313,386.5564
1489,300301,长方集团,4.498,80.0356,2.2042,163.3246,1.3281,271.0639
1490,000008,神州高铁,2.847,126.4489,2.2032,163.3987,0.8996,400.1779
1491,300110,华仁药业,1.5671,229.7237,2.2018,163.5026,0.7744,464.876
1492,000952,广济药业,7.3486,48.9889,2.2011,163.5546,0.8391,429.0311
1493,002321,华英农业,8.0248,44.8609,2.1993,163.6884,0.5537,650.1716
1494,600721,*ST百花,5.4836,65.6503,2.1984,163.7555,0.7911,455.0626
1495,603222,济民制药,2.4623,146.2048,2.1958,163.9494,0.8003,449.8313
1496,002042,华孚色纺,8.0214,44.8799,2.1935,164.1213,1.1305,318.4432
1497,002114,罗平锌电,28.0205,12.8477,2.1922,164.2186,1.2145,296.4183
1498,600351,亚宝药业,5.5818,64.4953,2.1918,164.2486,1.2223,294.5267
1499,600820,隧道股份,1.2488,288.2767,2.1917,164.2561,0.528,681.8182
1500,000901,航天科技,3.0238,119.0555,2.1912,164.2935,0.7573,475.373
1501,002760,凤形股份,3.0587,117.6971,2.1907,164.331,0.8273,435.1505
1502,600528,中铁二局,2.099,171.5102,2.1897,164.4061,0.7166,502.3723
1503,300130,新国都,1.532,234.9869,2.1878,164.5489,0.5618,640.7974
1504,000795,英洛华,2.6097,137.9469,2.1782,165.2741,0.6034,596.6192
1505,300443,金雷风电,2.4499,146.9448,2.1772,165.35,0.7981,451.0713
1506,300023,宝德股份,1.094,329.0676,2.1766,165.3956,0.1226,2936.3785
1507,601599,鹿港文化,4.1002,87.8006,2.1755,165.4792,1.0848,331.8584
1508,600599,熊猫金控,3.7521,95.9463,2.1752,165.502,0.3176,1133.5013
1509,300236,上海新阳,1.1135,323.3049,2.1735,165.6315,0.5406,665.9267
1510,002626,金达威,4.479,80.3751,2.1728,165.6848,0.7654,470.3423
1511,603111,康尼机电,2.1655,166.2434,2.1705,165.8604,0.6807,528.8673
1512,600249,两面针,5.4478,66.0817,2.1681,166.044,0.7644,470.9576
1513,601717,郑煤机,1.0496,342.9878,2.1676,166.0823,0.3884,926.8795
1514,002350,北京科锐,1.5611,230.6066,2.1676,166.0823,0.7104,506.7568
1515,300340,科恒股份,1.225,293.8776,2.1661,166.1973,0.3602,999.4448
1516,000989,九芝堂,8.8572,40.6449,2.1646,166.3125,0.9241,389.5682
1517,000039,中集集团,3.7209,96.7508,2.1619,166.5202,0.9733,369.8757
1518,300091,金通灵,0.9867,364.8525,2.1615,166.551,0.6113,588.9089
1519,002642,荣之联,1.5533,231.7646,2.1588,166.7593,0.6191,581.4893
1520,600097,开创国际,36.1238,9.9657,2.1585,166.7825,0.8307,433.3694
1521,300422,博世科,1.2501,287.977,2.1557,166.9991,0.5321,676.5646
1522,601766,中国中车,2.806,128.2965,2.153,167.2085,0.9227,390.1593
1523,002177,御银股份,1.6412,219.3517,2.1528,167.2241,0.7112,506.1867
1524,002508,老板电器,11.1809,32.1978,2.1473,167.6524,0.9308,386.7641
1525,603116,红蜻蜓,4.8768,73.8189,2.1457,167.7774,0.9318,386.349
1526,002331,皖通科技,2.227,161.6524,2.1435,167.9496,0.4215,854.0925
1527,600103,青山纸业,5.2221,68.9378,2.1426,168.0202,0.9648,373.1343
1528,000969,安泰科技,2.7347,131.6415,2.1398,168.24,0.7484,481.0262
1529,600220,江苏阳光,4.8586,74.0954,2.1398,168.24,0.8419,427.6042
1530,600380,健康元,3.6996,97.3078,2.1363,168.5157,1.1365,316.762
1531,600289,亿阳信通,1.6544,217.6015,2.1359,168.5472,0.4241,848.8564
1532,600390,*ST金瑞,2.1974,163.83,2.1346,168.6499,0.8272,435.2031
1533,000632,三木集团,10.8969,33.0369,2.1331,168.7685,0.6811,528.5567
1534,600548,深高速,3.3089,108.7975,2.1325,168.8159,0.5727,628.6014
1535,600737,中粮屯河,7.2856,49.4125,2.1313,168.911,0.9045,398.01
1536,600707,彩虹股份,2.2181,162.3011,2.1298,169.03,0.5819,618.663
1537,002258,利尔化学,4.5894,78.4416,2.1288,169.1094,1.422,253.1646
1538,300127,银河磁体,2.6128,137.7832,2.1282,169.157,0.3296,1092.233
1539,002012,凯恩股份,2.9279,122.955,2.1263,169.3082,0.8408,428.1637
1540,601789,宁波建工,2.5111,143.3635,2.1247,169.4357,0.9207,391.0068
1541,601117,中国化学,4.9503,72.7229,2.1213,169.7073,0.6727,535.1568
1542,600876,洛阳玻璃,9.5236,37.8008,2.1191,169.8834,0.9455,380.7509
1543,002060,粤水电,4.009,89.798,2.1155,170.1725,0.7004,513.992
1544,002434,万里扬,3.1324,114.9279,2.1149,170.2208,0.4395,819.1126
1545,600446,金证股份,6.2117,57.9551,2.1148,170.2289,1.245,289.1566
1546,002359,齐星铁塔,0.9601,374.9609,2.1139,170.3013,0.5665,635.481
1547,600698,湖南天雁,1.6911,212.8792,2.1092,170.6808,0.4034,892.4145
1548,300353,东土科技,2.0576,174.9611,2.1077,170.8023,0.4802,749.6876
1549,002290,禾盛新材,3.2247,111.6383,2.1069,170.8672,0.8773,410.3499
1550,002038,双鹭药业,1.293,278.4223,2.1032,171.1677,0.3381,1064.7737
1551,600330,天通股份,2.5635,140.433,2.1027,171.2084,0.5824,618.1319
1552,002143,印纪传媒,0.9912,363.1961,2.1013,171.3225,0.5745,626.6319
1553,000970,中科三环,2.8996,124.1551,2.1002,171.4122,0.6595,545.8681
1554,600710,*ST常林,1.0448,344.5636,2.0978,171.6084,0.5234,687.8105
1555,600112,天成控股,1.6607,216.7761,2.0971,171.6656,0.4096,878.9063
1556,603268,松发股份,2.3418,153.7279,2.0969,171.682,0.6655,540.9467
1557,600525,长园集团,1.2818,280.855,2.0892,172.3148,0.693,519.4805
1558,002703,浙江世宝,2.091,172.1664,2.0887,172.356,0.4861,740.5884
1559,600031,三一重工,0.8642,416.5702,2.0854,172.6288,0.4974,723.7636
1560,000727,华东科技,2.657,135.4912,2.0838,172.7613,0.0565,6371.6814
1561,000513,丽珠集团,4.0368,89.1795,2.0836,172.7779,1.4713,244.6816
1562,300438,鹏辉能源,1.8762,191.8772,2.0757,173.4355,0.7614,472.8132
1563,601107,四川成渝,12.4104,29.0079,2.0755,173.4522,0.6901,521.6635
1564,002449,国星光电,3.8898,92.5497,2.0742,173.5609,0.5631,639.3181
1565,002737,葵花药业,8.1684,44.0723,2.0669,174.1739,0.9505,378.748
1566,000488,晨鸣纸业,4.088,88.0626,2.0638,174.4355,0.5644,637.8455
1567,002384,东山精密,2.0572,174.9951,2.0582,174.9101,0.7466,482.1859
1568,000948,南天信息,2.5436,141.5317,2.0561,175.0888,0.7115,505.9733
1569,600198,大唐电信,1.2794,281.3819,2.0543,175.2422,0.5305,678.6051
1570,000862,银星能源,2.0439,176.1339,2.0537,175.2934,0.6941,518.6573
1571,300293,蓝英装备,0.798,451.1278,2.0464,175.9187,0.2449,1469.9878
1572,601636,旗滨集团,257.3865,1.3987,2.0449,176.0477,1.3366,269.3401
1573,002005,德豪润达,2.0203,178.1914,2.0424,176.2632,0.648,555.5556
1574,600819,耀皮玻璃,3.4981,102.913,2.0411,176.3755,0.5697,631.9115
1575,000531,穗恒运A,9.2633,38.863,2.0384,176.6091,0.6921,520.156
1576,300147,香雪制药,2.6105,137.9046,2.0358,176.8347,0.6601,545.3719
1577,002785,万里石,1.1483,313.5069,2.0347,176.9303,0.6456,557.6208
1578,300374,恒通科技,0.9115,394.9534,2.0323,177.1392,0.4682,768.9022
1579,300258,精锻科技,3.6909,97.5372,2.0255,177.7339,1.0117,355.8367
1580,600800,天津磁卡,1.0352,347.7589,2.0188,178.3238,0.234,1538.4615
1581,002376,新北洋,1.6313,220.6829,2.0136,178.7843,0.5908,609.3433
1582,002524,光正集团,1.4123,254.9033,2.0115,178.9709,0.5907,609.4464
1583,600718,东软集团,2.2862,157.4665,2.0084,179.2472,0.8756,411.1466
1584,300448,浩云科技,2.0804,173.0436,2.0078,179.3007,0.6524,551.8087
1585,002499,科林环保,1.4211,253.3249,2.0066,179.408,0.3812,944.3861
1586,600731,湖南海利,6.6603,54.0516,2.0055,179.5064,1.1159,322.6096
1587,600233,大杨创世,5.5721,64.6076,2.0011,179.9011,0.5937,606.3669
1588,300330,华虹计通,0.7071,509.1218,1.9983,180.1531,0.2982,1207.2435
1589,002534,杭锅股份,1.1785,305.4731,1.9979,180.1892,0.3839,937.7442
1590,603399,新华龙,3.4946,103.0161,1.9955,180.4059,0.7802,461.4201
1591,300274,阳光电源,1.1362,316.8456,1.9947,180.4783,0.5465,658.7374
1592,000566,海南海药,3.9197,91.8438,1.993,180.6322,0.6517,552.4014
1593,300369,绿盟科技,0.9426,381.9223,1.992,180.7229,0.3503,1027.6906
1594,000709,河钢股份,31.6455,11.376,1.9915,180.7683,1.1219,320.8842
1595,002634,棒杰股份,4.4985,80.0267,1.9903,180.8773,0.5327,675.8025
1596,300043,星辉娱乐,3.5333,101.8878,1.9898,180.9227,0.9157,393.1419
1597,000988,华工科技,1.8701,192.5031,1.989,180.9955,0.6349,567.0184
1598,002112,三变科技,1.1478,313.6435,1.9885,181.041,0.5786,622.1915
1599,002129,中环股份,3.9008,92.2888,1.988,181.0865,0.5701,631.4682
1600,002367,康力电梯,6.7489,53.342,1.9879,181.0956,1.0225,352.0782
1601,600499,科达洁能,3.2395,111.1283,1.9814,181.6897,0.6367,565.4154
1602,300078,思创医惠,2.0925,172.043,1.9799,181.8274,0.5752,625.8693
1603,002688,金河生物,5.5263,65.143,1.9787,181.9376,1.0069,357.533
1604,002391,长青股份,3.8026,94.6721,1.9763,182.1586,0.948,379.7468
1605,600125,铁龙物流,48.0827,7.4871,1.9752,182.26,1.207,298.2601
1606,000525,红太阳,5.9202,60.8088,1.9746,182.3154,0.9554,376.8055
1607,000890,法尔胜,1.8302,196.6998,1.9739,182.3801,0.5792,621.547
1608,600290,华仪电气,0.6092,590.9389,1.9709,182.6577,0.3541,1016.662
1609,300011,鼎汉技术,1.0853,331.7055,1.9669,183.0291,0.5474,657.6544
1610,002517,恺英网络,2.0851,172.6536,1.966,183.1129,0.8406,428.2655
1611,600088,中视传媒,3.2643,110.284,1.9651,183.1968,0.3381,1064.7737
1612,002640,跨境通,6.1575,58.4653,1.9621,183.4769,1.649,218.3141
1613,300482,万孚生物,11.4303,31.4952,1.9611,183.5704,0.7464,482.3151
1614,002460,赣锋锂业,2.9919,120.3249,1.958,183.8611,0.7573,475.373
1615,000692,惠天热电,2.9105,123.6901,1.9571,183.9456,0.648,555.5556
1616,002489,浙江永强,4.8387,74.4001,1.9563,184.0209,0.6465,556.8445
1617,600433,冠豪高新,3.2638,110.3009,1.9562,184.0303,0.734,490.4632
1618,002261,拓维信息,2.4353,147.8257,1.9528,184.3507,0.451,798.2262
1619,600850,华东电脑,3.1673,113.6615,1.9525,184.379,0.9595,375.1954
1620,000726,鲁泰A,18.8765,19.0713,1.9525,184.379,1.4615,246.3223
1621,300182,捷成股份,1.3065,275.5454,1.9514,184.4829,0.5678,634.0261
1622,002731,萃华珠宝,16.0886,22.3761,1.9507,184.5491,1.2708,283.2861
1623,002196,方正电机,3.1151,115.5661,1.9495,184.6627,0.7522,478.5961
1624,002403,爱仕达,3.6591,98.3848,1.9487,184.7385,0.9687,371.6321
1625,300457,赢合科技,2.362,152.4132,1.9483,184.7765,0.6455,557.7072
1626,002395,双象股份,6.6595,54.0581,1.9473,184.8714,0.9634,373.6766
1627,600552,凯盛科技,1.5845,227.201,1.9462,184.9759,0.4517,796.9892
1628,300206,理邦仪器,8.8956,40.4694,1.9457,185.0234,0.3936,914.6341
1629,600988,赤峰黄金,9.6555,37.2844,1.9444,185.1471,1.411,255.1382
1630,603338,浙江鼎力,4.1131,87.5252,1.9433,185.2519,0.6643,541.9238
1631,000606,*ST易桥,3.1771,113.3109,1.9411,185.4619,0.4335,830.4498
1632,300279,和晶科技,4.642,77.5528,1.941,185.4714,0.993,362.5378
1633,300261,雅本化学,2.6447,136.1213,1.9401,185.5574,0.933,385.8521
1634,002145,中核钛白,3.8377,93.8062,1.9369,185.864,0.6715,536.1132
1635,300466,赛摩电气,0.6214,579.337,1.9351,186.0369,0.3681,977.9951
1636,002522,浙江众成,6.5028,55.3608,1.935,186.0465,0.4065,885.6089
1637,002496,辉丰股份,5.2401,68.701,1.933,186.239,1.0288,349.9222
1638,002481,双塔食品,8.3327,43.2033,1.9287,186.6542,0.3656,984.6827
1639,300217,东方电热,2.5603,140.6085,1.9239,187.1199,0.5935,606.5712
1640,600217,秦岭水泥,1.535,234.5277,1.9237,187.1394,0.9909,363.3061
1641,002729,好利来,3.1519,114.2168,1.9198,187.5195,0.4507,798.7575
1642,300204,舒泰神,4.1035,87.73,1.9142,188.0681,0.5908,609.3433
1643,600677,航天通信,2.91,123.7113,1.9088,188.6002,0.7279,494.5734
1644,002090,金智科技,1.5441,233.1455,1.9053,188.9466,0.6031,596.9159
1645,600529,山东药玻,3.1125,115.6627,1.9025,189.2247,0.8339,431.7064
1646,300289,利德曼,1.3607,264.5697,1.9023,189.2446,0.6944,518.4332
1647,600295,鄂尔多斯,5.937,60.6367,1.8986,189.6134,0.7996,450.2251
1648,002341,新纶科技,0.9324,386.1004,1.8969,189.7833,0.4891,736.0458
1649,002708,光洋股份,1.8763,191.867,1.8946,190.0137,0.5185,694.3105
1650,000409,山东地矿,4.3789,82.2124,1.8929,190.1844,0.7237,497.4437
1651,002544,杰赛科技,1.2143,296.4671,1.8916,190.3151,0.5085,707.9646
1652,000538,云南白药,16.9671,21.2175,1.8903,190.446,0.965,373.057
1653,002036,联创电子,3.1998,112.507,1.8889,190.5871,0.507,710.0592
1654,300112,万讯自控,2.1414,168.1143,1.8875,190.7285,0.7836,459.4181
1655,002121,科陆电子,1.0261,350.843,1.8853,190.951,0.5012,718.2761
1656,603025,大豪科技,4.7179,76.3051,1.8829,191.1944,0.5089,707.4081
1657,300145,中金环境,5.8826,61.1974,1.8792,191.5709,0.9724,370.218
1658,600587,新华医疗,3.1342,114.8618,1.8778,191.7137,0.9843,365.7422
1659,601800,中国交建,4.2709,84.2914,1.8773,191.7648,0.7366,488.732
1660,600851,海欣股份,2.987,120.5223,1.874,192.1025,0.6608,544.7942
1661,300010,立思辰,1.2453,289.087,1.8732,192.1845,0.5308,678.2216
1662,000590,启迪古汉,24.8081,14.5114,1.8689,192.6267,0.8633,417.0045
1663,002757,南兴装备,4.7292,76.1228,1.8678,192.7401,1.0118,355.8015
1664,603166,福达股份,1.9827,181.5706,1.8676,192.7608,0.6491,554.6141
1665,000585,东北电气,0.7985,450.8453,1.8671,192.8124,0.339,1061.9469
1666,002326,永太科技,3.2229,111.7006,1.8647,193.0605,0.8843,407.1017
1667,002277,友阿股份,670.7309,0.5367,1.8638,193.1538,1.1591,310.5858
1668,002194,武汉凡谷,2.4358,147.7954,1.8597,193.5796,0.6795,529.8013
1669,002406,远东传动,1.6439,218.9914,1.8534,194.2376,0.4623,778.7151
1670,002638,勤上光电,1.0867,331.2782,1.8527,194.311,0.2505,1437.1257
1671,600416,湘电股份,1.0489,343.2167,1.8515,194.4369,0.5007,718.9934
1672,300304,云意电气,2.583,139.3728,1.8498,194.6156,0.3695,974.2896
1673,002396,星网锐捷,2.6461,136.0493,1.8478,194.8263,0.8016,449.1018
1674,000551,创元科技,3.1911,112.8138,1.8447,195.1537,0.8881,405.3598
1675,300439,美康生物,2.4085,149.4706,1.8437,195.2595,0.6114,588.8126
1676,000910,大亚科技,6.0136,59.8643,1.8433,195.3019,1.1612,310.0241
1677,002412,汉森制药,3.787,95.0621,1.8414,195.5034,0.8666,415.4166
1678,600055,华润万东,2.3441,153.5771,1.8395,195.7054,0.7299,493.2182
1679,300484,蓝海华腾,1.6371,219.901,1.8387,195.7905,0.6805,529.0228
1680,002439,启明星辰,1.3482,267.0227,1.8344,196.2495,0.5886,611.6208
1681,300090,盛运环保,1.1582,310.8271,1.8332,196.3779,0.3155,1141.046
1682,002631,德尔未来,35.424,10.1626,1.8312,196.5924,0.5106,705.0529
1683,300111,向日葵,1.7406,206.8252,1.8305,196.6676,0.7341,490.3964
1684,000678,襄阳轴承,3.3851,106.3484,1.83,196.7213,0.9556,376.7267
1685,000426,兴业矿业,8.9806,40.0864,1.8299,196.7321,1.2307,292.5165
1686,000622,*ST恒立,1.7209,209.1929,1.8294,196.7858,0.1951,1845.2076
1687,600662,强生控股,18.2113,19.7679,1.8283,196.9042,1.2433,289.552
1688,002585,双星新材,6.5733,54.767,1.8281,196.9258,0.6239,577.0155
1689,300394,天孚通信,2.3826,151.0954,1.8267,197.0767,0.4414,815.5868
1690,002448,中原内配,5.4375,66.2069,1.8236,197.4117,0.7933,453.8006
1691,000657,中钨高新,4.1396,86.9649,1.8236,197.4117,0.9481,379.7068
1692,002643,万润股份,7.4116,48.5725,1.8213,197.661,0.8223,437.7964
1693,300124,汇川技术,3.0566,117.7779,1.8188,197.9327,0.4549,791.3827
1694,002786,银宝山新,4.1372,87.0154,1.8185,197.9654,1.059,339.9433
1695,300270,中威电子,0.6546,549.9542,1.818,198.0198,0.3242,1110.4257
1696,002287,奇正藏药,9.2928,38.7397,1.814,198.4564,0.4795,750.7821
1697,600366,宁波韵升,3.7452,96.123,1.8092,198.983,0.4664,771.8696
1698,300372,欣泰电气,0.5629,639.5452,1.8062,199.3135,0.2959,1216.6272
1699,002281,光迅科技,3.2825,109.6725,1.8037,199.5897,0.7192,500.5562
1700,300264,佳创视讯,0.7049,510.7107,1.8029,199.6783,0.1693,2126.4028
1701,300230,永利股份,3.1508,114.2567,1.7982,200.2002,0.9023,398.9804
1702,600276,恒瑞医药,3.3845,106.3673,1.7977,200.2559,0.8534,421.842
1703,600502,安徽水利,2.041,176.3841,1.7968,200.3562,0.6666,540.054
1704,002188,巴士在线,2.7316,131.7909,1.7958,200.4678,0.3363,1070.4728
1705,002605,姚记扑克,14.5695,24.7092,1.7955,200.5013,0.8795,409.3235
1706,002272,川润股份,1.2446,289.2496,1.7924,200.848,0.4857,741.1983
1707,002423,*ST中特,1.8113,198.7523,1.7891,201.2185,0.5553,648.2982
1708,000903,云内动力,3.0843,116.7202,1.7884,201.2972,0.5142,700.1167
1709,603998,方盛制药,27.5666,13.0593,1.7882,201.3198,0.5489,655.8572
1710,300385,雪浪环境,1.3686,263.0425,1.7881,201.331,0.5125,702.439
1711,002022,科华生物,4.9233,73.1217,1.7874,201.4099,0.7905,455.408
1712,300047,天源迪科,1.5714,229.0951,1.7849,201.692,0.6804,529.1005
1713,002346,柘中股份,1.2811,281.0085,1.7833,201.8729,0.2876,1251.7385
1714,300368,汇金股份,1.7112,210.3787,1.7823,201.9862,0.5752,625.8693
