,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
681,002010,传化股份,4.4834,4.1939,314.3342,-1162.8373,75.6793,24.3207
682,000581,威孚高科,2.8719,2.6101,35.3307,-35750.3682,75.6305,24.3695
683,000858,五粮液,3.6237,2.9737,212.3874,-1458.0789,75.6052,24.3948
684,300173,智慧松德,2.7419,1.8869999999999998,63.6622,2935.3675,75.5817,24.4183
685,300246,宝莱特,2.9747,2.4991,141.1991,-3984.3966,75.5772,24.4228
686,300019,硅宝科技,3.1456,2.4939,48.0082,25302.7138,75.5697,24.4303
687,300096,易联众,3.0822,2.5801,119.8156,153.3749,75.5559,24.4441
688,300159,新研股份,2.9781,2.1054,85.2146,202.6985,75.5521,24.4479
689,000038,深大通,2.6042,2.2188,187.3911,-37028.0001,75.5316,24.4684
690,002533,金杯电工,3.0709,2.3152,48.223,-917.9426,75.5175,24.4825
691,002363,隆基机械,2.3122,1.6675,58.9094,6868.7261,75.4934,24.5066
692,002755,东方新星,3.784,3.5146,157.9028,279.3036,75.4905,24.5095
693,300253,卫宁健康,2.074,1.9704,76.6254,11775.4668,75.4558,24.5442
694,002295,精艺股份,3.0937,2.25,34.1167,221.9663,75.4281,24.5719
695,002492,恒基达鑫,1.5113,1.5053,108.1765,739.8944,75.4152,24.5848
696,000557,西部创业,0.8462,0.7641,43.6328,-606.9655,75.3984,24.6016
697,300280,南通锻压,2.3343,1.6958,126.3454,1564.9899,75.3789,24.6211
698,600182,S佳通,2.0909,1.3689,11.6246,9507.0407,75.3241,24.6759
699,603001,奥康国际,3.7535,2.8369,129.1276,-7213.6811,75.3167,24.6833
700,300320,海达股份,2.6892,2.1588,26.593000000000004,-107549.6692,75.3045,24.6955
701,600592,龙溪股份,3.3565,2.5256,38.6482,20.6963,75.3036,24.6964
702,300484,蓝海华腾,3.8653,3.3184,135.4935,-56620.4209,75.2991,24.7009
703,300055,万邦达,4.5208,3.3092,202.5797,1756.4523,75.2911,24.7089
704,000544,中原环保,1.1003,1.0874,47.2515,568.9153,75.2106,24.7894
705,600987,航民股份,2.541,2.3907,81.5021,8572.5683,75.2047,24.7953
706,002293,罗莱生活,2.8858,2.2106,65.753,-9309.6569,75.1741,24.8259
707,300119,瑞普生物,1.8434,1.4517,52.0526,1898.5607,75.1636,24.8364
708,300478,杭州高新,2.9252,2.6363,116.1316,1174.6964,75.1132,24.8868
709,002441,众业达,3.2937,2.4649,69.7863,31729.9572,75.1105,24.8895
710,300400,劲拓股份,3.9024,3.0889,196.2184,-2000.2771,75.059,24.941
711,002391,长青股份,1.8282,1.1912,28.9135,1796.2484,75.0306,24.9694
712,000711,京蓝科技,3.7572,3.7521,343.6661,441.9887,75.0147,24.9853
713,002598,山东章鼓,3.053,2.062,17.7305,-4835.3784,74.9962,25.0038
714,300114,中航电测,2.7522,2.1193,87.1472,-3171.8587,74.9923,25.0077
715,002631,德尔未来,1.7655,1.2607,81.4326,46351.9369,74.9838,25.0162
716,600462,九有股份,3.5207,3.3477,224.1113,-19.6845,74.9767,25.0233
717,300330,华虹计通,3.1888,2.9292,45.525,1064.3161,74.9767,25.0233
718,000833,贵糖股份,2.6323,1.9611,118.5265,1.5332,74.9727,25.0273
719,002258,利尔化学,2.5467,1.5913,56.3144,6087.2445,74.9726,25.0274
720,000869,张裕A,1.8205,1.0245,79.033,8603.5086,74.971,25.029
721,300441,鲍斯股份,1.9552,1.238,69.1833,1813.8323,74.9106,25.0894
722,000045,深纺织A,3.54,2.9410000000000003,135.7606,-188.2111,74.8998,25.1002
723,002444,巨星科技,3.0075,2.7961,198.9943,-759.8999,74.8505,25.1495
724,002287,奇正藏药,3.0523,2.9330000000000003,119.2083,59346.8511,74.8344,25.1656
725,300075,数字政通,2.7506,2.3009,63.5107,41356.0469,74.8333,25.1667
726,002703,浙江世宝,2.7317,2.2143,42.4632,-4080.079,74.8326,25.1674
727,601222,林洋能源,3.0999,2.8083,90.8192,2493.8853,74.7923,25.2077
728,000524,岭南控股,1.5472,1.4704,98.7598,1305.3303,74.7787,25.2213
729,300012,华测检测,1.6283,1.625,64.7515,1420.1697,74.7601,25.2399
730,300258,精锻科技,1.4735,1.0727,12.2996,3196.2768,74.7545,25.2455
731,300537,广信材料,2.8789999999999996,2.3953,41.6483,34013.8396,74.7486,25.2514
732,300257,开山股份,3.62,2.8674,154.0817,-195.1848,74.7174,25.2826
733,600566,济川药业,2.2354,2.105,48.2786,-14565.6858,74.7139,25.2861
734,601888,中国国旅,3.1746,2.6833,124.0731,-92041.5878,74.6799,25.3201
735,002282,博深工具,2.3263,1.778,72.7887,795.0279,74.6634,25.3366
736,002562,兄弟科技,2.5668,2.3387,30.3135,-3135.0433,74.645,25.355
737,600356,恒丰纸业,2.2751,1.7883,73.1332,534.8755,74.6393,25.3607
738,600490,鹏欣资源,1.7047,1.3101,106.20200000000001,339.42400000000004,74.6126,25.3874
739,300175,朗源股份,1.89,0.6955,31.9914,449.4931,74.5989,25.4011
740,002447,壹桥海参,1.5662,0.1791,1.6796,199.0183,74.5866,25.4134
741,600633,浙报传媒,0.7866,0.7559,35.7496,-642.8514,74.5677,25.4323
742,600159,大龙地产,3.4511,1.3598,98.3912,-6427.2007,74.5664,25.4336
743,600136,当代明诚,4.947,3.5464,190.4172,396.4786,74.5536,25.4464
744,601137,博威合金,1.9554,1.1291,19.6633,691.4205,74.5402,25.4598
745,600967,北方创业,2.5866,1.8881,80.9225,441.8441,74.4512,25.5488
746,000661,长春高新,3.0916,2.4647,75.1483,-4631.0925,74.4463,25.5537
747,002246,北化股份,2.4495,1.8073,53.3435,-2066.3762,74.3669,25.6331
748,002644,佛慈制药,9.9946,8.5797,351.3792,-155.4161,74.3351,25.6649
749,002185,华天科技,2.5876,2.0968,85.3256,-4574.2654,74.334,25.666
750,002633,申科股份,2.3897,1.9012,114.6988,-257.9011,74.3174,25.6826
751,600756,浪潮软件,2.6278,2.239,25.866,-1075.7572,74.2838,25.7162
752,603519,立霸股份,3.3579,2.7554,78.4964,-5753.0027,74.246,25.754
753,000613,大东海A,0.8367,0.8279,45.18899999999999,-12.0849,74.2386,25.7614
754,300472,新元科技,3.0739,2.3586,89.1205,-500.4939,74.236,25.764
755,002520,日发精机,3.6572,2.6218,71.4814,-3332.5628,74.2323,25.7677
756,600650,锦江投资,1.4027,1.2604,95.395,-3865.8863,74.2312,25.7688
757,002233,塔牌集团,1.5738,1.2424,45.4029,1196.5802,74.2256,25.7744
758,002346,柘中股份,2.0404,1.9036,11.7685,2394.2189,74.2172,25.7828
759,603338,浙江鼎力,2.8886,2.4193,122.4159,-1396.2194,74.1739,25.8261
760,000676,智度股份,2.2095,2.2095,146.7704,-12619.7124,74.1507,25.8493
761,000738,中航动控,2.4563,1.9717,68.1146,1406.9196,74.1462,25.8538
762,601311,骆驼股份,4.0294,2.9867,16.9903,983.8816,74.0875,25.9125
763,300269,联建光电,1.3849,1.2634,56.2127,3250.4743,74.0775,25.9225
764,300174,元力股份,1.8588,1.3862,64.1693,12537.3507,74.0568,25.9432
765,002226,江南化工,1.1992,1.0866,32.0832,671.0432,74.0257,25.9743
766,000729,燕京啤酒,1.4196,0.6006,45.1854,3665.1946,73.9684,26.0316
767,300124,汇川技术,3.173,2.678,86.0305,-4283.1635,73.9542,26.0458
768,000793,华闻传媒,3.0059,2.7872,135.0023,1799.5416,73.9477,26.0523
769,603898,好莱客,2.1626,2.0579,99.4875,-10353.2862,73.932,26.068
770,601188,龙江交通,1.7087,0.5297,38.1544,-16083.0624,73.9242,26.0758
771,603002,宏昌电子,3.3533,3.1382,149.4111,-144.2447,73.907,26.093
772,300220,金运激光,2.1219,1.0348,44.5138,554.6902,73.8941,26.1059
773,300383,光环新网,3.3535,3.3511,212.5699,611.5626,73.8871,26.1129
774,300420,五洋科技,2.291,1.7476,41.0836,2639.0435,73.8648,26.1352
775,603788,宁波高发,3.5376,3.1843,76.9025,-6917.5009,73.8527,26.1473
776,002664,信质电机,2.605,2.1325,83.0268,-126744.5819,73.8445,26.1555
777,600229,城市传媒,2.4811,2.2218,134.19299999999998,-5204.5861,73.843,26.157
778,002555,三七互娱,1.4340000000000002,1.3943,49.6998,-16030.6558,73.8399,26.1601
779,300505,川金诺,3.1888,1.5838,117.515,1054.2233,73.8231,26.1769
780,601969,海南矿业,1.5878,1.3102,48.7095,-547.0682,73.812,26.188
781,600219,南山铝业,1.6113,1.0104,59.5027,691.0475,73.8084,26.1916
782,002012,凯恩股份,2.1273,1.452,33.9355,104.1491,73.7648,26.2352
783,300347,泰格医药,2.2469,2.2461,74.0848,7046.0412,73.7505,26.2495
784,603006,联明股份,1.9315,1.2549,45.9746,-37829.3165,73.7407,26.2593
785,300224,正海磁材,2.8045,2.3339,72.9694,-784.9218,73.6897,26.3103
786,000685,中山公用,1.2668,1.2093,28.706,808.8176,73.6666,26.3334
787,603085,天成自控,2.1003,1.6434,44.9368,-1113.9899,73.6633,26.3367
788,603026,石大胜华,1.1089,0.6409999999999999,24.7779,2210.3623,73.6286,26.3714
789,300397,天和防务,2.6839999999999997,2.1982,41.7484,818.221,73.6267,26.3733
790,002173,*ST创疗,2.7117,1.9009,162.4834,646.5193,73.5579,26.4421
791,600429,三元股份,3.0776,2.8203,184.6294,-1371.9378,73.4214,26.5786
792,600894,广日股份,1.7697,1.5172,96.0869,-2611.2835,73.4157,26.5843
793,000919,金陵药业,2.4951,2.0489,73.7284,5690.0879,73.3884,26.6116
794,002134,天津普林,1.9405,1.3001,54.9379,1458.445,73.3324,26.6676
795,603366,日出东方,2.5266,2.2973,28.8963,-3906.9192,73.3262,26.6738
796,002065,东华软件,2.8847,1.8841,20.0737,2301.364,73.3226,26.6774
797,002049,紫光国芯,4.2696,3.1155,125.2659,-4843.223,73.3139,26.6861
798,603636,南威软件,3.0214,2.2729,55.1396,-1001.4178,73.3135,26.6865
799,002649,博彦科技,2.5477,2.5477,147.3101,-213.9028,73.3098,26.6902
800,300460,惠伦晶体,1.9187,1.5326,81.5663,368.9644,73.2801,26.7199
801,600679,上海凤凰,1.4385,1.3128,77.4166,-6622.579000000001,73.2662,26.7338
802,002457,青龙管业,2.0884,1.4157,32.4968,292.8516,73.2607,26.7393
803,002439,启明星辰,2.5046,2.2183,49.4906,-30.1895,73.2531,26.7469
804,601208,东材科技,1.8817,1.443,39.6252,494.1333,73.2497,26.7503
805,002738,中矿资源,2.6307,2.0731,43.9233,-414.4252,73.2392,26.7608
806,002761,多喜爱,3.895,2.3569,86.2483,221752.7018,73.2029,26.7971
807,603919,金徽酒,1.7404,1.1234,109.0204,1608.3953,73.1236,26.8764
808,002250,联化科技,2.1707,1.3715,41.9182,1485.7812,73.0883,26.9117
809,300095,华伍股份,3.5537,2.9715,150.4909,779.1205,73.0481,26.9519
810,600315,上海家化,3.5881,3.2392,198.9835,-1068.6462,73.0205,26.9795
811,000156,华数传媒,3.5564,3.5332,309.9637,-541.8488,73.0005,26.9995
812,002557,洽洽食品,2.5033,1.7798,35.5571,-5239.161,72.9975,27.0025
813,002304,洋河股份,2.3013,1.0407,26.0185,-15751.5223,72.9623,27.0377
814,600538,国发股份,2.3305,2.0584,16.4559,-1337.9279,72.8942,27.1058
815,000998,隆平高科,3.3037,2.501,87.0162,1079.6745,72.8908,27.1092
816,002604,龙力生物,0.9269,0.8379,62.6954,373.6326,72.8749,27.1251
817,600703,三安光电,5.6661,5.1139,319.7172,-2837.5818,72.8543,27.1457
818,300396,迪瑞医疗,2.4115,1.8984,66.0549,4261.3944,72.8434,27.1566
819,600715,文投控股,1.3232,1.3093,45.4555,16643.6631,72.8302,27.1698
820,600585,海螺水泥,1.6868,1.3743,76.8684,2572.8089999999997,72.8241,27.1759
821,300199,翰宇药业,2.2902,2.021,65.087,707.7128,72.8159,27.1841
822,002740,爱迪尔,3.5012,2.1894,69.1728,4036.3355,72.815,27.185
823,300171,东富龙,3.0763,2.153,97.8055,-1507.9307,72.809,27.191
824,600763,通策医疗,4.4073,4.0742,322.81,1430.3369,72.7861,27.2139
825,300413,快乐购,3.1956,2.9652,190.5121,-74.4274,72.7792,27.2208
826,600770,综艺股份,1.3799,1.2816,71.8163,327.56,72.7129,27.2871
827,600076,康欣新材,2.1304,0.9531,44.7271,1605.2409,72.6909,27.3091
828,603979,金诚信,3.4612,3.0426,110.5258,1122.443,72.6893,27.3107
829,600532,宏达矿业,0.7359,0.6498,39.7392,-533.7064,72.6832,27.3168
830,300222,科大智能,1.6879,1.2227,13.3732,-4312.1404,72.6723,27.3277
831,000545,金浦钛业,1.9306,1.6892,20.0007,1259.7496,72.6147,27.3853
832,300407,凯发电气,2.9775,2.2413,53.8401,-26139.1512,72.6058,27.3942
833,000790,华神集团,2.1905,1.9522,16.97,764.5,72.584,27.416
834,600891,秋林集团,3.2945,1.0488,31.3834,2169.5521,72.575,27.425
835,000823,超声电子,2.3966,1.9077,82.9269,-935.252,72.549,27.451
836,601515,东风股份,2.3844,1.9277,76.7303,22299.4092,72.5037,27.4963
837,002776,柏堡龙,2.9928,2.8226,197.0635,1515.8928,72.4948,27.5052
838,000815,美利云,4.2171,2.8145,254.167,-342.1142,72.4816,27.5184
839,000529,广弘控股,2.4019999999999997,2.1211,111.2826,-2417.8627,72.4651,27.5349
840,002361,神剑股份,2.5291,2.3255,105.1308,1473.0312,72.4313,27.5687
841,300528,幸福蓝海,2.5072,1.8497,91.7711,-29017.1217,72.412,27.588
842,002709,天赐材料,1.7693,1.4591,34.3359,26543.8312,72.3654,27.6346
843,000713,丰乐种业,2.0614,0.8809,34.5329,336.8739,72.3606,27.6394
844,002331,皖通科技,2.8635,2.2497,141.8271,-1024.758,72.3287,27.6713
845,600125,铁龙物流,3.5312,1.3039,58.3642,834.4088,72.3272,27.6728
846,300040,九洲电气,2.8712,2.3869,47.4622,-3749.7691,72.3214,27.6786
847,002098,浔兴股份,1.8663,1.2498,23.1627,3090.7126,72.3082,27.6918
848,600779,水井坊,2.5407,1.0674,89.32600000000001,-4432.3349,72.2874,27.7126
849,000665,湖北广电,0.3633,0.348,21.9863,3831.3162,72.2715,27.7285
850,000593,大通燃气,1.4315,1.1436,86.15700000000001,740.3348,72.2669,27.7331
851,601098,中南传媒,3.1735,2.8985,238.6743,-1496.0822,72.2203,27.7797
852,300102,乾照光电,2.8678,2.3209999999999997,50.5181,44.2643,72.2096,27.7904
853,002191,劲嘉股份,1.4374,1.1694,40.3297,73750.942,72.1476,27.8524
854,600085,同仁堂,2.9741,1.8059,122.8832,-8169.314,72.139,27.861
855,002123,梦网荣信,1.8294,1.5615,32.148,1439.5327,72.1166,27.8834
856,300360,炬华科技,2.9473,2.3803,100.6464,-1745.4134,72.0288,27.9712
857,300270,中威电子,3.0269,2.6397,65.408,-27513.7492,72.017,27.983
858,300263,隆华节能,2.0469999999999997,1.7149,45.6974,1382.3518,72.0019,27.9981
859,000748,长城信息,2.8287,2.2766,90.5951,3984.4096,71.962,28.038
860,300015,爱尔眼科,1.7626,1.545,86.3933,7874.7923,71.9439,28.0561
861,600539,ST狮头,0.5136,0.408,1.8795,-11776.2108,71.9219,28.0781
862,000159,国际实业,2.7258,1.4841,39.4596,385.3162,71.889,28.111
863,600568,中珠医疗,2.6460000000000004,0.7917,31.5355,1410.1889999999999,71.8713,28.1287
864,600516,方大炭素,2.6763,2.0921,118.3436,175.267,71.8415,28.1585
865,002262,恩华药业,2.5101,2.1207,98.6384,-19568.5422,71.8308,28.1692
866,002230,科大讯飞,2.5066,2.3433,115.3176,-2286.0101,71.8015,28.1985
867,002424,贵州百灵,2.7707,2.1757,73.4163,8202.8455,71.7809,28.2191
868,300051,三五互联,1.0776,1.0766,75.0842,2084.286,71.7785,28.2215
869,300167,迪威视讯,2.4195,1.9433,71.5002,-395.5557,71.775,28.225
870,002317,众生药业,1.4017,1.1804,18.5274,8167.1311,71.7632,28.2368
871,600232,金鹰股份,2.6892,1.0768,44.7827,69797.3721,71.7412,28.2588
872,002387,黑牛食品,1.4564,1.2256,90.4593,-474.4393,71.7303,28.2697
873,300195,长荣股份,1.7107,1.2995,18.9566,1509.1284,71.7093,28.2907
874,603300,华铁科技,3.6037,3.6014,133.2258,283.5006,71.7032,28.2968
875,002263,大东南,1.0526,0.8565,46.5666,30.6059,71.6419,28.3581
876,300160,秀强股份,1.8691,1.7027,39.9739,3472.8466,71.6333,28.3667
877,002278,神开股份,3.5818,2.6286,76.19,746.2899,71.6321,28.3679
878,300409,道氏技术,2.7772,2.204,87.7784,5473.1488,71.6194,28.3806
879,002381,双箭股份,2.4555,1.9869999999999999,62.0834,51238.7397,71.617,28.383
880,601006,大秦铁路,0.9416,0.8759,52.4013,1928.9708,71.6033,28.3967
881,002150,通润装备,2.2953,1.7491,85.5014,-1533.5793,71.5998,28.4002
882,600746,江苏索普,1.3037,1.1567,88.6373,-4912.279,71.5897,28.4103
883,600468,百利电气,2.6029,2.3176,34.9206,-7726.7603,71.5876,28.4124
884,300379,东方通,2.0533,2.0339,151.3316,-1963.3676,71.5854,28.4146
885,600090,同济堂,2.5544,2.3396,105.8141,2770.9646,71.5742,28.4258
886,002238,天威视讯,1.7551,1.7347,161.2454,-951.3996,71.5541,28.4459
887,002443,金洲管道,2.2083,1.5672,28.8563,719.5172,71.5521,28.4479
888,300181,佐力药业,2.7655,2.2929,60.2579,1556.2767,71.5406,28.4594
889,600962,国投中鲁,1.7882,1.0561,21.863000000000003,243.4957,71.5374,28.4626
890,000929,兰州黄河,2.6766,2.0172,143.2813,343.1931,71.5069,28.4931
891,002792,通宇通讯,3.3028,2.8183,148.2754,-1879.4142,71.4726,28.5274
892,600570,恒生电子,1.5984,1.5269,21.7683,-56894.2682,71.4405,28.5595
893,600130,波导股份,2.7224,2.0474,44.2354,1783.0531,71.4322,28.5678
894,002572,索菲亚,1.5756,1.3424,95.6769,-23767.4183,71.4302,28.5698
895,300398,飞凯材料,1.6165,1.4556,51.6123,2456.4753,71.3626,28.6374
896,300279,和晶科技,1.7617,1.2449,49.4518,1146.9264,71.3614,28.6386
897,300439,美康生物,2.9035,2.5208,79.4225,5886.488,71.3104,28.6896
898,300046,台基股份,1.749,1.5559,109.9227,-59.1658,71.2918,28.7082
899,600529,山东药玻,1.9837,1.3649,44.6067,-3456.0073,71.2717,28.7283
900,002023,海特高新,5.7807,5.1497,327.5498,859.4729,71.2646,28.7354
901,000901,航天科技,3.0877,2.0331,44.405,834.5356,71.2599,28.7401
902,600824,益民集团,1.3123,0.5682,32.7966,1017.0902,71.2484,28.7516
903,603718,海利生物,5.6586,5.3771,228.4495,-1737.6989999999998,71.2478,28.7522
904,603599,广信股份,2.5837,1.8273,118.0855,-310.5166,71.2416,28.7584
905,300351,永贵电器,1.3201,0.9938,26.7076,-4462.8169,71.193,28.807
906,002396,星网锐捷,2.5406,1.7049,61.2523,-1176.8294,71.1821,28.8179
907,603701,德宏股份,2.9041,2.5365,64.1139,-7267.2568,71.0954,28.9046
908,600636,三爱富,1.8419,1.4968,53.0142,-1189.3798,71.0758,28.9242
909,603355,莱克电气,2.6115,2.2999,131.8713,-651.129,71.0226,28.9774
910,603861,白云电器,2.1955,1.7588,19.8266,1791.6914,71.016,28.984
911,603808,歌力思,1.8084,1.4476,77.2246,-807.7587,71.0004,28.9996
912,600771,广誉远,2.7973,2.3996,22.6709,6433.5588,70.9807,29.0193
913,000836,鑫茂科技,2.6219,2.1177,81.2374,-227.4626,70.9749,29.0251
914,300070,碧水源,1.9171,1.7832,84.9459,1081.2786,70.9173,29.0827
915,002328,新朋股份,1.8914,1.4807,33.76,12864.0567,70.8999,29.1001
916,002559,亚威股份,2.9444,2.2132,109.2794,-1207.6715,70.8137,29.1863
917,300382,斯莱克,2.4823,1.4092,42.5558,-17343.4848,70.7356,29.2644
918,601216,君正集团,1.4521,1.3886,29.6495,575.1011,70.7353,29.2647
919,600199,金种子酒,2.7041,2.0746,169.1245,-3.3689999999999998,70.7032,29.2968
920,300318,博晖创新,0.9226,0.3794,15.2803,5294.604,70.673,29.327
921,300506,名家汇,2.8337,1.5205,43.5241,1607.1346,70.6595,29.3405
922,002408,齐翔腾达,0.9952,0.6846,22.9014,1580.4170000000001,70.5801,29.4199
923,002465,海格通信,3.7085,2.6168,40.3264,1858.4701,70.5779,29.4221
924,000786,北新建材,1.3894,0.9589,29.6329,1622.3688,70.5718,29.4282
925,300489,中飞股份,1.9739,1.3115,47.7393,3254.3398,70.5597,29.4403
926,000795,英洛华,2.516,2.0652,124.5687,1061.9165,70.5358,29.4642
927,300384,三联虹普,3.8912,3.6733,258.6816,2965.9962,70.5134,29.4866
928,002001,新和成,2.2495,1.7955,87.9687,-35330.5922,70.4942,29.5058
929,600519,贵州茅台,2.6245,1.9699,168.6722,-104309.9408,70.4925,29.5075
930,300311,任子行,2.6826,2.2341,131.8383,-3541.8502,70.4528,29.5472
931,600367,红星发展,2.1702,1.4022,50.6527,3617.4695,70.4479,29.5521
932,002272,川润股份,2.3987,2.0189,44.8876,-149.8631,70.4406,29.5594
933,300486,东杰智能,2.5596,1.7739,74.1771,4174.7746,70.4094,29.5906
934,000938,紫光股份,1.6067,1.3671,53.1648,1657.4971,70.3964,29.6036
935,600215,长春经开,2.6406,0.5462,3.3484,331.5897,70.3757,29.6243
936,300048,合康变频,2.1989,1.5722,27.2762,3463.2964,70.3257,29.6743
937,002514,宝馨科技,1.5704,1.2332,21.2798,379.0391,70.3143,29.6857
938,600486,扬农化工,2.5472,2.3271,61.6063,-1379.2939999999999,70.31,29.69
939,601798,蓝科高新,2.0425,1.5192,26.9037,504.5231,70.3058,29.6942
940,002283,天润曲轴,1.1914,0.8351,16.5525,972.8767,70.2964,29.7036
941,600351,亚宝药业,1.6938,1.3506,81.2131,993.6994,70.2898,29.7102
942,603223,恒通股份,1.3478,1.3102,44.4561,1596.7508,70.2836,29.7164
943,300128,锦富新材,1.4608,1.0926,27.5277,-813.6935,70.2829,29.7171
944,002433,太安堂,4.7852,1.3445,49.0735,451.624,70.2458,29.7542
945,300331,苏大维格,2.7466,2.2343,64.8622,3716.9956,70.1854,29.8146
946,000407,胜利股份,1.4277,1.0709,31.1533,108.6815,70.1556,29.8444
947,002730,电光科技,2.1007,1.8079,24.4796,627.4192,70.1532,29.8468
948,002618,丹邦科技,1.4572,1.3659999999999999,50.1289,1377.2628,70.0942,29.9058
949,300085,银之杰,1.9853,1.7354,22.816,1795.5698,70.0737,29.9263
950,603986,兆易创新,4.0567,2.6485,186.6763,-951.1496,70.0704,29.9296
951,002053,云南能投,2.0419,1.8779,118.1976,775.0474,70.0504,29.9496
952,300451,创业软件,2.7059,2.5534,119.1763,168.72799999999998,69.9678,30.0322
953,600764,中电广通,1.32,0.9949,54.9239,1239.0831,69.9584,30.0416
954,002476,宝莫股份,2.7844,2.1763,62.81100000000001,1111.6317,69.9565,30.0435
955,002139,拓邦股份,2.2951,2.0217,61.597,-915.705,69.9337,30.0663
956,002674,兴业科技,2.3497,1.0665,41.425,192.5233,69.9335,30.0665
957,300038,梅泰诺,2.0312,1.4513,20.4141,366.4134,69.9242,30.0758
958,600101,明星电力,0.5465,0.4738,39.7228,6327.8487,69.9118,30.0882
959,300303,聚飞光电,2.8477,2.6671,34.138000000000005,6966.0709,69.9092,30.0908
960,000636,风华高科,1.9916,1.6737,62.088,2316.0827,69.8752,30.1248
961,300202,聚龙股份,10.1756,8.7487,466.7792,-210.1523,69.8173,30.1827
962,002402,和而泰,2.2621,1.7546,43.2373,-1645.8554,69.8089,30.1911
963,002567,唐人神,1.4241,0.8861,41.1288,2417.9945,69.7438,30.2562
964,300087,荃银高科,2.9391,1.8159999999999998,118.6525,463.4685,69.7203,30.2797
965,300449,汉邦高科,3.0733,2.7271,91.5517,1018.4297,69.7034,30.2966
966,000301,东方市场,2.0786,1.2208,71.3626,-1105.5641,69.6867,30.3133
967,600285,羚锐制药,1.7136,1.3396,60.1314,3288.7019,69.6771,30.3229
968,600091,ST明科,6.4426,6.4426,13.3944,-557.1989,69.6723,30.3277
969,603918,金桥信息,2.8324,2.3661,92.0016,391.9597,69.6673,30.3327
970,300198,纳川股份,2.3648,2.0601,82.2509,437.4004,69.6577,30.3423
971,603889,新澳股份,2.2045,1.2544,51.0826,9226.2831,69.6473,30.3527
972,600012,皖通高速,1.9083,1.9034,157.7029,1227.4443,69.6455,30.3545
973,002678,珠江钢琴,2.0654,1.0965,57.1065,14840.3562,69.6395,30.3605
974,600783,鲁信创投,5.5034,5.0931,102.5879,1400.4652,69.6354,30.3646
975,002746,仙坛股份,1.2256,0.6644,24.2078,10602.0093,69.6313,30.3687
976,000603,盛达矿业,0.5833,0.5556,47.7438,2415.3512,69.6094,30.3906
977,300196,长海股份,1.8211,1.5499,53.4461,2755.0912,69.6012,30.3988
978,300336,新文化,1.9767,1.4757,28.8664,1576.6703,69.5959,30.4041
979,002639,雪人股份,1.4823,1.1067,53.42100000000001,144.5457,69.5876,30.4124
980,603028,赛福天,2.3301,1.6399,89.4897,1279.0022,69.5535,30.4465
981,002347,泰尔重工,2.2708,1.5219999999999998,23.6826,506.3595,69.5427,30.4573
982,300108,双龙股份,3.7641,2.5799,57.0325,995.8739999999999,69.5047,30.4953
983,002044,美年健康,1.2658,1.2403,39.0028,-43.8259,69.4989,30.5011
984,600688,上海石化,1.3282,0.8451,46.4306,204336.2078,69.4847,30.5153
985,300136,信维通信,2.0482,1.8208,62.7967,-42998.3892,69.4827,30.5173
986,300013,新宁物流,1.7714,1.5109,38.2123,378.2373,69.4598,30.5402
987,600975,新五丰,3.3167,2.1522,189.6337,3774.2423,69.4396,30.5604
988,300073,当升科技,2.2013,1.5619999999999998,27.1743,3275.0036,69.4323,30.5677
989,600630,龙头股份,2.6307,1.4525,32.9347,789.6172,69.4307,30.5693
990,600355,精伦电子,2.3122,1.6725,35.5658,800.8849,69.4253,30.5747
991,600761,安徽合力,2.2242,1.7123,32.5678,-9015.6401,69.4191,30.5809
992,601000,唐山港,1.0999,0.9520000000000001,47.6043,1868.5005,69.3603,30.6397
993,300233,金城医药,1.7793,1.5086,74.4716,5657.5604,69.3543,30.6457
994,300009,安科生物,1.158,1.0261,37.3164,80511.3387,69.3139,30.6861
995,300533,冰川网络,3.1511,3.1511,307.6135,-804.7651,69.3013,30.6987
996,600864,哈投股份,1.3162,1.1764,88.5729,3220.6318,69.2878,30.7122
997,603600,永艺股份,2.151,1.7291,77.6529,-1443.9194,69.2826,30.7174
998,601018,宁波港,0.7869,0.7688,21.9311,1359.5346,69.2575,30.7425
999,600959,江苏有线,1.1973,1.1414,98.8387,3318.1792,69.203,30.797
1000,002242,九阳股份,2.0219,1.7238,54.8416,-11394.0015,69.1755,30.8245
1001,002056,横店东磁,3.261,2.8561,68.6399,2943.2092,69.1214,30.8786
1002,600305,恒顺醋业,1.0931,0.5712,30.9382,2433.7226,69.1032,30.8968
1003,603958,哈森股份,2.83,1.5031,114.6873,1075.4519,69.0892,30.9108
1004,000553,沙隆达A,2.1874,1.811,88.3941,685.8658,69.0779,30.9221
1005,002474,榕基软件,2.6187,1.5725,67.7118,775.8380000000001,69.0579,30.9421
1006,002638,勤上光电,4.8473,4.3158,247.8051,-4867.9061,69.043,30.957
1007,002399,海普瑞,3.3685,3.013,242.295,-888.1959,68.9442,31.0558
1008,300157,恒泰艾普,1.9663,1.8385,67.1802,199.5225,68.9218,31.0782
1009,603726,朗迪集团,2.36,1.7601,30.6775,4440.0601,68.9147,31.0853
1010,002138,顺络电子,1.1265,0.8653,22.1018,1352.1073,68.9106,31.0894
1011,300129,泰胜风能,2.1719999999999997,1.4494,15.8852,6232.4844,68.8926,31.1074
1012,002737,葵花药业,2.576,1.8128,77.3478,8856.4206,68.8851,31.1149
