,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
713,601000,唐山港,0.12,0.0,,2.61,,27516.2,12.1,,04-29
714,601607,上海医药,0.33,21.31,,2.93,,88940.69,21.29,,04-29
715,600250,南纺股份,-0.08,-68.0,,-6.58,,-2092.32,-67.78,,04-29
716,000839,中信国安,0.06,20.39,,1.32,,8702.55,20.38,,04-29
717,600856,中天能源,0.08,-16.14,,2.55,,4814.86,53.65,,04-29
718,002309,中利科技,0.02,-122.22,,0.24,,1111.75,-121.11,,04-29
719,000908,景峰医药,0.05,-8.2,,1.85,,4035.01,-3.29,,04-29
720,002221,东华能源,0.1,233.33,,2.15,,7015.62,237.88,,04-29
721,002627,宜昌交运,0.09,-17.12,,1.36,,1259.78,-17.15,,04-29
722,002179,中航光电,0.28,52.66,,4.76,,16572.94,98.42,,04-29
723,002141,蓉胜超微,0.0,-123.67,,0.23,,72.05,-123.5,,04-29
724,000681,视觉中国,0.04,28.32,,1.23,,2571.24,34.21,,04-29
725,000678,襄阳轴承,-0.02,66.67,,-0.65,,-639.89,61.24,,04-29
726,600428,中远航运,0.0,-99.67,,0.01,,91.84,-99.64,,04-29
727,600037,歌华有线,0.13,31.29,,1.59,,18458.2,71.63,,04-29
728,600540,新赛股份,-0.01,-33.96,,-0.6,,-658.35,-14.4,,04-29
729,600511,国药股份,0.26,12.55,,3.97,,12278.32,12.56,,04-29
730,601989,中国重工,0.01,-42.86,,,,21131.63,-45.17,,04-29
731,601801,皖新传媒,0.27,12.5,,4.19,,24514.08,10.42,,04-29
732,600078,澄星股份,0.02,48.25,,0.62,,1116.82,47.27,,04-29
733,000585,东北电气,-0.01,76.67,,-1.59,,-466.46,75.5,,04-29
734,600107,美尔雅,-0.01,-7.69,,-0.85,,-447.49,-1.47,,04-29
735,300343,联创互联,0.11,1620.97,,0.79,,1335.01,2610.68,,04-29
736,002765,蓝黛传动,0.13,0.0,,2.77,,2792.98,40.79,,04-29
737,000816,智慧农业,0.01,-45.38,,0.3,,1009.2,-45.39,,04-29
738,601519,大智慧,-0.09,-600.0,,-6.66,,-16798.3,-590.89,,04-29
739,600717,天津港,0.17,6.25,,1.94,,28384.06,4.94,,04-29
740,600744,华银电力,0.01,-93.75,,0.52,,2025.22,-82.61,,04-29
741,002475,立讯精密,0.16,-11.11,,3.54,,19926.16,30.6,,04-29
742,000540,中天城投,0.21,35.99,,7.6,,99680.61,47.9,,04-29
743,600188,兖州煤业,0.05,40.9,,0.62,,24749.9,13.61,,04-29
744,300496,中科创达,0.33,-33.92,,3.31,,3269.19,-11.88,,04-29
745,600985,雷鸣科化,0.06,-40.0,,1.32,,1470.79,-15.7,,04-29
746,600230,*ST沧大,-0.22,-50.17,,-5.79,,-6369.41,-50.17,,04-29
747,603688,石英股份,0.06,-31.87,,1.12,,1281.27,-31.93,,04-29
748,002606,大连电瓷,0.11,-320.0,,2.87,,2181.94,-302.89,,04-29
749,002203,海亮股份,0.08,7.26,,3.44,,13334.9,15.76,,04-29
750,600212,*ST江泉,0.03,-201.96,,1.97,,1332.59,-202.29,,04-29
751,600307,酒钢宏兴,-0.04,-27.18,,-2.98,,-26675.34,-27.2,,04-29
752,600810,神马股份,0.02,100.0,,0.45,,1094.52,97.47,,04-29
753,603988,中电电机,0.14,-22.39,,1.81,,1114.01,-22.82,,04-29
754,600784,鲁银投资,0.13,-1000.0,,4.87,,7159.87,-1002.8,,04-29
755,600359,新农开发,-0.04,-300.0,,-2.1,,-1699.81,-314.18,,04-29
756,600035,楚天高速,0.09,-50.0,,3.28,,13648.11,-36.96,,04-29
757,603601,再升科技,0.12,144.24,,5.2,,1807.94,470.85,,04-29
758,600235,民丰特纸,0.01,-125.0,,0.0,,251.86,-125.8,,04-29
759,002209,达意隆,0.01,-71.13,,0.16,,109.15,-71.18,,04-29
760,600418,江淮汽车,0.19,11.76,,3.27,,27969.04,30.02,,04-29
761,000078,海王生物,0.05,43.09,,2.16,,3935.15,42.85,,04-29
762,000612,焦作万方,-0.03,-208.7,,-0.6,,-2934.26,-206.82,,04-29
763,002650,加加食品,0.05,-60.0,,2.94,,5497.86,3.7,,04-29
764,300433,蓝思科技,0.25,-63.42,,1.57,,16503.24,-59.32,,04-29
765,600643,爱建集团,0.08,-31.62,,1.99,,11527.35,-10.65,,04-29
766,600522,中天科技,0.3,91.38,,3.04,,31535.55,131.66,,04-29
767,002750,龙津药业,0.08,-72.83,,2.64,,1600.96,8.88,,04-29
768,000039,中集集团,0.13,-30.63,,1.44,,41044.4,-17.49,,04-29
769,002665,首航节能,0.02,-33.33,,0.42,,1162.13,52.29,,04-29
770,600550,保变电气,0.01,-93.33,,4.29,,1317.63,-94.12,,04-29
771,600581,*ST八钢,-0.58,5.45,,,,-44740.91,6.3,,04-29
772,600420,现代制药,0.13,-27.81,,2.82,,3794.47,-27.82,,04-29
773,002399,海普瑞,0.25,8.7,,2.27,,19587.85,5.7,,04-29
774,600642,申能股份,0.13,-15.23,,2.43,,58235.15,-15.24,,04-29
775,002590,万安科技,0.05,-37.5,,2.04,,2236.62,39.2,,04-29
776,002558,世纪游轮,-0.26,-25.71,,-3.02,,-1722.75,-23.9,,04-29
777,000861,海印股份,0.02,-50.0,,1.22,,3437.84,-25.39,,04-29
778,002213,特尔佳,0.02,100.0,,0.91,,318.46,23.58,,04-29
779,002521,齐峰新材,0.04,-73.33,,0.56,,1883.43,-70.15,,04-29
780,000801,四川九洲,0.03,29.79,,0.7,,1562.22,44.58,,04-29
781,600166,福田汽车,0.02,-42.11,,0.4,,7428.71,-40.79,,04-29
782,600200,江苏吴中,-0.01,55.56,,-0.62,,-949.76,74.3,,04-29
783,002343,慈文传媒,0.07,0.57,,1.83,,2050.18,48.72,,04-29
784,002567,唐人神,0.05,30.54,,0.99,,2380.67,52.13,,04-29
785,600893,中航动力,-0.05,150.0,,-0.68,,-10156.81,146.14,,04-29
786,002052,同洲电子,-0.01,-433.33,,-0.62,,-908.71,-547.52,,04-29
787,600917,重庆燃气,0.06,20.0,,2.69,,9491.65,13.14,,04-29
788,600824,益民集团,0.04,-31.25,,2.37,,4685.38,-16.92,,04-29
789,300016,北陆药业,0.06,-4.12,,2.28,,2051.41,0.41,,04-29
790,002260,德奥通航,-0.01,-83.01,,-0.7,,-229.43,-83.09,,04-29
791,600091,ST明科,-0.04,-50.0,,-2.2,,-1905.27,-29.15,,04-29
792,600297,广汇汽车,0.13,1174.29,,3.44,,73601.81,19837.91,,04-29
793,002152,广电运通,0.17,-10.53,,3.89,,17885.97,4.97,,04-29
794,000671,阳光城,0.03,-78.57,,1.03,,12433.51,-30.88,,04-29
795,002642,荣之联,0.01,-29.88,,0.13,,481.93,-26.57,,04-29
796,002127,南极电商,0.02,100.0,,1.31,,1631.28,299.72,,04-29
797,600135,乐凯胶片,0.04,1106.25,,0.89,,1440.58,1229.91,,04-29
798,000016,深康佳A,0.0,-45.31,,0.3,,842.95,8.73,,04-29
799,600031,三一重工,0.01,192.68,,0.38,,9016.3,185.54,,04-29
800,600654,中安消,0.04,300.0,,1.89,,5546.07,223.22,,04-29
801,000895,双汇发展,0.33,-22.23,,6.19,,107414.14,16.65,,04-29
802,002763,汇洁股份,0.34,-33.33,,4.72,,7271.54,-12.81,,04-29
803,002510,天汽模,0.05,25.0,,1.1,,1978.28,10.83,,04-29
804,000623,吉林敖东,0.41,-37.88,,2.09,,36341.02,-38.07,,04-29
805,600149,廊坊发展,-0.03,841.67,,-6.35,,-1288.35,839.89,,04-29
806,600466,蓝光发展,-0.05,-16.97,,-1.09,,-9614.8,-5.52,,04-29
807,600738,兰州民百,0.07,-21.69,3.27,2.0,-0.27,2388.15,-21.61,,04-29
808,000550,江铃汽车,0.48,-28.36,,3.39,,41356.41,-27.96,,04-29
809,601101,昊华能源,-0.08,-500.0,,-1.55,,-10117.65,-629.59,,04-29
810,600175,美都能源,-0.04,-485.0,,-2.12,,-9438.28,-371.66,,04-29
811,601001,大同煤业,0.26,-244.44,,8.62,,43848.32,-247.06,,04-29
812,600995,文山电力,0.18,-10.0,,5.64,,8509.66,-12.64,,04-29
813,600221,海南航空,0.12,56.48,,4.07,,144105.7,56.46,,04-29
814,002722,金轮股份,0.14,100.0,,1.89,,2241.12,155.11,,04-29
815,601288,农业银行,0.16,-5.88,3.64,4.68,0.59,5468800.0,1.06,,04-29
816,000603,盛达矿业,0.04,-33.33,,2.11,,2041.49,-35.56,,04-29
817,600819,耀皮玻璃,0.01,-110.0,,0.16,,448.35,-110.57,,04-29
818,002280,联络互动,0.05,-76.19,,2.24,,9727.17,62.78,,04-29
819,600755,厦门国贸,0.23,187.5,,4.52,,37744.99,194.42,,04-29
820,002546,新联电子,0.04,-65.0,,1.64,,2453.78,0.47,,04-29
821,600795,国电电力,0.09,4.65,,3.66,,181784.89,7.37,,04-29
822,600381,ST春天,0.03,7.12,,1.27,,2277.74,50.74,,04-29
823,002393,力生制药,0.23,-11.54,,1.43,,4268.94,-9.01,,04-29
824,600764,中电广通,0.02,-34.38,,1.43,,696.33,-34.05,,04-29
825,002189,利达光电,-0.0,-80.0,,-0.05,,-27.38,-70.19,,04-29
826,600369,西南证券,0.06,-82.35,,1.8,,34381.95,-64.38,,04-29
827,600539,ST狮头,-0.03,316.67,,-1.22,,-573.59,323.98,,04-29
828,600187,国中水务,-0.01,-169.31,,-0.4,,-1018.93,-169.22,,04-29
829,601388,怡球资源,-0.03,-175.0,,-0.73,,-1543.58,-176.91,,04-29
830,600351,亚宝药业,0.09,-10.0,,2.57,,6972.85,1.78,,04-29
831,600012,皖通高速,0.15,13.89,,3.08,,25421.39,13.85,,04-29
832,000927,一汽夏利,-0.1,-35.11,,-11.49,,-16688.55,-35.11,,04-29
833,601777,力帆股份,0.09,-7.12,,1.62,,11126.58,-5.63,,04-29
834,000420,吉林化纤,0.0,-106.53,,0.26,,256.24,-106.49,,04-29
835,600685,中船防务,0.0,-100.45,,0.01,,103.6,-100.51,,04-29
836,600715,文投控股,0.22,-650.0,,4.46,,18018.23,-2226.94,,04-29
837,000563,陕国投A,0.05,-24.39,,1.91,,14475.85,92.43,,04-29
838,600155,宝硕股份,-0.02,-60.0,,-2.96,,-1032.5,-58.67,,04-29
839,601018,宁波港,0.05,-16.67,2.56,2.03,0.03,65822.7,-13.96,,04-29
840,002141,蓉胜超微,0.0,-123.67,,0.23,,72.05,-123.5,,04-29
841,000681,视觉中国,0.04,28.32,,1.23,,2571.24,34.21,,04-29
842,000678,襄阳轴承,-0.02,66.67,,-0.65,,-639.89,61.24,,04-29
843,600428,中远航运,0.0,-99.67,,0.01,,91.84,-99.64,,04-29
844,600037,歌华有线,0.13,31.29,,1.59,,18458.2,71.63,,04-29
845,600540,新赛股份,-0.01,-33.96,,-0.6,,-658.35,-14.4,,04-29
846,600511,国药股份,0.26,12.55,,3.97,,12278.32,12.56,,04-29
847,601989,中国重工,0.01,-42.86,,,,21131.63,-45.17,,04-29
848,601801,皖新传媒,0.27,12.5,,4.19,,24514.08,10.42,,04-29
849,600078,澄星股份,0.02,48.25,,0.62,,1116.82,47.27,,04-29
850,000585,东北电气,-0.01,76.67,,-1.59,,-466.46,75.5,,04-29
851,600107,美尔雅,-0.01,-7.69,,-0.85,,-447.49,-1.47,,04-29
852,300343,联创互联,0.11,1620.97,,0.79,,1335.01,2610.68,,04-29
853,002765,蓝黛传动,0.13,0.0,,2.77,,2792.98,40.79,,04-29
854,000816,智慧农业,0.01,-45.38,,0.3,,1009.2,-45.39,,04-29
855,601519,大智慧,-0.09,-600.0,,-6.66,,-16798.3,-590.89,,04-29
856,600717,天津港,0.17,6.25,,1.94,,28384.06,4.94,,04-29
857,600744,华银电力,0.01,-93.75,,0.52,,2025.22,-82.61,,04-29
858,002475,立讯精密,0.16,-11.11,,3.54,,19926.16,30.6,,04-29
859,000540,中天城投,0.21,35.99,,7.6,,99680.61,47.9,,04-29
860,600188,兖州煤业,0.05,40.9,,0.62,,24749.9,13.61,,04-29
861,601607,上海医药,0.33,21.31,,2.93,,88940.69,21.29,,04-29
862,600250,南纺股份,-0.08,-68.0,,-6.58,,-2092.32,-67.78,,04-29
863,002203,海亮股份,0.08,7.26,,3.44,,13334.9,15.76,,04-29
864,600212,*ST江泉,0.03,-201.96,,1.97,,1332.59,-202.29,,04-29
865,600307,酒钢宏兴,-0.04,-27.18,,-2.98,,-26675.34,-27.2,,04-29
866,600810,神马股份,0.02,100.0,,0.45,,1094.52,97.47,,04-29
867,603988,中电电机,0.14,-22.39,,1.81,,1114.01,-22.82,,04-29
868,600784,鲁银投资,0.13,-1000.0,,4.87,,7159.87,-1002.8,,04-29
869,600359,新农开发,-0.04,-300.0,,-2.1,,-1699.81,-314.18,,04-29
870,600035,楚天高速,0.09,-50.0,,3.28,,13648.11,-36.96,,04-29
871,603601,再升科技,0.12,144.24,,5.2,,1807.94,470.85,,04-29
872,600235,民丰特纸,0.01,-125.0,,0.0,,251.86,-125.8,,04-29
873,002209,达意隆,0.01,-71.13,,0.16,,109.15,-71.18,,04-29
874,600418,江淮汽车,0.19,11.76,,3.27,,27969.04,30.02,,04-29
875,000078,海王生物,0.05,43.09,,2.16,,3935.15,42.85,,04-29
876,000612,焦作万方,-0.03,-208.7,,-0.6,,-2934.26,-206.82,,04-29
877,002650,加加食品,0.05,-60.0,,2.94,,5497.86,3.7,,04-29
878,300433,蓝思科技,0.25,-63.42,,1.57,,16503.24,-59.32,,04-29
879,600643,爱建集团,0.08,-31.62,,1.99,,11527.35,-10.65,,04-29
880,600522,中天科技,0.3,91.38,,3.04,,31535.55,131.66,,04-29
881,002750,龙津药业,0.08,-72.83,,2.64,,1600.96,8.88,,04-29
882,000039,中集集团,0.13,-30.63,,1.44,,41044.4,-17.49,,04-29
883,002665,首航节能,0.02,-33.33,,0.42,,1162.13,52.29,,04-29
884,600550,保变电气,0.01,-93.33,,4.29,,1317.63,-94.12,,04-29
885,600581,*ST八钢,-0.58,5.45,,,,-44740.91,6.3,,04-29
886,600420,现代制药,0.13,-27.81,,2.82,,3794.47,-27.82,,04-29
887,002399,海普瑞,0.25,8.7,,2.27,,19587.85,5.7,,04-29
888,600642,申能股份,0.13,-15.23,,2.43,,58235.15,-15.24,,04-29
889,002590,万安科技,0.05,-37.5,,2.04,,2236.62,39.2,,04-29
890,002558,世纪游轮,-0.26,-25.71,,-3.02,,-1722.75,-23.9,,04-29
891,000861,海印股份,0.02,-50.0,,1.22,,3437.84,-25.39,,04-29
892,002213,特尔佳,0.02,100.0,,0.91,,318.46,23.58,,04-29
893,002521,齐峰新材,0.04,-73.33,,0.56,,1883.43,-70.15,,04-29
894,000801,四川九洲,0.03,29.79,,0.7,,1562.22,44.58,,04-29
895,600166,福田汽车,0.02,-42.11,,0.4,,7428.71,-40.79,,04-29
896,600200,江苏吴中,-0.01,55.56,,-0.62,,-949.76,74.3,,04-29
897,300496,中科创达,0.33,-33.92,,3.31,,3269.19,-11.88,,04-29
898,600985,雷鸣科化,0.06,-40.0,,1.32,,1470.79,-15.7,,04-29
899,600230,*ST沧大,-0.22,-50.17,,-5.79,,-6369.41,-50.17,,04-29
900,000540,中天城投,0.21,35.99,,7.6,,99680.61,47.9,,04-29
901,600188,兖州煤业,0.05,40.9,,0.62,,24749.9,13.61,,04-29
902,601607,上海医药,0.33,21.31,,2.93,,88940.69,21.29,,04-29
903,600250,南纺股份,-0.08,-68.0,,-6.58,,-2092.32,-67.78,,04-29
904,002203,海亮股份,0.08,7.26,,3.44,,13334.9,15.76,,04-29
905,600212,*ST江泉,0.03,-201.96,,1.97,,1332.59,-202.29,,04-29
906,600307,酒钢宏兴,-0.04,-27.18,,-2.98,,-26675.34,-27.2,,04-29
907,600810,神马股份,0.02,100.0,,0.45,,1094.52,97.47,,04-29
908,603988,中电电机,0.14,-22.39,,1.81,,1114.01,-22.82,,04-29
909,600784,鲁银投资,0.13,-1000.0,,4.87,,7159.87,-1002.8,,04-29
910,600359,新农开发,-0.04,-300.0,,-2.1,,-1699.81,-314.18,,04-29
911,600035,楚天高速,0.09,-50.0,,3.28,,13648.11,-36.96,,04-29
912,603601,再升科技,0.12,144.24,,5.2,,1807.94,470.85,,04-29
913,600235,民丰特纸,0.01,-125.0,,0.0,,251.86,-125.8,,04-29
914,002209,达意隆,0.01,-71.13,,0.16,,109.15,-71.18,,04-29
915,600418,江淮汽车,0.19,11.76,,3.27,,27969.04,30.02,,04-29
916,000078,海王生物,0.05,43.09,,2.16,,3935.15,42.85,,04-29
917,000612,焦作万方,-0.03,-208.7,,-0.6,,-2934.26,-206.82,,04-29
918,002650,加加食品,0.05,-60.0,,2.94,,5497.86,3.7,,04-29
919,300433,蓝思科技,0.25,-63.42,,1.57,,16503.24,-59.32,,04-29
920,600643,爱建集团,0.08,-31.62,,1.99,,11527.35,-10.65,,04-29
921,600522,中天科技,0.3,91.38,,3.04,,31535.55,131.66,,04-29
922,002750,龙津药业,0.08,-72.83,,2.64,,1600.96,8.88,,04-29
923,000039,中集集团,0.13,-30.63,,1.44,,41044.4,-17.49,,04-29
924,002665,首航节能,0.02,-33.33,,0.42,,1162.13,52.29,,04-29
925,600550,保变电气,0.01,-93.33,,4.29,,1317.63,-94.12,,04-29
926,600581,*ST八钢,-0.58,5.45,,,,-44740.91,6.3,,04-29
927,600420,现代制药,0.13,-27.81,,2.82,,3794.47,-27.82,,04-29
928,002399,海普瑞,0.25,8.7,,2.27,,19587.85,5.7,,04-29
929,600642,申能股份,0.13,-15.23,,2.43,,58235.15,-15.24,,04-29
930,002590,万安科技,0.05,-37.5,,2.04,,2236.62,39.2,,04-29
931,002558,世纪游轮,-0.26,-25.71,,-3.02,,-1722.75,-23.9,,04-29
932,000861,海印股份,0.02,-50.0,,1.22,,3437.84,-25.39,,04-29
933,002213,特尔佳,0.02,100.0,,0.91,,318.46,23.58,,04-29
934,002521,齐峰新材,0.04,-73.33,,0.56,,1883.43,-70.15,,04-29
935,000801,四川九洲,0.03,29.79,,0.7,,1562.22,44.58,,04-29
936,600166,福田汽车,0.02,-42.11,,0.4,,7428.71,-40.79,,04-29
937,600200,江苏吴中,-0.01,55.56,,-0.62,,-949.76,74.3,,04-29
938,300496,中科创达,0.33,-33.92,,3.31,,3269.19,-11.88,,04-29
939,600985,雷鸣科化,0.06,-40.0,,1.32,,1470.79,-15.7,,04-29
940,600230,*ST沧大,-0.22,-50.17,,-5.79,,-6369.41,-50.17,,04-29
941,603688,石英股份,0.06,-31.87,,1.12,,1281.27,-31.93,,04-29
942,002606,大连电瓷,0.11,-320.0,,2.87,,2181.94,-302.89,,04-29
943,002052,同洲电子,-0.01,-433.33,,-0.62,,-908.71,-547.52,,04-29
944,600917,重庆燃气,0.06,20.0,,2.69,,9491.65,13.14,,04-29
945,600824,益民集团,0.04,-31.25,,2.37,,4685.38,-16.92,,04-29
946,300016,北陆药业,0.06,-4.12,,2.28,,2051.41,0.41,,04-29
947,002260,德奥通航,-0.01,-83.01,,-0.7,,-229.43,-83.09,,04-29
948,600091,ST明科,-0.04,-50.0,,-2.2,,-1905.27,-29.15,,04-29
949,600297,广汇汽车,0.13,1174.29,,3.44,,73601.81,19837.91,,04-29
950,002152,广电运通,0.17,-10.53,,3.89,,17885.97,4.97,,04-29
951,000671,阳光城,0.03,-78.57,,1.03,,12433.51,-30.88,,04-29
952,002642,荣之联,0.01,-29.88,,0.13,,481.93,-26.57,,04-29
953,002127,南极电商,0.02,100.0,,1.31,,1631.28,299.72,,04-29
954,600135,乐凯胶片,0.04,1106.25,,0.89,,1440.58,1229.91,,04-29
955,000016,深康佳A,0.0,-45.31,,0.3,,842.95,8.73,,04-29
956,600031,三一重工,0.01,192.68,,0.38,,9016.3,185.54,,04-29
957,600654,中安消,0.04,300.0,,1.89,,5546.07,223.22,,04-29
958,000895,双汇发展,0.33,-22.23,,6.19,,107414.14,16.65,,04-29
959,002763,汇洁股份,0.34,-33.33,,4.72,,7271.54,-12.81,,04-29
960,002212,南洋股份,0.02,0.0,,0.69,,1241.73,28.58,,04-29
961,002337,赛象科技,-0.01,-150.0,,-0.74,,-890.7,-190.54,,04-29
962,600827,百联股份,0.24,-46.67,,2.67,,40618.24,-47.33,,04-29
963,600306,*ST商城,-0.19,11.76,,,,-3399.59,9.85,,04-29
964,000985,大庆华科,0.01,100.0,,1.5,,74.58,84.69,,04-29
965,002599,盛通股份,0.01,35.0,,0.28,,182.39,114.19,,04-29
966,603166,福达股份,0.02,43.75,,0.55,,1117.38,61.27,,04-29
967,002271,东方雨虹,0.07,-46.15,,1.4,,5593.26,26.59,,04-29
968,600758,红阳能源,0.02,-66.67,,0.43,,2349.84,83.68,,04-29
969,603518,维格娜丝,0.15,-46.43,,1.62,,2249.88,-45.05,,04-29
970,600022,山东钢铁,-0.04,33.9,,-2.02,,-33291.76,75.25,,04-29
971,600747,大连控股,-0.01,-30.77,,-0.64,,-1350.84,-31.43,,04-29
972,603600,永艺股份,0.28,16.67,,5.01,,2836.81,30.27,,04-29
973,000158,常山股份,-0.02,-63.16,,-0.5,,-2697.97,-33.66,,04-29
974,603799,华友钴业,-0.07,-318.75,,-1.47,,-3490.59,-316.51,,04-29
975,000998,隆平高科,0.13,-9.4,,3.5,,15655.66,6.3,,04-29
976,002634,棒杰股份,0.09,28.57,,1.83,,1199.84,35.22,,04-29
977,600634,中技控股,0.0,-92.86,,0.03,,81.25,-89.63,,04-29
978,600491,龙元建设,0.05,37.88,,1.53,,6887.36,83.54,,04-29
979,600073,上海梅林,0.14,185.42,,4.23,,12818.7,184.48,,04-29
980,002086,东方海洋,0.01,-9.38,,0.07,,199.8,27.54,,04-29
981,002059,云南旅游,-0.02,108.75,,-0.73,,-1223.98,317.67,,04-29
982,000862,银星能源,-0.15,1362.0,,-5.16,,-7918.88,1361.98,,04-29
983,600580,卧龙电气,0.06,-34.35,,1.44,,7120.77,-27.31,,04-29
984,600613,神奇制药,0.07,-36.36,,1.69,,3774.97,-19.81,,04-29
985,002591,恒大高新,0.02,-19.9,,0.57,,399.61,-20.28,,04-29
986,000912,泸天化,-0.07,-4.11,,-5.36,,-3890.34,-9.42,,04-29
987,601866,中海集运,-0.07,-445.54,,-4.6,,-85947.52,-445.17,,04-29
988,600085,同仁堂,0.19,4.92,,3.63,,26292.71,9.67,,04-29
989,600217,秦岭水泥,0.0,-100.22,,0.03,,22.79,-100.39,,04-29
990,601985,中国核电,0.07,-29.35,,2.65,,100975.72,-6.19,,04-29
991,601038,一拖股份,0.09,1.98,,1.96,,9248.54,1.96,,04-29
992,600693,东百集团,0.05,-57.81,,1.24,,2267.83,-44.78,,04-29
993,600133,东湖高新,0.02,49.61,,0.7,,1206.68,49.99,,04-29
994,600725,*ST云维,-0.24,-27.13,,,,-14741.71,-26.97,,04-29
995,002497,雅化集团,0.02,-45.5,,0.94,,2090.12,6.46,,04-29
996,000536,华映科技,0.08,99.23,,2.09,,6086.25,99.11,,04-29
997,601919,中国远洋,-0.44,340.0,,-17.14,,-448379.01,335.7,,04-29
998,000403,ST生化,0.06,20.0,,3.23,,1767.3,28.03,,04-29
999,002406,远东传动,0.05,-50.0,,1.34,,2951.34,4.13,,04-29
1000,600876,洛阳玻璃,0.0,-101.25,,0.1,,43.71,-101.36,,04-29
1001,600288,大恒科技,-0.05,363.11,,-1.41,,-2085.27,365.35,,04-28
1002,603609,禾丰牧业,0.08,-11.11,,2.51,,6831.3,40.16,,04-28
1003,000893,东凌国际,0.0,-104.14,,0.05,,221.99,-107.6,,04-28
1004,600332,白云山,0.32,12.01,6.86,4.73,0.58,40931.86,12.1,,04-28
1005,002453,天马精化,0.01,-50.0,,0.47,,567.65,-46.71,,04-28
1006,603788,宁波高发,0.28,33.33,,5.16,,3869.97,43.89,,04-28
1007,002197,证通电子,0.01,0.0,,0.3,,365.8,6.54,,04-28
1008,000153,丰原药业,0.02,8.33,,0.57,,650.07,8.69,,04-28
1009,002630,华西能源,0.05,-40.55,,1.27,,3502.3,18.83,,04-28
1010,600433,冠豪高新,0.01,0.0,,0.45,,1103.43,3.84,,04-28
1011,000088,盐田港,0.04,4.17,,1.35,,7492.82,0.45,,04-28
1012,000916,华北高速,0.05,-21.11,,1.22,,5422.69,-21.36,,04-28
1013,000065,北方国际,0.12,33.33,,1.62,,3172.78,45.27,,04-28
1014,600090,同济堂,0.06,75.76,,4.62,,2152.25,76.23,,04-28
1015,601929,吉视传媒,0.03,-63.56,,1.72,,10458.08,-22.71,,04-28
1016,002022,科华生物,0.11,6.13,,3.28,,5587.38,10.53,,04-28
1017,600562,国睿科技,0.05,0.0,,2.27,,2351.53,70.22,,04-28
1018,600255,鑫科材料,-0.02,33.33,,-1.24,,-3958.66,65.04,,04-28
1019,600468,百利电气,0.02,-9.22,,0.74,,1008.41,2.02,,04-28
1020,601616,广电电气,-0.02,-500.0,,-0.57,,-1420.04,-504.93,,04-28
1021,600884,杉杉股份,0.09,-89.14,,0.66,,4145.39,-87.26,,04-28
1022,600280,中央商场,0.04,-77.3,,2.52,,4206.29,-54.99,,04-28
1023,600387,海越股份,-0.11,-2600.0,,-3.75,,-4434.43,-2723.16,,04-28
1024,600456,宝钛股份,-0.12,151.3,,-1.47,,-4975.44,151.51,,04-28
1025,002396,星网锐捷,-0.02,-36.49,,-0.39,,-1011.41,-2.75,,04-28
1026,000782,美达股份,0.02,-71.43,,0.64,,810.34,-78.54,,04-28
1027,002110,三钢闽光,0.08,-124.7,,2.59,,4318.75,-124.59,,04-28
1028,600614,鼎立股份,0.03,-54.84,,1.08,,4906.16,5.43,,04-28
1029,600549,厦门钨业,0.02,-36.54,,0.31,,2068.27,-17.49,,04-28
1030,002053,云南能投,0.15,123.08,,2.11,,4049.26,234.26,,04-28
1031,600019,宝钢股份,0.09,0.0,,1.35,,152852.57,-1.2,,04-28
1032,600062,华润双鹤,0.25,-12.99,,2.94,,18239.58,10.26,,04-28
1033,603598,引力传媒,0.09,-18.18,,2.19,,1231.96,7.33,,04-28
1034,002220,天宝股份,0.04,0.0,,0.94,,2170.22,15.21,,04-28
1035,000803,金宇车城,-0.06,500.0,,-6.78,,-772.36,413.62,,04-28
1036,000652,泰达股份,0.0,-30.43,,0.08,,238.62,-30.1,,04-28
1037,600800,天津磁卡,-0.02,-33.33,,-15.87,,-1307.56,-20.19,,04-28
1038,000534,万泽股份,-0.05,-287.2,,-2.05,,-2659.19,-285.55,,04-28
1039,002435,长江润发,0.03,0.0,,0.66,,581.07,7.17,,04-28
1040,002397,梦洁股份,0.05,-52.0,,2.3,,3253.21,1.81,,04-28
1041,600986,科达股份,0.01,0.0,,0.3,,1166.01,424.99,,04-28
1042,002448,中原内配,0.1,-56.82,,2.73,,5611.38,9.16,,04-28
1043,601222,林洋能源,0.27,22.73,,2.21,,11138.8,40.09,,04-28
1044,601218,吉鑫科技,0.03,81.13,,1.16,,2855.55,81.22,,04-28
1045,002078,太阳纸业,0.06,50.0,,2.01,,14185.84,24.49,,04-28
1046,600288,大恒科技,-0.05,363.11,,-1.41,,-2085.27,365.35,,04-28
1047,603609,禾丰牧业,0.08,-11.11,,2.51,,6831.3,40.16,,04-28
1048,000893,东凌国际,0.0,-104.14,,0.05,,221.99,-107.6,,04-28
1049,600332,白云山,0.32,12.01,6.86,4.73,0.58,40931.86,12.1,,04-28
1050,002453,天马精化,0.01,-50.0,,0.47,,567.65,-46.71,,04-28
1051,603788,宁波高发,0.28,33.33,,5.16,,3869.97,43.89,,04-28
1052,002197,证通电子,0.01,0.0,,0.3,,365.8,6.54,,04-28
1053,000153,丰原药业,0.02,8.33,,0.57,,650.07,8.69,,04-28
1054,002630,华西能源,0.05,-40.55,,1.27,,3502.3,18.83,,04-28
