,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
748,002512,达华智能,1.489,1.2218,49.9485,2224.7012,72.5723,27.4277
749,002492,恒基达鑫,1.094,1.0894,86.3304,1286.7579,72.5583,27.4417
750,300203,聚光科技,3.2445,2.5094,73.8713,-2766.7848,72.5511,27.4489
751,002686,亿利达,2.1055,1.65,65.8544,2992.3152,72.5388,27.4612
752,300474,景嘉微,4.7767,3.8325,104.5093,3261.8388,72.5248,27.4752
753,002031,巨轮智能,2.6753,2.0929,116.6349,367.6297,72.4995,27.5005
754,000859,国风塑业,2.233,1.8854,63.3607,157.6056,72.4759,27.5241
755,002517,恺英网络,1.6907,1.0854,22.8352,-1022.2198,72.4388,27.5612
756,601018,宁波港,0.958,0.9309,28.0002,1539.6583,72.4248,27.5752
757,300217,东方电热,2.6486,2.004,35.8445,-3603.6014,72.4197,27.5803
758,600521,华海药业,1.9687,1.3121,43.9962,1116.7898,72.4183,27.5817
759,000848,承德露露,2.5465,2.1139,181.1397,-4476.5401,72.3817,27.6183
760,000935,四川双马,1.1462,0.9722,44.7605,441.3712,72.2706,27.7294
761,601801,皖新传媒,2.9516,2.6143,152.5014,-984.9836,72.2574,27.7426
762,000929,兰州黄河,2.7604,1.9727,141.1213,-1994.8059,72.2089,27.7911
763,300198,纳川股份,2.0776,1.7998,46.9556,777.9486,72.1789,27.8211
764,601098,中南传媒,3.1545,2.8977,261.478,-618.7568,72.1421,27.8579
765,600891,秋林集团,2.28,2.231,150.2922,-1123.7691,72.1365,27.8635
766,300491,通合科技,3.745,3.1854,115.6587,-23301.1351,72.1004,27.8996
767,000603,盛达矿业,2.3003,2.125,208.6065,-15350.9639,72.0618,27.9382
768,300331,苏大维格,4.4349,3.765,171.7873,7659.5541,72.0612,27.9388
769,600146,商赢环球,0.8833,0.7939,14.0044,344.1933,72.0386,27.9614
770,002296,辉煌科技,4.7861,4.2375,256.1876,-17831.2552,71.9993,28.0007
771,300268,万福生科,1.825,1.7229,119.1496,203.5962,71.9468,28.0532
772,600865,百大集团,4.0234,4.0172,201.7063,4489.9038,71.9248,28.0752
773,300213,佳讯飞鸿,2.7186,2.3237,99.3978,-1739.9029999999998,71.878,28.122
774,300055,万邦达,2.6945,1.8846,105.4045,-952.4298,71.8414,28.1586
775,300172,中电环保,2.7792,2.5618,130.6705,-892.6115,71.8225,28.1775
776,000738,中航动控,3.2471,2.5548,82.2612,1007.3908,71.8071,28.1929
777,002664,信质电机,2.4787,1.9295,65.8195,1817.1732,71.7953,28.2047
778,300311,任子行,3.7281,3.3828,242.4178,-1117.7939,71.7931,28.2069
779,601137,博威合金,2.2031,1.2179,35.3814,433.1249,71.7546,28.2454
780,002661,克明面业,2.1394,1.8569,37.2318,1368.7428,71.7512,28.2488
781,002175,东方网络,2.0941,1.7452,80.6663,559.6914,71.7405,28.2595
782,300319,麦捷科技,2.2275,1.7474,58.5048,-11451.1266,71.7358,28.2642
783,600674,川投能源,0.7725,0.7253,46.0384,1075.3567,71.7048,28.2952
784,300220,金运激光,4.873,2.8827,127.6439,232.44,71.7007,28.2993
785,603456,九洲药业,2.0115,1.1922,36.9637,1008.171,71.6976,28.3024
786,603729,龙韵股份,3.1338,3.1338,82.7381,33843.5615,71.6743,28.3257
787,603023,威帝股份,3.155,2.3761,25.2102,-39258.926,71.6665,28.3335
788,600187,国中水务,1.9072,1.8115,23.6481,592.4717,71.6595,28.3405
789,002485,希努尔,3.2553,2.227,51.9467,-270.1241,71.6199,28.3801
790,002498,汉缆股份,2.742,2.0928,69.8073,967.9543,71.6091,28.3909
791,600197,伊力特,2.7043,1.6828,123.4601,-17834.8876,71.606,28.394
792,600637,东方明珠,2.0772,1.9814,145.5033,-1603.0151,71.5774,28.4226
793,603066,音飞储存,2.9044,2.494,83.6894,42690.6373,71.5598,28.4402
794,300313,天山生物,1.9035,1.379,112.5361,-117.4227,71.5456,28.4544
795,002545,东方铁塔,2.1806,1.5191,27.0268,274.9127,71.4869,28.5131
796,300481,濮阳惠成,1.9637,1.3264,37.801,2105.9484,71.3959,28.6041
797,002809,红墙股份,2.7727,2.536,43.251000000000005,1373.0355,71.3803,28.6197
798,600337,美克家居,2.2175,0.6917,20.8326,1584.0234,71.3293,28.6707
799,600967,北方创业,2.4938,1.9201,123.3718,-602.7275,71.2665,28.7335
800,000713,丰乐种业,1.9883,1.0189,60.4248,548.6777,71.1924,28.8076
801,300429,强力新材,1.7329,1.1916,53.6008,3659.6572,71.1862,28.8138
802,300479,神思电子,2.7143,2.0651,136.3094,-13327.9486,71.1551,28.8449
803,300445,康斯特,1.8194,1.4799,82.7033,1700.0412,71.1466,28.8534
804,300381,溢多利,3.3508,2.7994,81.9293,-1973.9215,71.1447,28.8553
805,300010,立思辰,2.4818,2.0618,74.4231,1119.3015,71.1014,28.8986
806,600159,大龙地产,3.1528,1.3194,56.81,-5674.3182,71.0783,28.9217
807,002618,丹邦科技,3.2888,3.1851,95.2811,739.9631,71.0504,28.9496
808,002339,积成电子,2.9353,2.3937,91.8889,-21494.7958,71.0293,28.9707
809,600552,凯盛科技,2.2124,1.8808,65.9859,1036.2793,71.0235,28.9765
810,002460,赣锋锂业,2.3559,1.6777,77.0265,1601.565,71.006,28.994
811,300051,三五互联,3.0744,3.0667,243.8501,32.3171,71.0047,28.9953
812,000670,*ST盈方,3.1525,1.8780000000000001,107.1535,1144.1862,70.9898,29.0102
813,002715,登云股份,1.9392,1.1956,38.9392,253.2451,70.9617,29.0383
814,000524,岭南控股,1.4333,1.375,113.5296,1376.2476,70.885,29.115
815,002064,华峰氨纶,2.2951,1.8828,63.4882,2113.0267,70.8831,29.1169
816,002318,久立特材,2.0871,1.0046,35.0784,891.5206,70.853,29.147
817,300330,华虹计通,2.8247,2.5011,103.0329,-274.9058,70.8437,29.1563
818,002727,一心堂,2.8033,1.9076,123.4356,9269.9303,70.8063,29.1937
819,300334,津膜科技,2.782,1.6469,56.394,2475.2992,70.7859,29.2141
820,600630,龙头股份,2.6519,1.6568,41.6322,718.6437,70.7668,29.2332
821,002347,泰尔重工,2.3285,1.5848,53.8901,190.4437,70.7378,29.2622
822,300320,海达股份,2.2578,1.8334,34.5164,2671.4055,70.7179,29.2821
823,000729,燕京啤酒,1.1674,0.4165,31.8684,1904.3334,70.6719,29.3281
824,000627,天茂集团,0.6822,0.4391,10.2056,475.2437,70.6542,29.3458
825,002791,坚朗五金,2.4367,1.5797,56.913999999999994,5195.2418,70.6379,29.3621
826,002029,七匹狼,2.642,2.2664,108.3676,-425.0636,70.6375,29.3625
827,000576,广东甘化,2.1382,1.9002,37.2977,162.0568,70.5994,29.4006
828,600987,航民股份,2.5914,2.3884,114.6951,2316.4421,70.5915,29.4085
829,002151,北斗星通,2.6103,2.0009,61.1461,1332.3515,70.4961,29.5039
830,600237,铜峰电子,1.6988,1.3027,60.3041,-191.3856,70.4934,29.5066
831,300516,久之洋,2.7209,1.5959999999999999,108.6461,3784.5941,70.481,29.519
832,600392,盛和资源,3.0248,2.2616,57.2472,1691.3481,70.4582,29.5418
833,603609,禾丰牧业,2.2158,1.0367,55.6123,707.3886,70.4412,29.5588
834,002793,东音股份,2.16,1.3048,42.7406,4504.1428,70.4369,29.5631
835,300404,博济医药,2.5379,2.1198,136.4108,-4350.5281,70.4189,29.5811
836,002324,普利特,2.3883,2.0077,46.5615,1420.5887,70.4189,29.5811
837,000955,欣龙控股,1.5742,1.3,91.0037,133.028,70.4074,29.5926
838,603309,维力医疗,1.666,1.2852,63.9406,2167.6541,70.4035,29.5965
839,600642,申能股份,1.0155,0.9507,71.721,1151.9833,70.3976,29.6024
840,002549,凯美特气,1.6657,1.5928,64.3243,1036.4028,70.3487,29.6513
841,002566,益盛药业,2.9793,1.2556,44.3899,1227.4589,70.3159,29.6841
842,002246,北化股份,2.0429,1.2784,29.5551,5218.1491,70.3036,29.6964
843,000022,深赤湾A,0.7792,0.7595,48.3514,966.3285,70.2959,29.7041
844,300470,日机密封,2.63,2.028,57.1509,9336.8766,70.2906,29.7094
845,000828,东莞控股,1.0232,1.0232,87.2533,1322.3065,70.2797,29.7203
846,300393,中来股份,2.7173,2.3641,107.7818,3226.5813,70.2674,29.7326
847,002644,佛慈制药,4.9901,3.7801,241.703,-496.0182,70.2472,29.7528
848,000018,神州长城,1.6740000000000002,1.6740000000000002,166.8304,-1658.6924,70.2339,29.7661
849,600125,铁龙物流,3.6260000000000003,1.5234,67.6435,1064.0923,70.2111,29.7889
850,300108,双龙股份,3.9939999999999998,2.5361,67.1122,752.4727,70.1151,29.8849
851,600658,电子城,2.7301,1.9725,163.9991,-1362.2248,70.1015,29.8985
852,002711,欧浦智网,2.6996,2.6733,213.2306,843.9599,70.1003,29.8997
853,603222,济民制药,1.9337,1.5088,63.3063,1730.1513,70.0923,29.9077
854,000426,兴业矿业,0.6639,0.3381,11.3261,679.5669,70.0548,29.9452
855,300163,先锋新材,4.3872,2.7462,160.7968,818.8377,70.043,29.957
856,300436,广生堂,2.1424,1.9555,145.9011,-10954.1456,69.9964,30.0036
857,300310,宜通世纪,2.7619,2.2348,82.4877,-1388.5397,69.9786,30.0214
858,300475,聚隆科技,3.4276,3.2308,133.2387,-3613.2594,69.9664,30.0336
859,601311,骆驼股份,3.8468,2.9810000000000003,25.4414,1400.3313,69.9458,30.0542
860,002134,天津普林,1.7246,1.1706,40.4147,330.5118,69.9412,30.0588
861,000547,航天发展,5.5159,4.4808,140.7596,1782.7696,69.9292,30.0708
862,600289,亿阳信通,2.303,2.104,103.3211,1536.1708,69.9264,30.0736
863,601908,京运通,1.68,0.9992,36.7662,736.2004,69.9242,30.0758
864,002415,海康威视,3.1262,2.7512,117.79299999999999,-6246.9198,69.8863,30.1137
865,600960,渤海活塞,2.5,2.043,79.4433,357.4377,69.876,30.124
866,300234,开尔新材,2.6009,1.8336,32.365,14771.4451,69.8195,30.1805
867,002388,新亚制程,1.4765,1.1832,35.6067,1230.057,69.8193,30.1807
868,300255,常山药业,2.0749,1.1042,40.4941,705.811,69.7828,30.2172
869,300023,宝德股份,2.6247,2.3494,106.9841,-1525.5437,69.7717,30.2283
870,002190,成飞集成,2.7309,1.8884,56.1284,853.7948,69.7686,30.2314
871,603989,艾华集团,1.8267,1.1277,18.9844,3133.9672,69.7439,30.2561
872,300260,新莱应材,2.0304,1.0554,41.0161,249.4687,69.7199,30.2801
873,002712,思美传媒,3.2147,3.2147,57.761,-1774.9963,69.7171,30.2829
874,300419,浩丰科技,2.6286,1.7206,83.9337,-8677.3711,69.7164,30.2836
875,002674,兴业科技,2.3815,1.2483,45.4653,1197.3621,69.7116,30.2884
876,002571,德力股份,1.7551,1.3317,72.5061,134.028,69.71,30.29
877,300364,中文在线,1.5245,1.5130000000000001,47.5766,13748.479,69.7049,30.2951
878,300278,华昌达,1.9139,1.2243,27.5717,640.9161,69.7035,30.2965
879,000980,金马股份,2.5414,1.8030000000000002,88.6501,1138.6316,69.6813,30.3187
880,300254,仟源医药,1.5930000000000002,1.3072,57.8213,1226.5413,69.6806,30.3194
881,300281,金明精机,2.0787,1.4505,82.0345,884.3133,69.6443,30.3557
882,600824,益民集团,1.3217,0.5138,25.8562,757.8288,69.6285,30.3715
883,300535,达威股份,2.2445,1.6822,12.9809,1134.6002,69.6214,30.3786
884,600629,华建集团,1.2883,1.1274,26.1826,205.757,69.6153,30.3847
885,300455,康拓红外,2.9653,2.4961,92.2994,-24561.2021,69.5862,30.4138
886,300087,荃银高科,2.3951,1.2063,84.5366,-1714.1937,69.5034,30.4966
887,300451,创业软件,2.9647,2.7719,125.7323,-6353.1193,69.4963,30.5037
888,300385,雪浪环境,2.548,2.1236,65.059,2539.6427,69.4499,30.5501
889,000920,南方汇通,2.1744,1.6763,119.0891,9071.2188,69.426,30.574
890,002028,思源电气,2.7217,2.2731,82.7527,-14893.0378,69.3255,30.6745
891,300266,兴源环境,2.0833,1.6978,41.9525,7501.055,69.3096,30.6904
892,300409,道氏技术,3.1982,2.6225,161.0708,1037.4859,69.2205,30.7795
893,002054,德美化工,2.0051,1.6509,43.9191,565.2839,69.2144,30.7856
894,000662,天夏智慧,1.9441,1.7995,99.2573,161.0969,69.2144,30.7856
895,000702,正虹科技,1.2982,0.4548,26.3628,582.2272,69.2017,30.7983
896,300356,光一科技,2.2688,2.1086,71.1508,30889.3122,69.1867,30.8133
897,002776,柏堡龙,2.4154,2.0078,141.2429,1087.2151,69.1693,30.8307
898,300184,力源信息,1.915,1.1138,40.9389,1121.0574,69.1307,30.8693
899,000538,云南白药,3.5693,2.3046,51.3649,19274.4782,69.1199,30.8801
900,002056,横店东磁,3.0767,2.4886,74.8044,1451.2056,68.9552,31.0448
901,300158,振东制药,1.7007,1.2804,31.9285,333.8856,68.9249,31.0751
902,300418,昆仑万维,2.4905,2.4905,155.5306,3177.1609999999996,68.9195,31.0805
903,600199,金种子酒,2.6289,2.1179,47.1802,-485.7,68.9186,31.0814
904,600522,中天科技,2.571,1.9422,64.2294,1003.023,68.8641,31.1359
905,600770,综艺股份,2.1711,1.9088,120.3297,409.4381,68.8362,31.1638
906,002258,利尔化学,1.8774,0.946,22.9864,1420.1229999999998,68.7958,31.2042
907,002638,勤上光电,5.2563,4.7392,327.6327,54.3338,68.7947,31.2053
908,600315,上海家化,2.6878,2.3572,166.0386,-4556.0029,68.7651,31.2349
909,300092,科新机电,1.9515,1.2185,12.2532,264.4717,68.7575,31.2425
910,601798,蓝科高新,2.0964,1.5741,45.0914,344.3684,68.7448,31.2552
911,300049,福瑞股份,2.8091,2.4482,140.9384,-14694.8859,68.7425,31.2575
912,601222,林洋能源,2.097,1.8186,89.8544,-2686.3283,68.7126,31.2874
913,002543,万和电气,2.1674,1.4422,48.8123,-1783.7806,68.6991,31.3009
914,002562,兄弟科技,1.8224,1.4631,75.8938,-3459.7606,68.695,31.305
915,002326,永太科技,1.5752,1.0472,44.8998,345.0775,68.6809,31.3191
916,002703,浙江世宝,2.2969,1.9713,122.4725,326.3061,68.6371,31.3629
917,002483,润邦股份,2.0531,0.9612,48.7127,-1456.6442,68.6282,31.3718
918,002076,雪莱特,2.1629,1.4524,47.3792,-1149.6873,68.6241,31.3759
919,000609,绵石投资,2.9936,2.2369,35.8468,77860.3644,68.6057,31.3943
920,002304,洋河股份,1.8565,0.6988,49.8426,-2447.9756,68.6045,31.3955
921,000010,美丽生态,3.5229,2.8281,196.6265,995.2374,68.5872,31.4128
922,002328,新朋股份,2.1390000000000002,1.714,46.6384,1342.6119,68.5471,31.4529
923,300366,创意信息,2.9406,2.7363,93.6099,-3078.4559,68.5317,31.4683
924,600598,北大荒,1.3304,0.8038,53.1978,1552.5863,68.5201,31.4799
925,002584,西陇科学,1.8399,1.3136,52.46,957.9531,68.4989,31.5011
926,300473,德尔股份,3.1239,2.6584,133.8819,-14462.4527,68.4651,31.5349
927,300007,汉威电子,1.4923,1.1022,52.748000000000005,1254.9745,68.4607,31.5393
928,601700,风范股份,2.0675,1.3241,48.9076,1937.0845,68.4579,31.5421
929,300044,赛为智能,2.763,1.8798,75.4638,-1805.8116,68.4375,31.5625
930,002508,老板电器,2.6421,2.1541,141.6302,-1435.9526,68.4368,31.5632
931,603766,隆鑫通用,1.9617,1.8266,72.3763,-2589.6257,68.4359,31.5641
932,000833,贵糖股份,2.0737,1.2203,79.6546,63.2762,68.4255,31.5745
933,000553,沙隆达A,2.1011,1.4007,89.7095,2561.8497,68.4114,31.5886
934,000901,航天科技,3.0041,2.2548,102.5544,394.8248,68.4033,31.5967
935,600105,永鼎股份,1.818,1.5607,69.4563,2106.0161,68.3298,31.6702
936,600566,济川药业,1.9102,1.7908,62.2887,-19370.1707,68.3201,31.6799
937,300456,耐威科技,3.6309,2.951,70.6205,2776.6388,68.317,31.683
938,300467,迅游科技,2.5469999999999997,2.5469,242.043,-2241.7154,68.309,31.691
939,002404,嘉欣丝绸,1.7303,1.0686,25.6253,2008.7505,68.2917,31.7083
940,600101,明星电力,0.75,0.5421,45.2491,4895.9393,68.2811,31.7189
941,600386,北巴传媒,2.1457,1.7752,129.3386,2005.4285,68.2462,31.7538
942,300105,龙源技术,2.8764,2.5374,95.2775,-928.8817,68.2388,31.7612
943,002297,博云新材,1.8211,1.3063,75.1466,176.7845,68.2243,31.7757
944,603131,上海沪工,2.0792,1.5815,100.4373,-5243.6643,68.2008,31.7992
945,300161,华中数控,3.0761,2.3749,117.6851,-1853.8897,68.1894,31.8106
946,002604,龙力生物,2.0783,1.8357,170.6894,353.1353,68.1747,31.8253
947,300407,凯发电气,2.5523,2.1136,127.2521,3397.9809999999998,68.1125,31.8875
948,300101,振芯科技,2.7654,2.0633,159.921,-4309.8861,68.1043,31.8957
949,300425,环能科技,2.3887,1.7793,48.8426,-3816.8554,68.0847,31.9153
950,600585,海螺水泥,1.7432,1.4393,98.2955,2183.0002,68.0774,31.9226
951,603288,海天味业,2.1001,1.7554,152.8209,-5024.5248,68.0682,31.9318
952,002245,澳洋顺昌,2.7601,2.3556,19.0837,1804.0412,68.0245,31.9755
953,600809,山西汾酒,2.0572,1.0314,40.883,-2776.6206,68.02,31.98
954,300043,星辉娱乐,1.1099,0.9028,26.6161,1041.2913,68.0147,31.9853
955,600097,开创国际,1.5075,1.1077,55.0868,984.4864,67.9836,32.0164
956,300414,中光防雷,3.108,2.6372,165.5681,-6574.7433,67.9541,32.0459
957,002096,南岭民爆,1.2538,1.0646,70.0513,975.3568,67.9504,32.0496
958,000936,华西股份,1.6006,1.095,42.7416,328.0203,67.934,32.066
959,300089,文化长城,1.7188,1.4639,93.8186,210.8822,67.8956,32.1044
960,002531,天顺风能,1.8991,1.5282,38.6985,709.9767,67.8794,32.1206
961,601126,四方股份,2.6088,2.1294,32.164,27408.3217,67.8503,32.1497
962,002397,梦洁股份,2.0566,1.2541,68.7039,-13223.407,67.8463,32.1537
963,000607,华媒控股,2.3824,2.3262,72.7741,-6617.2593,67.8408,32.1592
964,600520,*ST中发,1.8933,1.4935,73.3557,-622.9681,67.8373,32.1627
965,000705,浙江震元,2.0578,1.5006,66.5831,-737.8176,67.8227,32.1773
966,600422,昆药集团,2.0934,1.5553,62.1442,3062.7638,67.7785,32.2215
967,300510,金冠电气,2.4698,1.9672,65.7199,-23165.808999999997,67.7688,32.2312
968,000733,振华科技,2.6594,1.9576,66.8809,659.9992,67.7448,32.2552
969,002020,京新药业,1.8867,1.5903,62.933,-6525.4461,67.737,32.263
970,300290,荣科科技,2.528,2.3326,65.4574,1515.1152,67.6379,32.3621
971,300289,利德曼,1.5864,1.3601,25.0999,1845.9092,67.6099,32.3901
972,300443,金雷风电,2.2513,1.5664,47.1201,4335.3594,67.6087,32.3913
973,000530,大冷股份,1.4269999999999998,1.0911,54.2414,-1927.871,67.5739,32.4261
974,300292,吴通控股,1.5805,1.3559999999999999,66.6787,1910.3557,67.5406,32.4594
975,300347,泰格医药,2.0348,2.0340000000000003,111.7095,-2104.1934,67.5372,32.4628
976,600757,长江传媒,2.2166,1.7629,48.1044,-5719.9273,67.5316,32.4684
977,600783,鲁信创投,4.0204,3.7469,129.8494,757.8055,67.4725,32.5275
978,002211,宏达新材,1.1628,0.8162,8.3839,179.7668,67.4175,32.5825
979,603898,好莱客,1.8917,1.71,151.4891,-9944.0447,67.4121,32.5879
980,600156,华升股份,1.9727,1.0017,32.3893,672.6001,67.3447,32.6553
981,600703,三安光电,4.0603,3.5825,154.9143,1324.4594,67.3433,32.6567
982,002271,东方雨虹,2.2714,1.8731,61.6443,1246.1002,67.3413,32.6587
983,002265,西仪股份,1.9942,1.0673,15.8712,291.4175,67.3321,32.6679
984,300133,华策影视,2.5575,1.7384,50.8851,4087.8933,67.2893,32.7107
985,002439,启明星辰,2.0592,1.9049,34.5563,-5194.4581,67.2742,32.7258
986,002421,达实智能,2.7238,2.387,68.9855,3981.5615,67.1995,32.8005
987,600570,恒生电子,2.022,1.9597,56.7497,-4169.9824,67.1708,32.8292
988,000793,华闻传媒,2.0281,1.7729,94.292,4053.4925,67.1379,32.8621
989,002355,兴民智通,1.8389,1.0208,46.1307,315.1181,67.0587,32.9413
990,600127,金健米业,1.696,0.8925,37.6269,293.1466,67.0576,32.9424
991,300440,运达科技,2.734,2.1813,70.3936,-20092.0334,66.9803,33.0197
992,002189,利达光电,2.3567,1.9545,72.8452,298.5101,66.939,33.061
993,000565,渝三峡A,1.7657,1.3583,34.0997,508.7264,66.8884,33.1116
994,300138,晨光生物,2.0327,0.8355,30.2251,250.6993,66.8687,33.1313
995,000665,湖北广电,0.6474,0.6264,53.3668,2185.7548,66.8353,33.1647
996,603669,灵康药业,1.0982,0.6274,48.6365,-9389.8336,66.8289,33.1711
997,601579,会稽山,1.595,0.5126,35.5699,1090.8402,66.8286,33.1714
998,300439,美康生物,2.2092,1.818,55.5299,3107.9569,66.8221,33.1779
999,600830,香溢融通,1.3154,1.2733,51.9651,-1699.9673,66.8119,33.1881
1000,600085,同仁堂,3.2717,1.8415,142.9277,-15128.3308,66.7852,33.2148
1001,601088,中国神华,1.0898,0.9448,39.9611,1811.9364,66.7724,33.2276
1002,000592,平潭发展,2.4557,0.8320000000000001,26.044,510.1221,66.6588,33.3412
1003,300282,汇冠股份,1.4352,1.1915,35.0789,1765.5272,66.6549,33.3451
1004,002779,中坚科技,2.1311,1.3451,70.1844,4539.1028,66.6109,33.3891
1005,000813,天山纺织,1.0134,0.4758,34.1918,649.9688,66.5434,33.4566
1006,002605,姚记扑克,1.5586,1.006,29.3276,5110.7483,66.5393,33.4607
1007,002782,可立克,1.705,1.3019999999999998,31.009,7516.1286,66.5355,33.4645
1008,002268,卫士通,2.7356,2.4686,129.4421,-5175.746,66.521,33.479
1009,300452,山河药辅,1.8673,1.6059,79.2567,-25895.7348,66.518,33.482
1010,002229,鸿博股份,1.2826,0.9962,34.5223,421.3263,66.4998,33.5002
1011,300337,银邦股份,1.557,1.0714,51.857,1851.7853,66.437,33.563
1012,000721,西安饮食,1.2774,1.1724,103.5045,387.6964,66.419,33.581
1013,002122,天马股份,2.5549,1.4714,12.7784,207.8898,66.3832,33.6168
1014,600834,申通地铁,0.0867,0.0867,8.1109,1161.0875,66.3454,33.6546
1015,600710,*ST常林,1.7762,1.3551,39.2689,-791.8153,66.3422,33.6578
1016,002281,光迅科技,2.5578,1.8777,93.2527,-4028.5381,66.2821,33.7179
1017,002150,通润装备,1.8599,1.3898,49.1509,3739.5353,66.2356,33.7644
1018,600232,金鹰股份,2.2194,1.0927,59.8528,404.7208,66.1667,33.8333
1019,002665,首航节能,2.1147,1.8549,34.3166,-65271.8837,66.0779,33.9221
1020,300047,天源迪科,2.0003,1.5396,43.1896,507.5036,66.0579,33.9421
1021,600583,海油工程,1.831,1.6840000000000002,43.486000000000004,4457.0591,66.0457,33.9543
1022,600633,浙报传媒,1.8449,1.8041,125.6276,4824.5599,66.039,33.961
1023,000823,超声电子,1.8825,1.5117,49.1634,789.9752,66.019,33.981
1024,002778,高科石化,2.1708,1.4744,32.0228,397.7827,66.0046,33.9954
1025,603986,兆易创新,3.1803,2.1617,145.1214,-5159.0839,65.9946,34.0054
1026,600379,宝光股份,2.1736,1.5184,23.4424,457.2262,65.99,34.01
1027,300169,天晟新材,2.0142,1.3112,32.5016,183.8825,65.9895,34.0105
1028,000708,大冶特钢,1.4496,0.8578,31.3077,2553.6858,65.9871,34.0129
1029,300339,润和软件,2.2697,2.0593,99.1729,643.1084,65.9643,34.0357
1030,002494,华斯股份,3.7103,1.9474,125.4648,729.1118,65.9602,34.0398
1031,002283,天润曲轴,1.0837,0.6613,17.5179,769.5243,65.9575,34.0425
1032,300084,海默科技,3.2433,2.5412,108.4919,632.7651,65.9463,34.0537
1033,601811,新华文轩,1.3506,0.9053,48.6922,-46446.0709,65.9448,34.0552
1034,002449,国星光电,4.3472,3.3862,199.7158,1437.0308,65.9299,34.0701
1035,002663,普邦园林,4.0798,2.2142,134.879,2053.4717,65.91,34.09
1036,600513,联环药业,1.8411,1.5733,46.9171,813.1662,65.8998,34.1002
1037,002557,洽洽食品,1.9569,1.2843,47.2919,-3569.8115,65.869,34.131
1038,002424,贵州百灵,2.2401,1.6232,56.2273,1162.779,65.8566,34.1434
1039,300277,海联讯,2.2967,1.8026,87.1054,3369.9938,65.8453,34.1547
1040,002350,北京科锐,2.0865,1.5935,60.86,-3492.1739,65.816,34.184
1041,603198,迎驾贡酒,1.8569,0.9326,65.1815,-3323.2593,65.7895,34.2105
1042,603818,曲美家居,2.0335,1.3636,102.9667,1414.9744,65.6856,34.3144
1043,002614,蒙发利,2.5303,2.1617,75.1483,-1396.2205,65.6688,34.3312
1044,600624,复旦复华,2.3439,1.3716,71.642,478.9293,65.6685,34.3315
1045,002739,万达院线,1.2673,1.242,111.8379,-7052.6299,65.6649,34.3351
1046,000760,斯太尔,1.8279,1.4208,73.8393,292.3817,65.6573,34.3427
1047,300453,三鑫医疗,1.2397,0.9297,23.4102,1298.2171,65.6245,34.3755
1048,002155,湖南黄金,1.5738,1.1415,15.2645,413.3894,65.6107,34.3893
1049,600829,人民同泰,1.9004,1.4257,40.6187,496.8385,65.6059,34.3941
1050,600343,航天动力,2.3012,1.8144,124.4286,-1375.8543,65.5874,34.4126
1051,600054,黄山旅游,1.0996,0.3342,26.8729,885.7699,65.5846,34.4154
1052,000999,华润三九,1.9181,1.5967,42.6798,17287.8838,65.5795,34.4205
1053,000639,西王食品,1.8186,1.3778,108.5059,1314.6094,65.5657,34.4343
1054,002750,龙津药业,1.0913,0.9619,73.888,6964.9306,65.5597,34.4403
1055,002044,美年健康,1.7638,1.4374,87.9682,936.2715,65.5516,34.4484
1056,000876,新希望,1.0495,0.6015,32.0002,796.6415,65.5336,34.4664
1057,002454,松芝股份,2.3707,1.9903,35.2984,10556.7782,65.5268,34.4732
1058,002447,壹桥海参,3.1843,1.1998,97.9757,534.668,65.5213,34.4787
1059,002436,兴森科技,0.9857,0.8142,14.974,578.4274,65.5166,34.4834
1060,002278,神开股份,2.8560000000000003,2.1438,81.3607,-1060.2747,65.5084,34.4916
1061,002374,丽鹏股份,1.5468,0.7593,19.5092,398.1648,65.4987,34.5013
1062,000030,富奥股份,1.6931,1.3847,29.3973,4349.4809,65.4954,34.5046
1063,300413,快乐购,2.5666,2.4537,195.1882,-526.5937,65.3286,34.6714
1064,002378,章源钨业,1.7402,1.0218,30.0388,232.5527,65.2931,34.7069
1065,002232,启明信息,2.0128,1.6764,93.3003,-208.0245,65.2762,34.7238
1066,000606,*ST易桥,1.4863,1.0581,66.5076,-471.7228,65.2468,34.7532
1067,000719,大地传媒,2.3038,1.9558,150.4405,-32414.5074,65.2379,34.7621
1068,002382,蓝帆医疗,1.5684,1.2046,55.1315,565.7007,65.236,34.764
1069,002236,大华股份,2.8379,2.3086,55.4245,-5665.6990000000005,65.2198,34.7802
1070,000596,古井贡酒,1.8324,1.271,32.8658,-2009.0610000000001,65.1912,34.8088
1071,300251,光线传媒,1.4580000000000002,1.153,38.7845,2064.3169,65.1485,34.8515
1072,002174,游族网络,0.8435,0.8435,32.6829,-6176.8766,65.1435,34.8565
1073,002152,广电运通,2.5667,1.7833,109.3164,-17566.6536,65.1239,34.8761
1074,300463,迈克生物,2.8283,2.1601,64.6585,3270.7035,65.1183,34.8817
1075,300448,浩云科技,2.5073,1.8937,109.2312,2187.5925,65.1156,34.8844
1076,300123,太阳鸟,1.4065,0.7965,33.9883,282.42,65.0963,34.9037
1077,300052,中青宝,1.339,1.339,60.498999999999995,-42.8341,65.0946,34.9054
1078,600866,*ST星湖,2.5836,1.8754,102.1444,-628.5853,65.0916,34.9084
1079,600378,天科股份,2.0295,1.6853,115.6615,-871.7685,65.079,34.921
