,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
2033,002178,延华智能,3.0062,119.7525,0.7483,481.0905,0.3728,965.6652
2034,601989,中国重工,1.1631,309.5177,0.7483,481.0905,0.1796,2004.4543
2035,600367,红星发展,3.0652,117.4475,0.7482,481.1548,0.4374,823.0453
2036,601199,江南水务,15.7224,22.8973,0.7466,482.1859,0.2037,1767.3049
2037,002327,富安娜,13.2221,27.2271,0.7456,482.8326,0.509,707.2692
2038,000735,罗牛山,8.1914,43.9485,0.7456,482.8326,0.3289,1094.5576
2039,300018,中元股份,0.6607,544.8766,0.7445,483.546,0.1301,2767.1022
2040,002358,森源电气,0.6616,544.1354,0.7433,484.3267,0.2623,1372.4743
2041,002316,键桥通讯,0.3194,1127.1133,0.7422,485.0445,0.143,2517.4825
2042,002380,科远股份,0.6054,594.6482,0.7402,486.355,0.1784,2017.9372
2043,002658,雪迪龙,0.9062,397.2633,0.7402,486.355,0.2314,1555.7476
2044,002494,华斯股份,4.6846,76.8475,0.7401,486.4208,0.4008,898.2036
2045,600331,宏达股份,44.7247,8.0492,0.7398,486.618,0.515,699.0291
2046,300417,南华仪器,2.3849,150.9497,0.7395,486.8154,0.3824,941.4226
2047,002162,悦心健康,3.265,110.2603,0.7368,488.5993,0.59,610.1695
2048,002685,华东重机,0.8364,430.4161,0.7356,489.3964,0.2357,1527.3653
2049,002135,东南网架,1.0838,332.1646,0.7349,489.8626,0.3744,961.5385
2050,600540,新赛股份,1.9848,181.3785,0.7337,490.6638,0.259,1389.9614
2051,300234,开尔新材,1.4883,241.8867,0.7335,490.7975,0.4913,732.7498
2052,300106,西部牧业,7.3392,49.0517,0.7314,492.2067,0.5501,654.4265
2053,300062,中能电气,0.774,465.1163,0.7307,492.6783,0.2823,1275.2391
2054,600592,龙溪股份,1.6405,219.4453,0.7266,495.4583,0.2637,1365.1877
2055,002487,大金重工,0.4091,879.9804,0.726,495.8678,0.076,4736.8421
2056,300004,南风股份,0.4375,822.8571,0.7249,496.6202,0.2116,1701.3233
2057,300311,任子行,2.9027,124.0225,0.7236,497.5124,0.2315,1555.0756
2058,002073,软控股份,0.7419,485.2406,0.7234,497.65,0.272,1323.5294
2059,002077,大港股份,0.4282,840.7286,0.7222,498.4769,0.2012,1789.2644
2060,600872,中炬高新,25.6661,14.0263,0.7216,498.8914,0.6728,535.0773
2061,300345,红宇新材,0.4712,764.0068,0.7191,500.6258,0.1532,2349.8695
2062,002432,九安医疗,2.0848,172.6784,0.7172,501.952,0.4109,876.1256
2063,600784,鲁银投资,5.2114,69.0793,0.717,502.0921,0.4774,754.0846
2064,000062,深圳华强,123.0787,2.925,0.7163,502.5827,0.8192,439.4531
2065,300317,珈伟股份,1.9128,188.2058,0.716,502.7933,0.3331,1080.7565
2066,002180,艾派克,0.7831,459.7114,0.7133,504.6965,0.2376,1515.1515
2067,002209,达意隆,1.4113,255.084,0.71,507.0423,0.4313,834.6858
2068,002197,证通电子,0.8737,412.0407,0.7086,508.044,0.2388,1507.5377
2069,601005,重庆钢铁,11.5149,31.2638,0.7052,510.4935,0.4532,794.3513
2070,600169,太原重工,0.4045,889.9876,0.7037,511.5816,0.2082,1729.1066
2071,603011,合锻智能,1.2213,294.7679,0.7008,513.6986,0.3868,930.7135
2072,002583,海能达,0.6594,545.9509,0.7,514.2857,0.3031,1187.7268
2073,002308,威创股份,1.5626,230.3853,0.6984,515.4639,0.1772,2031.6027
2074,603901,永创智能,2.0708,173.8459,0.6976,516.055,0.574,627.1777
2075,002606,大连电瓷,0.7893,456.1003,0.6969,516.5734,0.3481,1034.1856
2076,300239,东宝生物,2.4672,145.9144,0.6968,516.6475,0.3962,908.632
2077,002678,珠江钢琴,3.9425,91.3126,0.6948,518.1347,0.517,696.325
2078,300132,青松股份,4.5043,79.9236,0.6931,519.4056,0.5942,605.8566
2079,002619,巨龙管业,0.6213,579.4302,0.691,520.9841,0.3243,1110.0833
2080,300358,楚天科技,2.4832,144.9742,0.6906,521.2858,0.6479,555.6413
2081,300412,迦南科技,1.8384,195.8225,0.688,523.2558,0.4937,729.1878
2082,600137,浪莎股份,2.1889,164.4662,0.6876,523.5602,0.3372,1067.6157
2083,600085,同仁堂,9.0931,39.5905,0.6873,523.7887,0.4979,723.0368
2084,002528,英飞拓,1.3618,264.356,0.6868,524.1701,0.1963,1833.9277
2085,002717,岭南园林,1.6591,216.9851,0.6864,524.4755,0.466,772.5322
2086,000707,双环科技,9.2326,38.9923,0.686,524.7813,0.4632,777.2021
2087,002564,天沃科技,0.718,501.3928,0.6851,525.4707,0.2831,1271.6355
2088,300199,翰宇药业,0.9652,372.9797,0.6823,527.6271,0.2004,1796.4072
2089,002353,杰瑞股份,1.2652,284.54,0.682,527.8592,0.3221,1117.6653
2090,600377,宁沪高速,54.6527,6.587,0.6814,528.324,0.7994,450.3378
2091,600988,赤峰黄金,7.2915,49.3726,0.68,529.4118,0.9443,381.2348
2092,300044,赛为智能,1.1426,315.0709,0.6785,530.5822,0.2628,1369.863
2093,300026,红日药业,1.7583,204.7432,0.678,530.9735,0.8203,438.8638
2094,002541,鸿路钢构,1.3688,263.0041,0.6773,531.5222,0.3972,906.3444
2095,601566,九牧王,4.9679,72.4652,0.6739,534.2039,0.2442,1474.2015
2096,300248,新开普,0.8488,424.1282,0.6707,536.7526,0.2455,1466.3951
2097,300271,华宇软件,1.1653,308.9333,0.6706,536.8327,0.3327,1082.0559
2098,002665,首航节能,0.2868,1255.2301,0.6696,537.6344,0.1603,2245.7891
2099,002364,中恒电气,0.69,521.7391,0.6696,537.6344,0.2982,1207.2435
2100,600202,哈空调,0.4335,830.4498,0.6687,538.358,0.2387,1508.1693
2101,002036,联创电子,1.8522,194.3635,0.6677,539.1643,0.3784,951.3742
2102,002438,江苏神通,0.6447,558.3993,0.6668,539.892,0.2361,1524.7776
2103,600491,龙元建设,1.5922,226.1022,0.6664,540.2161,0.405,888.8889
2104,601969,海南矿业,2.5583,140.7184,0.6661,540.4594,0.4999,720.144
2105,600771,广誉远,1.5483,232.5131,0.6652,541.1906,0.4751,757.7352
2106,600861,北京城乡,155.2164,2.3193,0.665,541.3534,0.4544,792.2535
2107,300333,兆日科技,12.0504,29.8745,0.6645,541.7607,0.1033,3484.9952
2108,600232,金鹰股份,2.7483,130.9901,0.6635,542.5772,0.389,925.4499
2109,600549,厦门钨业,3.3084,108.8139,0.6624,543.4783,0.4652,773.8607
2110,600516,方大炭素,1.9783,181.9744,0.6613,544.3823,0.2538,1418.4397
2111,000596,古井贡酒,390.8231,0.9211,0.6603,545.2067,0.6463,557.0169
2112,300190,维尔利,0.6652,541.1906,0.6602,545.2893,0.2474,1455.1334
2113,000498,山东路桥,1.208,298.0132,0.659,546.2822,0.3241,1110.7683
2114,300276,三丰智能,0.8217,438.1161,0.6588,546.4481,0.2284,1576.1821
2115,000584,友利控股,19.4446,18.5141,0.6581,547.0293,0.4819,747.043
2116,600132,重庆啤酒,20.9323,17.1983,0.6567,548.1955,0.8472,424.9292
2117,300181,佐力药业,3.127,115.1263,0.6567,548.1955,0.4392,819.6721
2118,603308,应流股份,1.6873,213.3586,0.6553,549.3667,0.39,923.0769
2119,600302,标准股份,1.5982,225.2534,0.6521,552.0626,0.3472,1036.8664
2120,000862,银星能源,1.1793,305.2658,0.652,552.1472,0.3993,901.5778
2121,600496,精工钢构,2.0063,179.4348,0.6505,553.4204,0.4468,805.7296
2122,000519,江南红箭,3.236,111.2485,0.6502,553.6758,0.385,935.0649
2123,600300,维维股份,13.6075,26.456,0.6495,554.2725,0.5441,661.6431
2124,600259,广晟有色,8.7767,41.0177,0.6471,556.3282,0.5041,714.144
2125,300380,安硕信息,0.8702,413.698,0.647,556.4142,0.2209,1629.6967
2126,002252,上海莱士,4.5701,78.7729,0.6452,557.9665,0.4374,823.0453
2127,300260,新莱应材,1.3342,269.8246,0.6444,558.6592,0.3485,1032.9986
2128,600853,龙建股份,1.7574,204.8481,0.6429,559.9627,0.3665,982.2647
2129,002255,海陆重工,0.8692,414.174,0.6417,561.0098,0.3012,1195.2191
2130,002465,海格通信,0.989,364.004,0.6409,561.7101,0.2948,1221.1669
2131,300167,迪威视讯,0.3679,978.5268,0.6396,562.8518,0.0985,3654.8223
2132,300294,博雅生物,5.1695,69.6392,0.6393,563.1159,0.336,1071.4286
2133,601608,中信重工,1.0706,336.26,0.6373,564.8831,0.2419,1488.2183
2134,600526,菲达环保,1.55,232.2581,0.6366,565.5042,0.3365,1069.8366
2135,002058,威尔泰,1.1726,307.0101,0.632,569.6203,0.2681,1342.7825
2136,002111,威海广泰,1.0201,352.9066,0.6317,569.8908,0.3343,1076.8771
2137,000972,中基健康,1.5252,236.0346,0.6317,569.8908,0.2251,1599.2892
2138,300365,恒华科技,0.5891,611.1017,0.6276,573.6138,0.2129,1690.9347
2139,002097,山河智能,0.6166,583.8469,0.6272,573.9796,0.2406,1496.2594
2140,600570,恒生电子,2.3842,150.994,0.6271,574.0711,0.3552,1013.5135
2141,300407,凯发电气,0.8113,443.7323,0.6268,574.3459,0.3179,1132.4316
2142,600197,伊力特,49.1974,7.3175,0.6268,574.3459,0.463,777.5378
2143,000806,银河生物,0.6368,565.3266,0.6263,574.8044,0.2584,1393.1889
2144,000159,国际实业,2.3943,150.3571,0.6257,575.3556,0.2314,1555.7476
2145,300038,梅泰诺,0.3048,1181.1024,0.6256,575.4476,0.18,2000.0
2146,600262,北方股份,1.01,356.4356,0.6247,576.2766,0.2916,1234.5679
2147,300179,四方达,0.9413,382.4498,0.6234,577.4783,0.139,2589.9281
2148,000971,高升控股,2.7825,129.3801,0.622,578.7781,0.4124,872.9389
2149,300021,大禹节水,0.8796,409.2769,0.6202,580.4579,0.3095,1163.1664
2150,002297,博云新材,1.0446,344.6295,0.6186,581.9593,0.1889,1905.7702
2151,002356,赫美集团,0.5058,711.7438,0.6127,587.5632,0.1793,2007.8081
2152,002031,巨轮智能,1.1977,300.5761,0.6114,588.8126,0.2706,1330.3769
2153,300099,尤洛卡,0.4474,804.6491,0.6113,588.9089,0.1598,2252.816
2154,300264,佳创视讯,0.2833,1270.7377,0.6097,590.4543,0.0587,6132.879
2155,600284,浦东建设,1.402,256.776,0.609,591.133,0.1033,3484.9952
2156,002503,搜于特,1.3287,270.9415,0.6084,591.716,0.2821,1276.1432
2157,300080,易成新能,1.1277,319.2338,0.6083,591.8133,0.3271,1100.5809
2158,300020,银江股份,1.1343,317.3764,0.6071,592.983,0.339,1061.9469
2159,002023,海特高新,0.9446,381.1137,0.5995,600.5004,0.2175,1655.1724
2160,600867,通化东宝,1.86,193.5484,0.5954,604.6355,0.5697,631.9115
2161,300203,聚光科技,0.6614,544.3,0.5935,606.5712,0.2805,1283.4225
2162,300281,金明精机,1.0074,357.3556,0.5928,607.2874,0.2891,1245.2439
2163,600346,*ST橡塑,1.1742,306.5917,0.5885,611.7247,0.3183,1131.0085
2164,002520,日发精机,1.5745,228.644,0.5877,612.5574,0.3282,1096.8921
2165,000037,*ST南电A,0.6061,593.9614,0.585,615.3846,0.1555,2315.1125
2166,600112,天成控股,0.6695,537.7147,0.585,615.3846,0.1366,2635.4319
2167,603088,宁波精达,1.8678,192.7401,0.5843,616.1219,0.4772,754.4007
2168,600072,钢构工程,0.906,397.351,0.5837,616.7552,0.2946,1221.9959
2169,002457,青龙管业,0.619,581.5832,0.5752,625.8693,0.2167,1661.2829
2170,002227,奥特迅,0.5999,600.1,0.5741,627.0685,0.2385,1509.434
2171,002009,天奇股份,1.2073,298.186,0.5712,630.2521,0.2748,1310.0437
2172,000813,天山纺织,8.0085,44.9522,0.5711,630.3625,0.5182,694.7125
2173,600146,商赢环球,1.1458,314.191,0.5683,633.4682,0.173,2080.9249
2174,600875,东方电气,1.091,329.9725,0.5675,634.3612,0.2919,1233.2991
2175,300024,机器人,1.5335,234.7571,0.5662,635.8177,0.388,927.8351
2176,601798,蓝科高新,0.5494,655.2603,0.5657,636.3797,0.2179,1652.134
2177,300133,华策影视,1.0428,345.2244,0.565,637.1681,0.3347,1075.5901
2178,300430,诚益通,1.8073,199.1922,0.5634,638.9776,0.3519,1023.0179
2179,600161,天坛生物,2.7308,131.8295,0.5632,639.2045,0.4438,811.1762
2180,300142,沃森生物,0.6582,546.9462,0.5616,641.0256,0.1708,2107.7283
2181,002569,步森股份,1.8309,196.6246,0.5598,643.0868,0.3171,1135.2886
2182,000860,顺鑫农业,45.1118,7.9802,0.5591,643.892,0.5231,688.2049
2183,600391,成发科技,1.5326,234.8949,0.5582,644.9301,0.3686,976.6685
2184,000815,美利云,3.0861,116.6521,0.5581,645.0457,0.4258,845.4674
2185,300396,迪瑞医疗,2.9106,123.6858,0.5574,645.8558,0.5493,655.3796
2186,000812,陕西金叶,3.4138,105.4543,0.5523,651.8197,0.3774,953.8951
2187,600963,岳阳林纸,3.7886,95.0219,0.5507,653.7135,0.3876,928.7926
2188,600456,宝钛股份,2.2158,162.4695,0.5498,654.7836,0.3821,942.1617
2189,002445,中南文化,0.8074,445.8757,0.5456,659.824,0.2016,1785.7143
2190,002345,潮宏基,10.5851,34.0101,0.5429,663.1055,0.4804,749.3755
2191,300197,铁汉生态,8.7761,41.0205,0.5429,663.1055,0.3398,1059.4467
2192,000410,沈阳机床,0.626,575.0799,0.5405,666.05,0.2609,1379.839
2193,002593,日上集团,2.1222,169.6353,0.5392,667.6558,0.3696,974.026
2194,600984,建设机械,0.345,1043.4783,0.5387,668.2755,0.1962,1834.8624
2195,300097,智云股份,0.9863,365.0005,0.5368,670.6408,0.2416,1490.0662
2196,002218,拓日新能,0.7593,474.1209,0.5367,670.7658,0.2738,1314.8283
2197,300424,航新科技,1.2301,292.6591,0.5366,670.8908,0.3838,937.9885
2198,600881,亚泰集团,3.5593,101.1435,0.5341,674.0311,0.2577,1396.9732
2199,002354,天神娱乐,1.8863,190.8498,0.5331,675.2954,0.3828,940.4389
2200,002698,博实股份,0.9523,378.0321,0.5319,676.819,0.2322,1550.3876
2201,300445,康斯特,1.7605,204.4874,0.5308,678.2216,51.9137,6.9346
2202,002383,合众思壮,0.9044,398.054,0.5308,678.2216,0.2606,1381.4275
2203,600086,东方金钰,114.2492,3.151,0.5306,678.4772,0.5028,715.9905
2204,300117,嘉寓股份,1.5888,226.5861,0.5303,678.861,0.3276,1098.9011
2205,002313,日海通讯,0.7661,469.9125,0.5289,680.658,0.3096,1162.7907
2206,000056,皇庭国际,4.0957,87.8971,0.5276,682.3351,0.45,800.0
2207,300101,振芯科技,1.0179,353.6693,0.5246,686.2371,0.2621,1373.5216
2208,601007,金陵饭店,5.1462,69.9545,0.5217,690.0518,0.2942,1223.6574
2209,603169,兰石重装,0.7048,510.7832,0.5199,692.4409,0.2472,1456.3107
2210,300048,合康变频,0.4589,784.4846,0.5182,694.7125,0.218,1651.3761
2211,002459,天业通联,0.9658,372.748,0.5144,699.8445,0.3079,1169.2108
2212,002659,中泰桥梁,1.3028,276.3279,0.5132,701.4809,0.3007,1197.2065
2213,600647,同达创业,3.4627,103.9651,0.5087,707.6863,0.2392,1505.0167
2214,600337,美克家居,8.2026,43.8885,0.5076,709.2199,0.6389,563.4685
2215,600562,国睿科技,1.481,243.079,0.505,712.8713,0.304,1184.2105
2216,603808,歌力思,5.1466,69.9491,0.5049,713.0125,0.9135,394.0887
2217,600280,中央商场,465.3646,0.7736,0.5048,713.1537,0.486,740.7407
2218,600730,中国高科,46.9555,7.6668,0.5016,717.7033,0.2216,1624.5487
2219,600620,天宸股份,22.4371,16.0449,0.5008,718.8498,0.0435,8275.8621
2220,600388,龙净环保,1.6478,218.4731,0.4996,720.5765,0.2988,1204.8193
2221,600545,新疆城建,0.6879,523.3319,0.498,722.8916,0.2159,1667.4386
2222,000026,飞亚达A,4.3585,82.5972,0.4936,729.3355,0.6021,597.9073
2223,600436,片仔癀,4.1596,86.5468,0.4936,729.3355,0.3499,1028.8654
2224,000511,*ST烯碳,18.5307,19.4272,0.4903,734.2443,0.3355,1073.0253
2225,600707,彩虹股份,0.5758,625.2171,0.4846,742.8807,0.057,6315.7895
2226,600510,黑牡丹,2.0871,172.4881,0.4816,747.5083,0.2578,1396.4313
2227,300371,汇中股份,1.253,287.3105,0.4813,747.9742,0.2679,1343.785
2228,300137,先河环保,0.6808,528.7897,0.4811,748.2852,0.1625,2215.3846
2229,000881,大连国际,3.7525,95.936,0.48,750.0,0.2923,1231.6114
2230,300123,太阳鸟,1.3152,273.7226,0.4796,750.6255,0.2909,1237.5387
2231,002115,三维通信,0.6118,588.4276,0.4792,751.2521,0.2148,1675.9777
2232,000301,东方市场,8.6043,41.8395,0.4781,752.9805,0.269,1338.29
2233,002123,梦网荣信,0.3418,1053.2475,0.4777,753.6111,0.1557,2312.1387
2234,601985,中国核电,4.943,72.8303,0.475,757.8947,0.4023,894.8546
2235,600252,中恒集团,7.5757,47.5204,0.4749,758.0543,0.5989,601.102
2236,300309,吉艾科技,0.2206,1631.913,0.4747,758.3737,0.0817,4406.3647
2237,300308,中际装备,1.3891,259.1606,0.4731,760.9385,0.176,2045.4545
2238,002338,奥普光电,0.9513,378.4295,0.4728,761.4213,0.2517,1430.2741
2239,300291,华录百纳,0.6709,536.5926,0.4725,761.9048,0.1994,1805.4162
2240,600359,新农开发,2.5123,143.295,0.4715,763.5207,0.3022,1191.2641
2241,600889,南京化纤,10.0423,35.8484,0.4714,763.6826,0.4277,841.7115
2242,002222,福晶科技,2.3345,154.2086,0.4709,764.4935,0.4542,792.6024
2243,000505,*ST珠江,9.4007,38.295,0.4667,771.3735,0.1806,1993.3555
2244,600175,美都能源,19.6103,18.3577,0.4626,778.2101,0.3608,997.7827
2245,600693,东百集团,314.6071,1.1443,0.4618,779.5583,0.3402,1058.2011
2246,002193,山东如意,1.0089,356.8243,0.4608,781.25,0.2339,1539.1193
2247,600316,洪都航空,0.7623,472.255,0.4591,784.1429,0.1983,1815.4312
2248,300053,欧比特,0.5888,611.413,0.4587,784.8267,0.1892,1902.7484
2249,600485,信威集团,0.8472,424.9292,0.4563,788.9546,0.18,2000.0
2250,300220,金运激光,2.929,122.9088,0.456,789.4737,0.2761,1303.8754
2251,300173,智慧松德,1.1076,325.0271,0.4553,790.6875,0.24,1500.0
2252,002433,太安堂,1.7695,203.4473,0.4546,791.905,0.3464,1039.261
2253,000652,泰达股份,6.0308,59.6936,0.454,792.9515,0.2418,1488.8337
2254,002646,青青稞酒,179.6526,2.0039,0.4515,797.3422,0.4148,867.8881
2255,002253,川大智胜,0.5193,693.2409,0.4487,802.3178,0.1474,2442.3338
2256,600435,北方导航,0.8215,438.2228,0.4478,803.9303,0.2263,1590.8087
2257,002431,棕榈股份,1.5068,238.9169,0.4474,804.6491,0.3511,1025.3489
2258,002190,成飞集成,0.6857,525.0109,0.4455,808.0808,0.1553,2318.094
2259,002545,东方铁塔,0.4397,818.7401,0.4452,808.6253,0.1409,2555.0035
2260,300307,慈星股份,1.9561,184.0397,0.4447,809.5345,0.1293,2784.2227
2261,002007,华兰生物,3.2184,111.8568,0.4439,810.9935,0.2215,1625.2822
2262,002452,长高集团,0.6878,523.408,0.4435,811.7249,0.2023,1779.5353
2263,002298,中电鑫龙,0.5363,671.2661,0.4422,814.1113,0.2086,1725.791
2264,000768,中航飞机,1.4399,250.0174,0.4421,814.2954,0.2685,1340.7821
2265,300370,安控科技,0.4369,823.9872,0.4396,818.9263,0.183,1967.2131
2266,300357,我武生物,1.6606,216.7891,0.4388,820.4193,0.3588,1003.3445
2267,000509,华塑控股,1.6127,223.2281,0.4381,821.7302,0.1763,2041.9739
2268,600770,综艺股份,1.5259,235.9263,0.4372,823.4218,0.1376,2616.2791
2269,600038,中直股份,5.2393,68.7115,0.434,829.4931,0.3367,1069.2011
2270,600241,时代万恒,2.4675,145.8967,0.4334,830.6414,0.3188,1129.2346
2271,002322,理工环科,0.3235,1112.8284,0.4331,831.2168,0.0728,4945.0549
2272,600133,东湖高新,3.1001,116.1253,0.4322,832.9477,0.2799,1286.1736
2273,300074,华平股份,0.8854,406.5959,0.4314,834.4924,0.1724,2088.1671
2274,300336,新文化,0.8407,428.2146,0.4313,834.6858,0.2667,1349.8313
2275,002612,朗姿股份,5.1027,70.5509,0.4245,848.0565,0.3133,1149.0584
2276,600257,大湖股份,7.2001,49.9993,0.4232,850.6616,0.3713,969.5664
2277,300188,美亚柏科,1.3072,275.3978,0.422,853.0806,0.2436,1477.8325
2278,002046,轴研科技,1.2405,290.2056,0.4192,858.7786,0.2337,1540.4365
2279,002231,奥维通信,0.3232,1113.8614,0.4158,865.8009,0.1626,2214.0221
2280,601106,中国一重,0.3443,1045.5998,0.4153,866.8432,0.1312,2743.9024
2281,300346,南大光电,1.2245,293.9976,0.4149,867.679,0.0663,5429.8643
2282,000517,荣安地产,132.7215,2.7124,0.4133,871.038,0.392,918.3673
2283,300069,金利华电,0.7942,453.2863,0.4119,873.9985,0.2448,1470.5882
2284,002477,雏鹰农牧,12.6207,28.5246,0.4109,876.1256,0.2416,1490.0662
2285,300334,津膜科技,0.5706,630.9148,0.4087,880.8417,0.1791,2010.0503
2286,600008,首创股份,1.1682,308.1664,0.4062,886.2629,0.1689,2131.4387
2287,002041,登海种业,4.0656,88.5478,0.4058,887.1365,0.2011,1790.1542
2288,002122,天马股份,0.9421,382.125,0.4046,889.7677,0.2347,1533.873
2289,000978,桂林旅游,2.5326,142.1464,0.4044,890.2077,0.2015,1786.6005
2290,000858,五粮液,111.8867,3.2175,0.4024,894.6322,0.3153,1141.7697
2291,600809,山西汾酒,140.2666,2.5665,0.3979,904.7499,0.5929,607.185
2292,300238,冠昊生物,2.7125,132.7189,0.3977,905.2049,0.2827,1273.4347
2293,600614,鼎立股份,2.7807,129.4638,0.3955,910.2402,0.301,1196.0133
2294,300164,通源石油,0.2621,1373.5216,0.3952,910.9312,0.0905,3977.9006
2295,002296,辉煌科技,0.3877,928.553,0.3935,914.8666,0.1013,3553.8006
2296,603369,今世缘,37.828,9.5168,0.3932,915.5646,0.505,712.8713
2297,600962,国投中鲁,1.7745,202.874,0.3932,915.5646,0.2919,1233.2991
2298,000869,张裕A,15.195,23.692,0.3884,926.8795,0.573,628.2723
2299,300313,天山生物,2.1299,169.022,0.388,927.8351,0.1162,3098.1067
2300,300344,太空板业,0.3572,1007.8387,0.3869,930.473,0.1519,2369.9803
2301,601992,金隅股份,3.8648,93.1484,0.3857,933.3679,0.333,1081.0811
2302,600054,黄山旅游,15.4391,23.3174,0.3852,934.5794,0.5067,710.4796
2303,002304,洋河股份,272.1013,1.323,0.3819,942.6551,0.5239,687.154
2304,000561,烽火电子,0.5458,659.5823,0.3815,943.6435,0.2076,1734.104
2305,000547,航天发展,0.8399,428.6225,0.3799,947.6178,0.1362,2643.1718
2306,002667,鞍重股份,0.7148,503.6374,0.3781,952.1291,0.1493,2411.2525
2307,002154,报喜鸟,2.0619,174.5962,0.3757,958.2113,0.4631,777.3699
2308,300216,千山药机,0.6954,517.6877,0.3741,962.3095,0.1973,1824.6325
2309,000836,鑫茂科技,1.6867,213.4345,0.374,962.5668,0.2792,1289.3983
2310,000998,隆平高科,4.0225,89.4966,0.3737,963.3396,0.3233,1113.5169
2311,002510,天汽模,1.9429,185.29,0.37,972.973,0.3068,1173.4029
2312,002062,宏润建设,6.3521,56.6742,0.3696,974.026,0.3066,1174.1683
2313,600560,金自天正,0.9668,372.3624,0.3684,977.1987,0.1973,1824.6325
2314,603567,珍宝岛,20.2129,17.8104,0.3681,977.9951,0.4272,842.6966
2315,002417,三元达,0.3439,1046.8159,0.3675,979.5918,0.1838,1958.6507
2316,002291,星期六,1.2585,286.0548,0.3668,981.4613,0.3633,990.9166
2317,600476,湘邮科技,0.5295,679.8867,0.3639,989.2828,0.1431,2515.7233
2318,002424,贵州百灵,1.7947,200.5906,0.3622,993.926,0.2736,1315.7895
2319,002347,泰尔重工,0.442,814.4796,0.3581,1005.3058,0.1625,2215.3846
2320,300362,天翔环境,0.942,382.1656,0.3578,1006.1487,0.2203,1634.1353
2321,300503,昊志机电,0.8354,430.9313,0.3565,1009.8177,0.3335,1079.4603
2322,600439,瑞贝卡,3.6343,99.0562,0.3551,1013.7989,0.2983,1206.8388
2323,000560,昆百大A,23.6442,15.2257,0.3534,1018.6757,0.3826,940.9305
2324,002069,*ST獐岛,6.4017,56.2351,0.3526,1020.987,0.3324,1083.0325
2325,600477,杭萧钢构,2.7578,130.5388,0.3524,1021.5664,0.3147,1143.9466
2326,600095,哈高科,5.9431,60.5744,0.3513,1024.7652,0.3085,1166.9368
2327,000592,平潭发展,1.9433,185.2519,0.3503,1027.6906,0.2891,1245.2439
2328,000010,美丽生态,0.9028,398.7594,0.3499,1028.8654,0.1276,2821.3166
2329,002152,广电运通,1.5923,226.088,0.3496,1029.7483,0.2538,1418.4397
2330,300382,斯莱克,3.4254,105.0972,0.3474,1036.2694,0.2669,1348.8198
2331,002371,七星电子,0.7261,495.7995,0.3472,1036.8664,0.2381,1511.9698
2332,601579,会稽山,3.7266,96.6028,0.3459,1040.7632,0.4421,814.2954
2333,600209,罗顿发展,1.7406,206.8252,0.3457,1041.3653,0.2763,1302.9316
2334,600806,*ST昆机,0.8197,439.1851,0.3448,1044.0835,0.2195,1640.0911
2335,300189,神农基因,1.9741,182.3616,0.3442,1045.9035,0.208,1730.7692
2336,300171,东富龙,3.4582,104.1004,0.3413,1054.7905,0.1856,1939.6552
2337,600107,美尔雅,4.7517,75.7624,0.3396,1060.0707,0.11,3272.7273
2338,300125,易世达,0.7531,478.0242,0.3383,1064.1443,0.0949,3793.4668
2339,600658,电子城,19.2708,18.6811,0.337,1068.2493,0.3368,1068.8836
2340,300450,先导智能,1.0889,330.6089,0.3365,1069.8366,0.3004,1198.4021
2341,002656,摩登大道,2.0975,171.6329,0.3363,1070.4728,0.2656,1355.4217
2342,300040,九洲电气,0.2138,1683.8167,0.3353,1073.6654,0.0825,4363.6364
2343,000638,万方发展,4.9489,72.7434,0.335,1074.6269,0.0861,4181.1847
2344,300079,数码视讯,0.6926,519.7805,0.335,1074.6269,0.1037,3471.5526
2345,002059,云南旅游,6.6322,54.2806,0.3326,1082.3812,0.2322,1550.3876
2346,002691,冀凯股份,0.7363,488.9311,0.3326,1082.3812,0.174,2068.9655
2347,600846,同济科技,9.2823,38.7835,0.3319,1084.6641,0.2913,1235.8393
2348,600879,航天电子,1.9217,187.3341,0.3252,1107.0111,0.2903,1240.0965
2349,000982,中银绒业,1.5419,233.4782,0.3226,1115.933,0.2099,1715.1024
2350,000861,海印股份,7.4732,48.1721,0.3225,1116.2791,0.2671,1347.8098
2351,600368,五洲交通,2.4294,148.1847,0.3215,1119.7512,0.2153,1672.0855
2352,300212,易华录,2.5558,140.8561,0.3133,1149.0584,0.3245,1109.3991
2353,000923,河北宣工,0.483,745.3416,0.3129,1150.5273,0.1612,2233.2506
2354,002425,凯撒股份,2.3014,156.4265,0.3124,1152.3688,0.185,1945.9459
2355,000007,全新好,2.2461,160.2778,0.3114,1156.0694,0.1319,2729.3404
2356,300316,晶盛机电,0.6851,525.4707,0.3075,1170.7317,0.0782,4603.5806
2357,600020,中原高速,11.9165,30.2102,0.3059,1176.8552,0.2385,1509.434
2358,300087,荃银高科,3.7944,94.8767,0.3056,1178.0105,0.2295,1568.6275
2359,600616,金枫酒业,5.9864,60.1363,0.3053,1179.168,0.3125,1152.0
2360,600354,敦煌种业,0.9221,390.4132,0.3048,1181.1024,0.1299,2771.3626
2361,000090,天健集团,6.0265,59.7362,0.3007,1197.2065,0.2328,1546.3918
2362,300255,常山药业,2.7537,130.7332,0.3007,1197.2065,0.2815,1278.8632
2363,600543,莫高股份,1.8606,193.486,0.2981,1207.6484,0.1883,1911.8428
