,code,name,type,report_date,pre_eps,range
458,002457,青龙管业,预减,2016-07-15,0.05,-98%~-90%
459,600963,岳阳林纸,预盈,2016-07-15,-0.1755,0
460,000833,贵糖股份,预亏,2016-07-15,0.01,-121.97%~-101.57%
461,300134,大富科技,预降,2016-07-15,0.08,-12.82%~-1.19%
462,002709,天赐材料,预增,2016-07-15,0.24,540%~560%
463,002451,摩恩电气,预降,2016-07-15,0.04,-75%~-45%
464,300254,仟源医药,预升,2016-07-15,0.1185,-10%~10%
465,000558,莱茵体育,预盈,2016-07-15,-0.0302,0
466,000409,山东地矿,预盈,2016-07-15,-0.1,106.34%~110.57%
467,000912,泸天化,预亏,2016-07-15,-0.03,-1032.66%~-806.13%
468,300378,鼎捷软件,预降,2016-07-15,0.09,-15%~-5%
469,002514,宝馨科技,预降,2016-07-15,0.11,-60%~-10%
470,000863,三湘股份,预增,2016-07-15,0.1,428.59
471,000918,嘉凯城,预亏,2016-07-15,-0.12,0
472,000609,绵石投资,预盈,2016-07-15,-0.0132,0
473,300301,长方集团,预升,2016-07-15,0.0594,1.77%~10.25%
474,000890,法尔胜,预增,2016-07-15,0.0078,1188.79%~1256.62%
475,000589,黔轮胎A,预亏,2016-07-15,0.08,0
476,000938,紫光股份,预增,2016-07-15,0.459,165%~195%
477,300190,维尔利,预升,2016-07-15,0.13,0%~10%
478,002721,金一文化,预降,2016-07-15,0.42,-45.55%~-27.4%
479,002648,卫星石化,预盈,2016-07-15,-0.14,108.73%~117.46%
480,000663,永安林业,预增,2016-07-15,0.013,0
481,000993,闽东电力,预增,2016-07-15,0.08,150%~200%
482,300220,金运激光,预升,2016-07-15,0.0427,-15%~15%
483,000878,云南铜业,预降,2016-07-15,0.011,-36%~-17%
484,300224,正海磁材,预降,2016-07-15,0.2,-30%~-10%
485,000622,*ST恒立,减亏,2016-07-15,-0.036,0
486,002211,宏达新材,减亏,2016-07-15,-0.059,0
487,300335,迪森股份,预升,2016-07-15,0.1041,-10%~10%
488,000927,一汽夏利,预亏,2016-07-15,-0.3369,0
489,000155,*ST川化,预盈,2016-07-15,-0.24,0
490,000673,当代东方,预升,2016-07-15,0.11,0
491,300355,蒙草生态,预升,2016-07-15,0.26,0%~20%
492,002268,卫士通,预亏,2016-07-15,-0.0154,0
493,000429,粤高速A,预增,2016-07-15,0.18,45%~52%
494,000680,山推股份,预盈,2016-07-15,-0.2459,0
495,002147,新光圆成,预亏,2016-07-15,-0.069,0
496,000503,海虹控股,预亏,2016-07-15,-0.0491,0
497,000719,大地传媒,预降,2016-07-15,0.43,-5.45
498,000513,丽珠集团,预升,2016-07-15,1.14,17%~25%
499,002564,天沃科技,预亏,2016-07-15,0.062,-147.58%~-119.03%
500,002172,澳洋科技,预增,2016-07-15,0.04,269.84%~317.9%
501,600379,宝光股份,预增,2016-07-15,0.0593,90
502,600138,中青旅,预增,2016-07-15,0.2287,90
503,002477,雏鹰农牧,预增,2016-07-15,0.0052,8670.23%~8728.31%
504,002679,福建金森,预亏,2016-07-15,0.003,-4892.21%~-4844.09%
505,002712,思美传媒,预增,2016-07-15,0.396,40%~80%
506,002061,*ST江化,预盈,2016-07-15,-0.144,126.13
507,002132,恒星科技,预增,2016-07-15,0.04,80%~130%
508,000425,徐工机械,预增,2016-07-15,0.003,0
509,002052,同洲电子,预亏,2016-07-15,0.02,0
510,002184,海得控制,预减,2016-07-15,0.1331,-70%~-60%
511,002312,三泰控股,预亏,2016-07-15,-0.12,0
512,000731,四川美丰,预亏,2016-07-15,0.0772,0
513,002316,键桥通讯,预亏,2016-07-15,0.04,0
514,000953,河池化工,预亏,2016-07-15,-0.0993,0
515,002146,荣盛发展,预升,2016-07-15,0.27,20%~30%
516,002731,萃华珠宝,预减,2016-07-15,0.25,-80%~-67%
517,000416,民生控股,预亏,2016-07-15,0.0484,-110.56
518,000505,*ST珠江,预亏,2016-07-15,0.05,0
519,000599,青岛双星,预增,2016-07-15,0.04,100%~120%
520,002611,东方精工,预增,2016-07-15,0.04,50%~100%
521,300480,光力科技,预降,2016-07-15,0.25,-20%~0%
522,300032,金龙机电,预降,2016-07-15,0.3004,-45%~-25%
523,300128,锦富新材,预亏,2016-07-15,-0.0127,0
524,000796,凯撒旅游,预增,2016-07-15,0.0588,54.79%~63.24%
525,300167,迪威视讯,减亏,2016-07-15,-0.07,0
526,300053,欧比特,预降,2016-07-15,0.1234,-36.89%~-15.86%
527,300056,三维丝,预增,2016-07-15,0.21,115%~145%
528,002191,劲嘉股份,预降,2016-07-15,0.3,-11.1
529,300147,香雪制药,预降,2016-07-15,0.18,-45%~-30%
530,000802,北京文化,预增,2016-07-15,0.0087,167.73%~227.23%
531,300175,朗源股份,预降,2016-07-15,0.057,-60%~-30%
532,300376,易事特,预增,2016-07-15,0.4217,30%~60%
533,300097,智云股份,预增,2016-07-15,0.0637,547.61%~577.4%
534,300176,鸿特精密,预增,2016-07-15,0.1015,119.59%~149.45%
535,300232,洲明科技,预升,2016-07-15,0.28,19.15%~24.41%
536,300078,思创医惠,预增,2016-07-15,0.26,30%~55%
537,000735,罗牛山,预增,2016-07-15,0.003,633.44%~682.34%
538,002038,双鹭药业,预降,2016-07-15,0.5535,-25%~-5%
539,000932,华菱钢铁,预亏,2016-07-15,-0.0512,0
540,300029,天龙光电,减亏,2016-07-15,-0.1127,78%~100%
541,300432,富临精工,预升,2016-07-15,0.85,0%~30%
542,000835,长城动漫,预亏,2016-07-15,0.0087,0
543,300433,蓝思科技,预降,2016-07-15,1.07,-65%~-40%
544,000004,国农科技,预增,2016-07-15,0.0144,64.99%~229.97%
545,300447,全信股份,预增,2016-07-15,0.4759,40%~70%
546,000676,智度股份,预盈,2016-07-15,-0.0668,0
547,300400,劲拓股份,预升,2016-07-15,0.16,0%~15%
548,002420,毅昌股份,预亏,2016-07-15,0.0278,-817.42%~-772.58%
549,002622,永大集团,预减,2016-07-15,0.09,-82.74%~-54%
550,002663,普邦园林,预降,2016-07-15,0.09,-60%~-30%
551,000039,中集集团,预亏,2016-07-15,0.5681,0
552,002289,*ST宇顺,预亏,2016-07-15,-0.1394,0
553,002228,合兴包装,预降,2016-07-15,0.19,-25%~0%
554,000157,中联重科,预亏,2016-07-15,-0.04,0
555,300366,创意信息,预降,2016-07-15,0.1819,-78%~-48%
556,000616,海航投资,预减,2016-07-15,0.06,0
557,300019,硅宝科技,预升,2016-07-15,0.1016,0%~20%
558,300028,金亚科技,预盈,2016-07-15,-0.32,105.57%~109.28%
559,000995,*ST皇台,预亏,2016-07-15,-0.05,0
560,002070,众和股份,预盈,2016-07-15,-0.0705,0
561,300059,东方财富,预减,2016-07-15,0.6153,-73.13%~-63.53%
562,300173,智慧松德,预增,2016-07-15,0.04,85%~115%
563,300142,沃森生物,预亏,2016-07-15,-0.14,0
564,300298,三诺生物,预降,2016-07-15,0.2884,-40%~-10%
565,300178,腾邦国际,预升,2016-07-15,0.12,10%~40%
566,300052,中青宝,预减,2016-07-15,0.05,-90%~-60%
567,002558,世纪游轮,预增,2016-07-15,0.02,35541%~46224.8%
568,300119,瑞普生物,预升,2016-07-15,0.1212,5%~10%
569,002092,中泰化学,预增,2016-07-15,0.01,1631.76%~1908.84%
570,300374,恒通科技,预减,2016-07-15,0.11,-85%~-60%
571,300239,东宝生物,预增,2016-07-15,0.0203,87.03%~114.46%
572,002072,凯瑞德,预盈,2016-07-15,-0.315,0
573,300437,清水源,预降,2016-07-15,0.3323,-10%~0%
574,300349,金卡股份,预降,2016-07-15,0.3267,-40%~-25%
575,000007,全新好,预盈,2016-07-15,-0.0322,0
576,002288,超华科技,预减,2016-07-15,0.027,-90%~-60%
577,002024,苏宁云商,预亏,2016-07-15,0.05,0
578,603166,福达股份,预升,2016-07-15,0.07,20%~30%
579,300404,博济医药,预亏,2016-07-15,0.22,0
580,000693,ST华泽,预亏,2016-07-15,0.1669,0
581,000818,方大化工,预降,2016-07-15,0.0592,-75%~-45%
582,000670,*ST盈方,预盈,2016-07-15,-0.0353,0
583,000807,云铝股份,预盈,2016-07-15,-0.045,0
584,002670,国盛金控,预增,2016-07-15,0.145,220%~235%
585,000526,紫光学大,预亏,2016-07-15,0.0225,-701.96%~-563.05%
586,002413,雷科防务,预增,2016-07-15,0.14,30%~60%
587,002079,苏州固锝,预增,2016-07-15,0.01,620%~670%
588,000806,银河生物,预减,2016-07-15,0.1054,0
589,300527,华舟应急,预升,2016-07-15,0.169,10%~30%
590,300257,开山股份,预减,2016-07-15,0.1632,-75%~-50%
591,000100,TCL集团,预减,2016-07-15,0.1436,-65%~-61%
592,000415,渤海金控,预升,2016-07-15,0.1776,3.12%~22.16%
593,300459,金科娱乐,预增,2016-07-15,0.28,170%~190%
594,002775,文科园林,预升,2016-07-15,0.459,20%~50%
595,300020,银江股份,预增,2016-07-15,0.18,70%~100%
596,002646,青青稞酒,预降,2016-07-15,0.4099,-20%~0%
597,300422,博世科,预升,2016-07-15,0.35,0%~10%
598,002207,准油股份,预亏,2016-07-15,-0.05,0
599,300171,东富龙,预降,2016-07-15,0.3212,-30%~-10%
600,300357,我武生物,预升,2016-07-15,0.32,0%~20%
601,002680,长生生物,预降,2016-07-15,0.02,-28.97%~-16.06%
602,300451,创业软件,预亏,2016-07-15,0.14,0
603,002188,巴士在线,预盈,2016-07-15,-0.06,0
604,300419,浩丰科技,预升,2016-07-15,0.58,5.53%~18.19%
605,300457,赢合科技,预增,2016-07-15,0.4932,83.88%~103.58%
606,300216,千山药机,预减,2016-07-15,0.1,-100%~-70%
607,000892,星美联合,减亏,2016-07-15,-0.0041,0
608,001979,招商蛇口,预增,2016-07-15,0.0,112%~117%
609,300050,世纪鼎利,预升,2016-07-15,0.17,10%~40%
610,300453,三鑫医疗,预降,2016-07-15,0.38,-23%~0%
611,300497,富祥股份,预增,2016-07-15,0.75,100%~130%
612,300222,科大智能,预升,2016-07-15,0.2,20%~30%
613,300501,海顺新材,预升,2016-07-15,0.82,0.15%~2.59%
614,300326,凯利泰,预升,2016-07-15,0.2351,-5%~15%
615,300380,安硕信息,预升,2016-07-15,0.08,0%~15.06%
616,300489,中飞股份,预降,2016-07-15,0.469,-40%~-10%
617,300051,三五互联,预盈,2016-07-15,-0.01,0
618,300372,欣泰电气,预亏,2016-07-15,0.0957,0
619,300399,京天利,预升,2016-07-15,0.18,30%~50%
620,600419,天润乳业,预增,2016-07-14,0.23,155
621,000710,天兴仪表,减亏,2016-07-14,-0.032,0
622,000737,南风化工,减亏,2016-07-14,-0.1836,0
623,000677,恒天海龙,预盈,2016-07-14,-0.2071,0
624,000612,焦作万方,预增,2016-07-14,0.041,97.41
625,000759,中百集团,预亏,2016-07-14,0.03,-403%~-376%
626,000780,平庄能源,预亏,2016-07-14,-0.05,0
627,000881,大连国际,预盈,2016-07-14,-2.65,0
628,000565,渝三峡A,预减,2016-07-14,0.87,-78%~-75%
629,000597,东北制药,预盈,2016-07-14,-0.18,100%~105.81%
630,300330,华虹计通,预亏,2016-07-14,0.004,-1210.81%~-1183.38%
631,000016,深康佳A,预盈,2016-07-14,-0.2466,0
632,002618,丹邦科技,预减,2016-07-14,0.1591,-70%~-50%
633,300035,中科电气,预降,2016-07-14,0.07,-10%~0%
634,603299,井神股份,预减,2016-07-14,0.08,-87%~-79%
635,300270,中威电子,预升,2016-07-14,0.11,0%~30%
636,002469,三维工程,预减,2016-07-14,0.19,-80%~-60%
637,600584,长电科技,预减,2016-07-14,0.13,-95%~-85%
638,000897,津滨发展,预盈,2016-07-14,-0.0462,0
639,300389,艾比森,预升,2016-07-14,0.2755,36%~49%
640,300069,金利华电,预增,2016-07-14,0.06,170%~190%
641,300177,中海达,预增,2016-07-14,0.0251,45%~75%
642,002458,益生股份,预盈,2016-07-14,-0.68,0
643,300282,汇冠股份,预增,2016-07-14,0.2024,45%~75%
644,300139,晓程科技,预减,2016-07-14,0.14,-100%~-80%
645,002385,大北农,预增,2016-07-14,0.08,70%~80%
646,300294,博雅生物,预增,2016-07-14,0.62,40%~70%
647,000803,金宇车城,预亏,2016-07-14,-0.06,0
648,002645,华宏科技,预增,2016-07-14,0.0077,2387.97%~2802.64%
649,000672,上峰水泥,预减,2016-07-14,0.07,0
650,000655,金岭矿业,预亏,2016-07-14,-0.07,-204%~-180%
651,000952,广济药业,预盈,2016-07-14,-0.088,0
652,002252,上海莱士,预降,2016-07-14,0.61,-24%~-20%
653,000948,南天信息,预亏,2016-07-14,-0.1956,0
654,300488,恒锋工具,预升,2016-07-14,0.63,0%~20%
655,000702,正虹科技,预亏,2016-07-14,0.0143,0
656,000753,漳州发展,预盈,2016-07-14,-0.055,0
657,300180,华峰超纤,预降,2016-07-14,0.21,-50%~-20%
658,000608,阳光股份,预亏,2016-07-14,-0.02,-922%~-501%
659,300247,乐金健康,预增,2016-07-14,0.0449,30%~60%
660,000627,天茂集团,预盈,2016-07-14,-0.028,0
661,300295,三六五网,预升,2016-07-14,,
